feature,mean_r2
massachusetts_23,0.0205508267748288
wisconsin_23,0.014678135981837759
pennsylvania_23,0.014575201685675854
investment_23,0.014242261453653593
texas_23,0.013660199110529314
judge_23,0.01357300103945287
million_25,0.013511704144705438
metals_23,0.013031817970013914
federal_23,0.012718250172764844
legal_23,0.012617025794878
ore_30,0.012154797171636766
georgia_23,0.012059801335041077
returns_1,0.011744234147569244
governor_25,0.011687713329033933
risk_23,0.01157996765578273
invest_10,0.011220026991784038
political_9,0.01114952604994619
bank_22,0.011113662683985993
products_23,0.01079336059218745
cash_13,0.01078162980864783
credit_23,0.01048828631794343
lifestyle_12,0.010434572468596559
development_23,0.010341882017752435
served_6,0.01024277117113732
garden_13,0.010003167944291125
travel_23,0.009919057262069608
dow_jones_29,0.009878905475362076
security_23,0.009739032296281369
service_22,0.009543617055965115
financial_markets_11,0.009261458279136247
missouri_22,0.009220327267408157
community_23,0.009150004149272894
missouri_23,0.009029930237137895
technology_22,0.008984284226731542
markets_23,0.008934570841420375
development_20,0.008710805991717807
cancer_23,0.008672569551248243
greed_22,0.008589865128291473
world_4,0.008549436053632764
president_9,0.008259069395484597
elections_1,0.008051408749311827
religion_11,0.007882118105982517
ore_14,0.007779203605856044
court_23,0.007774622292636302
pennsylvania_22,0.007618319349345937
federal_22,0.007563465696193594
marketing_23,0.007448599789687815
BUY_AND_HOLD_15,0.007405097469556377
chance_6,0.007318903512603248
gains_19,0.007309329653667951
corporation_30,0.007304855897712725
government_22,0.007267343764030576
industry_17,0.007209623599142323
college_3,0.007206358532450441
water_23,0.007190985271148431
technology_23,0.006996755943427679
governor_24,0.006974697096491789
marketing_20,0.006899378985836546
banking_6,0.006846450804373472
social_20,0.00679895337347376
debt_5,0.006784384882808303
global_23,0.00658332215543207
technology_20,0.0065807586165047335
county_22,0.006580392191699725
ltd_9,0.006572127453981458
bubble_6,0.006446476318280636
service_23,0.006398107879659709
government_23,0.006390728415237823
illinois_23,0.006340957764005828
carolina_22,0.005862749179209969
profit_9,0.005748173621942798
lifestyle_6,0.00567189809040598
senate_15,0.005639298538602011
debt_10,0.005626341276349045
dividend_13,0.005621865599465603
health_22,0.005581329636373788
georgia_22,0.0055712415270887435
virginia_23,0.0055650796475321005
marketing_22,0.0055428045959611035
minister_12,0.0055394638658051495
DOW_JONES_23,0.005534378912823113
present_13,0.005444516472474814
DOW_JONES_6,0.005428280171169764
republican_23,0.005341179730638612
services_22,0.0053143572131312935
economics_20,0.005204632243344887
community_22,0.005204391237039285
marriage_23,0.005201495852796234
default_9,0.005183908782292357
act_23,0.005180753949699612
environment_18,0.005166599181739872
loss_25,0.005006608645057841
garden_5,0.004987236614692003
corporation_23,0.0049740081117226834
justice_9,0.004941616085625688
sell_13,0.00493819082429312
dow_jones_6,0.0049363914230422965
voters_9,0.00491950226428024
ore_28,0.004917930758860711
million_24,0.004848559093883376
economic_6,0.004793373241926635
secretary_17,0.00478466671210831
dividend_9,0.0047229394242026546
invest_3,0.004720844492398823
return_23,0.004692783582715987
water_2,0.004660908669420949
credit_22,0.004650022621539085
housing_22,0.0046379003028837575
markets_2,0.004617359572710722
financial_20,0.004564318689850721
court_22,0.004555314229356178
bank_23,0.004449769115543778
DOW_JONES_9,0.004403681571725415
rights_23,0.004342456241779469
law_22,0.004334812540595756
president_15,0.00431860423172512
greed_14,0.004291061845588496
return_3,0.0042831925437264
economy_5,0.004258032509417609
market_23,0.0041583421643744956
culture_20,0.004149766460778736
democratic_6,0.004145759618889677
business_22,0.004113221211135776
county_23,0.004108804838190405
buy_13,0.004107054211863881
inc_22,0.004090978170962089
financial_markets_26,0.004068447041753842
business_23,0.003998286735742785
ceo_3,0.003993357867066294
transaction_4,0.003991716484070995
loss_22,0.003985351283023531
vermont_18,0.003976064000736868
virginia_25,0.0038901695009248005
media_13,0.0038825675700217667
dow_jones_23,0.0038801921214272504
law_20,0.003860289504355219
return_2,0.00385471003274136
union_23,0.00383730836120455
car_18,0.003822157313283281
conflict_17,0.0037099323645992666
voters_4,0.0036921175322617737
gold_12,0.0036815003797060486
social_6,0.003649758902595934
short_sell_23,0.0036471688513787905
kitchen_13,0.0036466663217525007
war_11,0.003585489713126155
social_22,0.0035317291635986957
governor_14,0.0034766011519945738
fond_21,0.003461390055562008
york_23,0.0034337975599512127
religion_20,0.003404574565317886
health_23,0.0033328776115770786
finance_23,0.003328816727732398
court_3,0.0032840262574083566
votes_2,0.0032783525549380022
ohio_22,0.0032524115946496847
ore_29,0.003220183062961257
holiday_6,0.0032175950188746195
inc_23,0.0032160346440961
office_22,0.0031710795723694173
dividend_8,0.0031707698749471104
security_6,0.003151761408444842
food_23,0.003147313677434016
culture_23,0.0031145657316312913
tennessee_23,0.003050757436049456
management_23,0.0030278404424672
york_22,0.0030006156263474803
sell_4,0.002999510649601267
travel_18,0.00299881452738473
labor_23,0.002975468124089842
office_23,0.0029742084811448465
crash_4,0.002950344745749356
seats_11,0.0029406467244389224
hedge_20,0.002938113741542936
social_23,0.00293729885663947
party_9,0.002933438484648754
cash_6,0.0029002246908895303
ore_2,0.002897812309587211
blacklist_8,0.002861896486705673
debt_23,0.002861396098551383
labor_9,0.002861230842602147
gain_20,0.0028573024436448825
revenue_23,0.0028203805148306004
law_23,0.0028052282112086325
companies_23,0.002794412844616345
environment_5,0.002785673458863891
earnings_9,0.002743795251633574
security_22,0.002728231281232607
judge_22,0.0027059291206327886
college_9,0.002705810572610412
labor_17,0.002705315043879142
food_11,0.0027010055657955114
ore_13,0.00269956260075066
management_22,0.00268242759846693
pennsylvania_7,0.0026701865461309813
voters_16,0.0026513142387179166
business_20,0.0026204598368391174
inflation_13,0.002576779750844982
investment_9,0.0025673180739247624
ceo_4,0.0025395446660532173
stocks_25,0.0025354730669992385
media_4,0.002532179538482304
returns_3,0.002515546226241905
representatives_11,0.0024774947662389523
fine_18,0.002463537705098773
governor_8,0.002453796693914856
consumption_7,0.0024362513456494205
return_6,0.002429856421315035
economy_20,0.0023959755093479586
movement_8,0.002384122094911523
holiday_1,0.0023544684591810805
police_10,0.0023140348418763113
energy_23,0.0023009923637687725
district_20,0.0022782776236493383
rich_6,0.0022530435523057334
president_1,0.002238193394813881
companies_5,0.002205384735179261
arts_25,0.0022012070949318117
travel_9,0.0021773381297084393
growth_25,0.0021604570026507288
war_25,0.0021136160483627765
companies_20,0.002081206855604023
global_17,0.0020701415260116597
media_9,0.002066996460700654
success_9,0.0020434497985281296
consume_11,0.0020345706059043734
house_11,0.0020336274457670722
republican_20,0.001985540776237071
sell_23,0.0019843023339660704
york_30,0.001920309412532939
pennsylvania_6,0.001903311355191639
wisconsin_22,0.0019020903905051956
missouri_9,0.0018901969030369337
portfolio_15,0.0018867968202562757
wisconsin_5,0.0018861616859626729
DOW_JONES_7,0.0018555323521620925
movie_4,0.0018530717804952968
investment_6,0.0018469405855140008
greed_24,0.001839809852256602
ohio_12,0.0018360453565457124
politics_1,0.0018284900580813445
political_5,0.0018191495336925324
consume_17,0.001815413044205161
housing_8,0.0018025197736135424
kentucky_20,0.0017935594002221
investment_30,0.0017728152568706967
ceo_1,0.0017670511364533236
returns_25,0.0017666322170910576
short_selling_11,0.0017537715541775967
industry_20,0.0017052255814409944
metals_19,0.0016895897207028776
ring_25,0.0016826671808118476
republican_2,0.0016726188329639236
economic_22,0.001661829034142337
stats_25,0.0016355774747664586
world_14,0.001598471616674635
default_14,0.0015639632570997098
products_22,0.0015550071915478858
gain_1,0.001549723745327225
movement_23,0.0015490747311560193
return_9,0.001540751026014453
secretary_1,0.0015241724154024805
blacklist_12,0.001522695864498802
religion_25,0.0015175434278146493
short_sell_4,0.0014867070888196833
color_7,0.0014766999990958318
college_23,0.0014607245797050084
markets_17,0.0014595036350551593
bubble_5,0.0014054663885024298
religion_9,0.0013973929278247922
default_22,0.001380994931554036
virginia_22,0.001376910150696875
unemployment_6,0.0013737232459678506
stats_22,0.001368756495712531
labor_5,0.0013510346456401478
garden_25,0.0013296649407221084
financial_23,0.0013256004473947368
consumption_27,0.001318649853279652
dow_jones_9,0.0013157282076804223
pennsylvania_1,0.0013154943330488944
industry_7,0.0013035331995076226
georgia_20,0.0013003337549715832
markets_29,0.0012991587920958114
default_23,0.0012710056596633823
service_30,0.0012449539516500518
voters_10,0.0012225323365646413
illinois_9,0.0012097612195689944
home_23,0.0011854519779865402
default_17,0.0011694120068420854
marriage_22,0.001145398236776529
blacklist_4,0.0011422429346017227
investment_20,0.0011383568658476007
earnings_25,0.0011351507185044074
stocks_11,0.00112423540149591
markets_8,0.0011143606521874627
members_22,0.001110820152397629
buy_3,0.001109026448193573
missouri_17,0.0010997712686586336
BUY_AND_HOLD_11,0.0010870978911614148
bank_8,0.0010833317782594776
project_5,0.0010824000093377472
returns_18,0.0010764892088487965
train_15,0.0010028565629173203
council_14,0.000999889395366904
investment_29,0.0009907777855973521
founded_15,0.0009745692792323179
water_10,0.0009586708151790635
gains_21,0.0009489555858116061
success_11,0.0009476852356772536
revenue_9,0.0009426887282080632
greed_12,0.0009332124983095546
dow_jones_22,0.0009286182326008197
risk_20,0.0009191867647221352
companies_30,0.0009109724867263358
food_9,0.0009049375056060071
tennessee_2,0.0009015923158209205
garden_2,0.0008944989428314454
massachusetts_30,0.0008820128072740685
present_5,0.0008812174807944606
minister_13,0.000871678841042467
marriage_2,0.0008578352495705488
short_sell_21,0.0008526749377554931
secretary_15,0.0008104631635825976
greed_7,0.0008076607179803519
short_selling_14,0.0007956266553197366
ltd_8,0.000775342457871675
marketing_17,0.0007747986262870432
social_9,0.0007622759600171669
forex_2,0.0007578369451829659
return_18,0.0007467895968361171
economics_14,0.000733456007310429
minister_3,0.0006843268435147599
opportunity_14,0.0006812740747961455
market_9,0.0006680474350881261
house_25,0.0006664189343081439
transaction_1,0.0006600766383912715
consumption_3,0.0006493573575436118
stocks_9,0.0006480726524104475
ohio_2,0.000640126760214299
loss_11,0.0006367731689554291
hedge_15,0.0006282983275757604
risk_28,0.0006242202756833626
pennsylvania_9,0.0006160777824947949
short_selling_10,0.0006150913543170322
greed_9,0.0006136166032217228
william_3,0.000606884044548539
georgia_17,0.0005978158593458183
markets_4,0.00059686877043863
dow_jones_5,0.000584163431591933
present_23,0.0005834588813408593
labor_25,0.0005824541688434603
chance_10,0.0005541303780128848
buy_4,0.00054987287480881
economics_12,0.0005420653751547544
massachusetts_2,0.000517907995234701
economics_8,0.0005175662973333495
cash_5,0.0005133945945229312
finance_20,0.000513201935751506
fed_22,0.0005085956386822633
society_7,0.0004926135220279848
loss_24,0.0004911471090039088
water_22,0.0004905198907666942
ohio_15,0.00048115300750051215
earnings_8,0.00046984800715639264
hedge_25,0.00045062691062054406
water_4,0.0004505657135358776
massachusetts_4,0.00044314254840776
fine_15,0.0004424245085249412
home_2,0.0004269496290664421
economic_13,0.00041191116605501234
fond_7,0.00039451162950823184
stocks_4,0.0003918716920489729
present_7,0.0003715280295632839
success_5,0.000370779365890761
blacklist_7,0.0003678829513787507
financial_3,0.00034528734482026647
secretary_3,0.000343978389815347
lifestyle_27,0.00032761654467756697
freedom_15,0.000327331890189142
color_4,0.00031769502265925896
rich_4,0.0003140953327423146
party_20,0.00031304597975321256
train_29,0.0003056324061434967
fed_15,0.0003044383020883057
industry_3,0.00030335293242997883
committee_17,0.0003020863094916226
kitchen_2,0.0003015828876660631
health_30,0.00029988603102524267
technology_10,0.00029420502713919385
federal_20,0.0002862511060531814
rich_3,0.0002808107743255572
democratic_17,0.00027841945661584156
economic_23,0.000260336020622165
garden_4,0.00024364008842703289
food_19,0.00022407036175828843
judge_10,0.00021607941471319948
labor_18,0.00018174366125573994
economics_21,0.0001809285964483376
council_20,0.00017964697976222688
inc_20,0.00017728946728450267
present_11,0.0001494210381550065
labor_7,0.00014324117913180334
stocks_23,0.00014096420080409456
vermont_23,0.00013115674655790334
money_6,0.00012318684136043424
gold_3,0.00011618685221095326
federal_10,0.00010660057639291231
conflict_3,0.00010144788085186818
house_4,9.856347687404732e-05
management_10,9.47915879401906e-05
DOW_JONES_20,8.513572558039861e-05
management_17,6.188709465919651e-05
consume_18,5.9857211496128214e-05
color_17,5.112835027636376e-05
restaurant_2,4.943744903282976e-05
world_9,3.751245124821168e-05
stocks_8,3.4137749525720015e-05
politics_3,3.168757873146521e-05
minister_2,3.13714963350753e-05
justice_19,2.695824790788226e-05
arts_22,2.5036823145163646e-05
fed_7,2.1796373829707782e-05
freedom_4,2.1200461829207208e-05
services_23,1.8210199331969435e-05
risk_17,1.7942086517264143e-05
gain_8,1.5544737104677963e-05
ceo_10,-2.0438870889094575e-07
movement_9,-9.571360699189847e-06
fond_23,-2.665676552566776e-05
restaurant_11,-3.021682095181166e-05
financial_17,-3.6030284770993684e-05
dow_jones_7,-3.754500645278824e-05
tourism_6,-3.946433014434536e-05
holiday_23,-4.05092453292788e-05
massachusetts_6,-4.1822530840507355e-05
services_5,-4.543505673941795e-05
car_4,-4.594447151573533e-05
war_9,-5.0883762554643217e-05
minister_14,-5.831682681243233e-05
stock_market_24,-5.8529554662190006e-05
office_5,-5.938643283673883e-05
money_3,-7.185769796191899e-05
act_20,-7.59442633199603e-05
happy_5,-7.689494582474588e-05
stats_4,-0.00010192348021238473
chance_1,-0.00011333377724569438
