feature,mean_r2
republican_27,-0.7230692202494546
democratic_26,-0.7879718793757772
seats_27,-0.8064318092488861
industry_27,-0.8072790036642651
marketing_27,-0.8084944848056296
global_27,-0.8098136139536833
tourism_27,-0.8104008262843794
ceo_27,-0.8119139738743746
rare_earths_27,-0.8119958340947189
success_27,-0.8133828995172572
ministry_27,-0.8136916347821639
business_27,-0.8141546282401222
elected_27,-0.814288106383384
community_27,-0.8146454022006792
representatives_27,-0.8147239132016029
earnings_27,-0.8147467855060025
government_27,-0.8151150746048337
illinois_28,-0.8151711803075987
william_27,-0.815715531583523
dividend_27,-0.8165044857382273
unemployment_27,-0.8170785621362263
management_27,-0.8171541066022445
district_28,-0.8172441332862924
present_27,-0.8172861497737192
economy_27,-0.8175669469442276
served_27,-0.817890648352528
massachusetts_28,-0.8181032589239454
legal_27,-0.81832448101991
industry_28,-0.8183473482244163
republican_28,-0.8188956575950888
management_28,-0.8189246469393756
law_27,-0.8192357083492243
short_selling_28,-0.8194848124357017
lifestyle_27,-0.8195694803472879
million_27,-0.8202251531356943
marketing_28,-0.8202910094393255
financial_markets_27,-0.8205163791067935
political_27,-0.8207212193707797
banking_27,-0.82074284741084
republican_26,-0.8208617622970038
technology_27,-0.8209055941788055
illinois_27,-0.8216588908463685
tennessee_27,-0.8217303386289118
kentucky_27,-0.8220523571477039
companies_27,-0.8221975747037987
security_27,-0.8223115441763881
dow_jones_27,-0.822571773165427
inflation_27,-0.8226338661199233
ore_27,-0.8227897492441066
holiday_27,-0.8227965138872622
services_28,-0.8237004426849295
fed_28,-0.8243282951489036
law_28,-0.8247074056110971
financial_27,-0.8253386668497373
president_27,-0.8256987218830553
stock_market_27,-0.8265017136067314
federal_27,-0.8275402718248641
derivatives_26,-0.8280386514248068
act_27,-0.8281178293347153
revenue_27,-0.8283643920251864
portfolio_27,-0.8284648858217732
energy_28,-0.8295751500864444
inc_27,-0.8297216278833652
health_27,-0.8298642800105209
markets_27,-0.8301444242307063
firm_27,-0.8303815714562003
labor_27,-0.8304018585261123
cancer_27,-0.8305054854249766
