feature,mean_r2
senate_17,-0.00044933445564718786
opportunity_27,-0.001903061343104473
corporation_30,-0.003477303661865205
blacklist_29,-0.003503570647498777
train_29,-0.003901925741371004
vermont_15,-0.003920501637111884
companies_30,-0.00394934974291008
secretary_17,-0.003974590162899671
rights_27,-0.004133291735824418
loss_26,-0.004216814746776687
society_27,-0.004239764931101142
industry_30,-0.004356302385549049
development_30,-0.0043564331580590475
technology_27,-0.0043608939967959785
labor_30,-0.004371812319917146
success_27,-0.004441714836529331
illinois_30,-0.0044580408502176375
products_30,-0.004484387240742316
seats_15,-0.0046385942671816945
firm_26,-0.004698937877908959
travel_15,-0.004706327770281615
representatives_27,-0.004765144835070645
court_30,-0.004774247367501849
industry_27,-0.004813687372188036
water_29,-0.0049295902112880706
religion_27,-0.0049511512690809225
legal_27,-0.005017964995131741
present_27,-0.005048306101490718
minister_24,-0.005071590447389607
money_15,-0.005093579038710305
DOW_JONES_26,-0.0051147227635189195
earnings_28,-0.005178112452758921
crash_29,-0.005196306004894335
york_15,-0.0052336609249832074
ministry_30,-0.0052599555385825615
markets_11,-0.005260738521810637
corporation_27,-0.005262396640349598
banking_26,-0.0052877913081380125
returns_29,-0.005291529577279341
happy_26,-0.005300240170403292
chance_17,-0.005313140062280386
technology_30,-0.005313976215683747
nasdaq_29,-0.005329925270756997
legal_30,-0.005331698340708835
election_29,-0.005342347752364552
texas_15,-0.005366897533764336
invest_29,-0.005394617772387278
war_27,-0.005401640130305241
inc_30,-0.005426273892940881
sell_13,-0.005437158905438411
society_30,-0.005467066015986566
elected_30,-0.005479816714414465
community_30,-0.0054827565918627915
marketing_30,-0.005495704021667036
fine_29,-0.0055268943902805345
nasdaq_28,-0.005548581393204177
markets_29,-0.005560823053425867
derivatives_28,-0.005586580342540737
social_26,-0.005595168648347926
debt_30,-0.005635157882703456
vermont_30,-0.005673197388840823
ring_15,-0.005674607213970484
blacklist_30,-0.005677251192674903
pennsylvania_26,-0.005706526101751486
illinois_26,-0.005727538771198271
debt_27,-0.005751594789117398
bubble_26,-0.005752675012847064
dow_jones_26,-0.005793721723675737
pennsylvania_30,-0.005806868475111493
judge_30,-0.005809228862544602
global_30,-0.005817982716567594
nyse_26,-0.005834574471042386
union_25,-0.005835045708697839
law_30,-0.005852944271746941
business_30,-0.005854631073954053
elections_29,-0.00587178286343284
missouri_27,-0.005873596653036839
federal_30,-0.0058768060373044495
georgia_30,-0.005877799862931488
holiday_30,-0.005883683828836972
energy_25,-0.005899670929389233
management_30,-0.005900740620006539
investment_27,-0.005924330763644492
tourism_26,-0.005928984224946543
metals_30,-0.005950181424290868
invest_30,-0.00595241765727188
management_25,-0.0059627298243954295
unemployment_30,-0.0059648246736537566
kitchen_29,-0.00598772778094705
media_29,-0.00598827987016084
security_27,-0.005996336643582345
kentucky_26,-0.005997050912959834
development_26,-0.006001154435596123
industry_28,-0.006002770688622805
services_30,-0.006006934143505127
massachusetts_26,-0.00601008244928265
cancer_27,-0.00601322419575272
credit_30,-0.0060368405925081085
travel_26,-0.0060552902776931814
rights_28,-0.006058494495263256
fond_27,-0.006064595548190077
marketing_17,-0.006067981053070248
restaurant_30,-0.006095748497707864
marriage_26,-0.006096830512086537
seats_29,-0.0061028180220350945
judge_26,-0.006108032653843187
gains_26,-0.006125465269087682
case_29,-0.006130898201899049
council_30,-0.006132928581513752
case_30,-0.006136071189709802
invest_10,-0.0061419520509001565
virginia_28,-0.0061487749280118905
success_26,-0.006150638573864597
tourism_29,-0.0061659590148213095
blacklist_28,-0.006169390906757411
office_30,-0.006184036032826623
energy_26,-0.006184325780725674
social_30,-0.006205302430948923
firm_25,-0.006210844591002474
seats_30,-0.0062129938575341105
financial_markets_30,-0.006213590314713224
massachusetts_30,-0.006226769646917018
success_25,-0.006229821810282532
law_27,-0.006239434959382506
religion_10,-0.006242036270901208
BUY_AND_HOLD_30,-0.006242928022559102
social_25,-0.006243470872461243
rights_26,-0.00624481432475883
garden_29,-0.006258355134327376
investment_30,-0.006267387730237805
stocks_29,-0.006269226544317563
environment_30,-0.006271382714088558
business_26,-0.006273141564033047
tourism_12,-0.006282010098969981
pennsylvania_27,-0.006286333150915447
wisconsin_26,-0.006297659838604685
growth_15,-0.006303231332128423
financial_25,-0.00630575833576863
financial_30,-0.006306507957219853
texas_30,-0.0063167153429180885
fed_30,-0.006322315190296202
investment_26,-0.006327590298329721
products_26,-0.006333948769348852
party_15,-0.006347014617404234
service_30,-0.006353942522955869
representatives_17,-0.006358734029133095
kentucky_30,-0.006361780927850136
health_26,-0.006369873395932468
nyse_28,-0.006372492033008159
consume_29,-0.006382060021813541
texas_26,-0.006384634415488488
government_26,-0.00638566210777487
transaction_29,-0.006385719939804612
governor_26,-0.006392944321231608
markets_12,-0.006414496321500329
management_26,-0.006419443114715273
bubble_29,-0.00643015337491466
health_30,-0.006433725009738422
revenue_29,-0.006434967388275492
loss_27,-0.006439867780370867
million_2,-0.006441902708260705
fun_29,-0.006453009578889368
forex_27,-0.006463833311793943
ohio_30,-0.006472182674744964
home_29,-0.006473056700603763
movement_5,-0.00647468388799437
union_30,-0.006477369854275228
invest_25,-0.0064787161635285525
transaction_28,-0.00648943749141746
secretary_30,-0.006490848811528815
transaction_30,-0.006503556976081182
district_26,-0.006503621929072434
republican_27,-0.006514692658935806
council_26,-0.006524296649229755
tennessee_27,-0.006524788313141583
million_30,-0.006525815716560368
water_30,-0.006532725470094913
carolina_26,-0.006541736942429166
money_29,-0.006553085282676019
headlines_26,-0.0065540685372088795
credit_28,-0.006555369247624743
bubble_28,-0.006559529770883632
washington_30,-0.006568606602827964
risk_30,-0.006569078068028178
minister_29,-0.0065705760604797495
security_26,-0.006578982226956587
opportunity_28,-0.00657996983294491
fine_15,-0.006588095740677735
william_27,-0.006594722105414519
home_15,-0.006600044839435304
world_30,-0.006600076783079745
act_30,-0.0066030101957061495
dividend_27,-0.00660323567993446
water_26,-0.006604636277880704
oil_29,-0.0066077081100634595
culture_29,-0.006609416262955614
georgia_26,-0.006622852253605682
housing_26,-0.0066228708605089006
markets_30,-0.006630766463254422
missouri_29,-0.006631008164473195
william_30,-0.006631772386061163
federal_25,-0.006632305819236217
returns_26,-0.006634938669216295
fun_26,-0.00663523244679678
energy_30,-0.006645542397673854
