feature,mean_r2
BUY_AND_HOLD_1,-inf
ore_9,-inf
ore_17,-inf
ore_16,-inf
ore_15,-inf
ore_14,-inf
ore_13,-inf
ore_12,-inf
ore_11,-inf
ore_10,-inf
ore_8,-inf
opportunity_28,-inf
ore_7,-inf
ore_6,-inf
ore_5,-inf
ore_4,-inf
ore_3,-inf
ore_2,-inf
ore_1,-inf
opportunity_30,-inf
ore_18,-inf
ore_19,-inf
ore_20,-inf
ore_21,-inf
party_8,-inf
party_7,-inf
party_6,-inf
party_5,-inf
party_4,-inf
party_3,-inf
party_2,-inf
party_1,-inf
ore_30,-inf
ore_29,-inf
ore_28,-inf
ore_27,-inf
ore_26,-inf
ore_25,-inf
ore_24,-inf
ore_23,-inf
ore_22,-inf
opportunity_29,-inf
opportunity_27,-inf
oil_15,-inf
oil_26,-inf
opportunity_4,-inf
opportunity_3,-inf
opportunity_2,-inf
opportunity_1,-inf
oil_30,-inf
oil_29,-inf
oil_28,-inf
oil_27,-inf
oil_25,-inf
opportunity_26,-inf
oil_24,-inf
oil_23,-inf
oil_22,-inf
oil_21,-inf
oil_20,-inf
oil_19,-inf
oil_18,-inf
oil_17,-inf
opportunity_5,-inf
opportunity_6,-inf
opportunity_7,-inf
opportunity_8,-inf
opportunity_25,-inf
opportunity_24,-inf
opportunity_23,-inf
opportunity_22,-inf
opportunity_21,-inf
opportunity_20,-inf
opportunity_19,-inf
opportunity_18,-inf
opportunity_17,-inf
opportunity_16,-inf
opportunity_15,-inf
opportunity_14,-inf
opportunity_13,-inf
opportunity_12,-inf
opportunity_11,-inf
opportunity_10,-inf
opportunity_9,-inf
party_9,-inf
party_10,-inf
party_11,-inf
police_4,-inf
police_12,-inf
police_11,-inf
police_10,-inf
police_9,-inf
police_8,-inf
police_7,-inf
police_6,-inf
police_5,-inf
police_3,-inf
party_12,-inf
police_2,-inf
police_1,-inf
pennsylvania_30,-inf
pennsylvania_29,-inf
pennsylvania_28,-inf
pennsylvania_27,-inf
pennsylvania_26,-inf
pennsylvania_25,-inf
police_13,-inf
police_14,-inf
police_15,-inf
police_16,-inf
political_3,-inf
political_2,-inf
political_1,-inf
police_30,-inf
police_29,-inf
police_28,-inf
police_27,-inf
police_26,-inf
police_25,-inf
police_24,-inf
police_23,-inf
police_22,-inf
police_21,-inf
police_20,-inf
police_19,-inf
police_18,-inf
police_17,-inf
pennsylvania_24,-inf
pennsylvania_23,-inf
pennsylvania_22,-inf
pennsylvania_1,-inf
party_29,-inf
party_28,-inf
party_27,-inf
party_26,-inf
party_25,-inf
party_24,-inf
party_23,-inf
party_22,-inf
party_21,-inf
party_20,-inf
party_19,-inf
party_18,-inf
party_17,-inf
party_16,-inf
party_15,-inf
party_14,-inf
party_13,-inf
party_30,-inf
pennsylvania_2,-inf
pennsylvania_21,-inf
pennsylvania_3,-inf
pennsylvania_20,-inf
pennsylvania_19,-inf
pennsylvania_18,-inf
pennsylvania_17,-inf
pennsylvania_16,-inf
pennsylvania_15,-inf
pennsylvania_14,-inf
pennsylvania_13,-inf
pennsylvania_12,-inf
pennsylvania_11,-inf
pennsylvania_10,-inf
pennsylvania_9,-inf
pennsylvania_8,-inf
pennsylvania_7,-inf
pennsylvania_6,-inf
pennsylvania_5,-inf
pennsylvania_4,-inf
oil_16,-inf
oil_14,-inf
movement_24,-inf
nasdaq_18,-inf
nasdaq_26,-inf
nasdaq_25,-inf
nasdaq_24,-inf
nasdaq_23,-inf
nasdaq_22,-inf
nasdaq_21,-inf
nasdaq_20,-inf
nasdaq_19,-inf
nasdaq_17,-inf
nasdaq_7,-inf
nasdaq_16,-inf
nasdaq_15,-inf
nasdaq_14,-inf
nasdaq_13,-inf
nasdaq_12,-inf
nasdaq_11,-inf
nasdaq_10,-inf
nasdaq_9,-inf
nasdaq_27,-inf
nasdaq_28,-inf
nasdaq_29,-inf
nasdaq_30,-inf
nyse_17,-inf
nyse_16,-inf
nyse_15,-inf
nyse_14,-inf
nyse_13,-inf
nyse_12,-inf
nyse_11,-inf
nyse_10,-inf
nyse_9,-inf
nyse_8,-inf
nyse_7,-inf
nyse_6,-inf
nyse_5,-inf
nyse_4,-inf
nyse_3,-inf
nyse_2,-inf
nyse_1,-inf
nasdaq_8,-inf
nasdaq_6,-inf
oil_13,-inf
movie_5,-inf
movie_13,-inf
movie_12,-inf
movie_11,-inf
movie_10,-inf
movie_9,-inf
movie_8,-inf
movie_7,-inf
movie_6,-inf
movie_4,-inf
nasdaq_5,-inf
movie_3,-inf
movie_2,-inf
movie_1,-inf
movement_30,-inf
movement_29,-inf
movement_28,-inf
movement_27,-inf
movement_26,-inf
movie_14,-inf
movie_15,-inf
movie_16,-inf
movie_17,-inf
nasdaq_4,-inf
nasdaq_3,-inf
nasdaq_2,-inf
nasdaq_1,-inf
movie_30,-inf
movie_29,-inf
movie_28,-inf
movie_27,-inf
movie_26,-inf
movie_25,-inf
movie_24,-inf
movie_23,-inf
movie_22,-inf
movie_21,-inf
movie_20,-inf
movie_19,-inf
movie_18,-inf
nyse_18,-inf
nyse_19,-inf
nyse_20,-inf
ohio_13,-inf
ohio_21,-inf
ohio_20,-inf
ohio_19,-inf
ohio_18,-inf
ohio_17,-inf
ohio_16,-inf
ohio_15,-inf
ohio_14,-inf
ohio_12,-inf
nyse_21,-inf
ohio_11,-inf
ohio_10,-inf
ohio_9,-inf
ohio_8,-inf
ohio_7,-inf
ohio_6,-inf
ohio_5,-inf
ohio_4,-inf
ohio_22,-inf
ohio_23,-inf
ohio_24,-inf
ohio_25,-inf
oil_12,-inf
oil_11,-inf
oil_10,-inf
oil_9,-inf
oil_8,-inf
oil_7,-inf
oil_6,-inf
oil_5,-inf
oil_4,-inf
oil_3,-inf
