ticker,random_state
TFCFA_UW_Equity,204399
TFX_UN_Equity,770512
TGNA_UN_Equity,583818
TGT_UN_Equity,631864
THC_UN_Equity,605312
TIE_UN_Equity,343283
TIF_UN_Equity,557147
TIN_UN_Equity,229314
TJX_UN_Equity,650630
TLAB_UQ_Equity,921149
TLAB_UW_Equity,254979
TMO_UN_Equity,408191
TMUS_UN_Equity,767081
TMUS_UW_Equity,666270
TNB_UN_Equity,319199
TNL_UN_Equity,198814
TPR_UN_Equity,906068
TRB_UN_Equity,190590
TRIP_UW_Equity,413111
TROW_UQ_Equity,850196
TROW_UW_Equity,606912
TRV_UN_Equity,521923
TSCO_UW_Equity,954399
TSLA_UW_Equity,785935
TSN_UN_Equity,893958
TSS_UN_Equity,120109
TSS_US_Equity,275559
TT_UN_Equity,500701
TTWO_UW_Equity,529746
TUP_UN_Equity,863289
TWC_UN_Equity,157363
TWTR_UN_Equity,115946
TWX_UN_Equity,951163
TWX_US_Equity,633828
TXN_UN_Equity,65384
TXN_UW_Equity,531974
TXT_UN_Equity,907504
TXU_US_Equity,945613
TYL_UN_Equity,78111
UA_UN_Equity,351083
UAA_UN_Equity,686772
UAL_UN_Equity,310124
UAL_UW_Equity,147965
UDR_UN_Equity,63075
UHS_UN_Equity,573758
UIS_UN_Equity,62085
UIS_UP_Equity,358497
ULTA_UW_Equity,620913
UNH_UN_Equity,285582
UNM_UN_Equity,619596
UNP_UN_Equity,185860
UPS_UN_Equity,414404
URBN_UW_Equity,983388
URI_UN_Equity,394768
USB_UN_Equity,748222
V_UN_Equity,972930
VALPQ_UN_Equity,660950
VAR_UN_Equity,487441
VFC_UN_Equity,502746
VIAB_UN_Equity,192067
VIAB_UW_Equity,154956
VIAC_UN_Equity,688000
VIAV_UQ_Equity,899291
VIAV_UW_Equity,657702
VLO_UN_Equity,9019
VMC_UN_Equity,992872
VNO_UN_Equity,283274
VREX_UW_Equity,149396
VRSK_UW_Equity,398006
VRSN_UQ_Equity,65355
VRSN_UW_Equity,371259
VRTX_UW_Equity,795071
VSM_UN_Equity,726115
VSTNQ_UN_Equity,679468
VTR_UN_Equity,956017
VTRS_UW_Equity,16461
VZ_UN_Equity,467569
WAB_UN_Equity,935847
WAMUQ_UN_Equity,277394
WAMUQ_US_Equity,153892
WAT_UN_Equity,771557
WBA_UN_Equity,981571
WBA_UW_Equity,833312
WCG_UN_Equity,671295
WCG_US_Equity,947196
WDC_UN_Equity,635925
WDC_UW_Equity,627919
WEC_UN_Equity,411136
WELL_UN_Equity,291516
WFC_UN_Equity,200745
WFM_UQ_Equity,768481
WFM_UW_Equity,164548
WFTIQ_UN_Equity,119658
WHR_UN_Equity,23243
WINMQ_UN_Equity,439984
WINMQ_UW_Equity,107271
WLTW_UW_Equity,24058
WM_UN_Equity,49892
WMB_UN_Equity,747610
WMT_UN_Equity,331367
WOR_UN_Equity,463252
WPX_UN_Equity,18146
WRB_UN_Equity,304831
WRK_UN_Equity,473522
WST_UN_Equity,122327
WU_UN_Equity,364211
WWY_UN_Equity,101208
WY_UN_Equity,264396
WYE_UN_Equity,629711
WYNN_UW_Equity,159663
X_UN_Equity,475770
XEC_UN_Equity,123340
XEL_UN_Equity,534536
XEL_UW_Equity,30691
XLNX_UQ_Equity,918043
XLNX_UW_Equity,979002
XOM_UN_Equity,294310
XRAY_UW_Equity,877431
XRX_UN_Equity,834880
XTO_UN_Equity,389239
XYL_UN_Equity,409356
YUM_UN_Equity,462498
YUMC_UN_Equity,787601
ZBH_UN_Equity,522818
ZBRA_UW_Equity,751964
ZION_UQ_Equity,436394
ZION_UW_Equity,697111
ZTS_UN_Equity,363613
AKS_UN_Equity,204399
ALB_UN_Equity,770512
ALGN_UW_Equity,583818
ALK_UN_Equity,631864
ALL_UN_Equity,605312
ALLE_UN_Equity,343283
ALXN_UW_Equity,557147
AMAT_UQ_Equity,229314
AMAT_UW_Equity,650630
AMCC_UQ_Equity,921149
AMD_UN_Equity,254979
AMD_UR_Equity,408191
AMD_UW_Equity,767081
AME_UN_Equity,666270
AMG_UN_Equity,319199
AMGN_UQ_Equity,198814
AMGN_UW_Equity,906068
AMP_UN_Equity,190590
AMT_UN_Equity,413111
AMZN_UQ_Equity,850196
AMZN_UW_Equity,606912
AN_UN_Equity,521923
ANDV_UN_Equity,954399
ANDV_US_Equity,785935
ANDW_UQ_Equity,893958
ANDW_UW_Equity,120109
ANET_UN_Equity,275559
ANF_UN_Equity,500701
ANRZQ_UN_Equity,529746
ANSS_UW_Equity,863289
ANTM_UN_Equity,157363
AON_UN_Equity,115946
AOS_UN_Equity,951163
APA_UN_Equity,633828
APC_UN_Equity,65384
APD_UN_Equity,531974
APH_UN_Equity,907504
APOL_UQ_Equity,945613
APOL_UW_Equity,78111
APTV_UN_Equity,351083
ARE_UN_Equity,686772
ARG_UN_Equity,310124
ASH_UN_Equity,147965
ASIX_UN_Equity,63075
ATGE_UN_Equity,573758
ATI_UN_Equity,62085
ATO_UN_Equity,358497
ATVI_UW_Equity,620913
AVB_UN_Equity,285582
AVGO_UW_Equity,619596
AVP_UN_Equity,185860
AVY_UN_Equity,414404
AW_UN_Equity,983388
AWK_UN_Equity,394768
AXP_UN_Equity,748222
AYE_UN_Equity,972930
AYI_UN_Equity,660950
AZO_UN_Equity,487441
BA_UN_Equity,502746
BAC_UN_Equity,192067
BAX_UN_Equity,154956
BBBY_UQ_Equity,688000
BBBY_UW_Equity,899291
BBY_UN_Equity,657702
BC_UN_Equity,9019
BCR_UN_Equity,992872
BCR_US_Equity,283274
BDK_UN_Equity,149396
BDX_UN_Equity,398006
BEN_UN_Equity,65355
BF_B_UN_Equity,371259
BHF_UW_Equity,795071
BHI_UN_Equity,726115
BIG_UN_Equity,679468
BIIB_UQ_Equity,956017
BIIB_UW_Equity,16461
BIO_UN_Equity,467569
BK_UN_Equity,935847
BKNG_UW_Equity,277394
BKR_UN_Equity,153892
BLK_UN_Equity,771557
BLL_UN_Equity,981571
BLS_UN_Equity,833312
BMC_UN_Equity,671295
BMC_UW_Equity,947196
BMS_UN_Equity,635925
BMY_UN_Equity,627919
BNI_UN_Equity,411136
BOL_UN_Equity,291516
BR_UN_Equity,200745
BRCM_UQ_Equity,768481
BRCM_UW_Equity,164548
BRK_B_UN_Equity,119658
BRL_UN_Equity,23243
BSX_UN_Equity,439984
BTUUQ_UN_Equity,107271
BWA_UN_Equity,24058
BXP_UN_Equity,49892
C_UN_Equity,747610
CA_UN_Equity,331367
CA_UW_Equity,463252
CAG_UN_Equity,18146
CAH_UN_Equity,304831
CAM_UN_Equity,473522
CAR_UN_Equity,122327
CAT_UN_Equity,364211
CB_UN_Equity,101208
CBE_UN_Equity,264396
CBOE_UF_Equity,629711
CBOE_UW_Equity,159663
CBRE_UN_Equity,475770
CCEP_UN_Equity,123340
CCI_UN_Equity,534536
CCL_UN_Equity,30691
CCTYQ_UN_Equity,918043
CDNS_UW_Equity,979002
CDW_UW_Equity,294310
CE_UN_Equity,877431
CEG_UN_Equity,834880
CELG_UW_Equity,389239
CEPH_UW_Equity,409356
CERN_UW_Equity,462498
CF_UN_Equity,787601
CFC_UN_Equity,522818
CFG_UN_Equity,751964
CFN_UN_Equity,436394
CHD_UN_Equity,697111
CHKAQ_UN_Equity,363613
GGP_UP_Equity,546571
GHC_UN_Equity,188522
GILD_UQ_Equity,46661
GILD_UW_Equity,788743
GIS_UN_Equity,462064
GL_UN_Equity,618244
GLW_UN_Equity,813516
GM_UN_Equity,210417
GMCR_UW_Equity,880009
GME_UN_Equity,707749
GNW_UN_Equity,577631
GNW_UP_Equity,555549
GOOG_UW_Equity,398293
GOOGL_UQ_Equity,111180
GOOGL_UW_Equity,332214
GPC_UN_Equity,186628
GPN_UN_Equity,996740
GPS_UN_Equity,481705
GR_UN_Equity,631128
GR_US_Equity,654390
GRMN_UW_Equity,405245
GS_UN_Equity,825466
GT_UN_Equity,425853
GT_UW_Equity,337195
GTW_UN_Equity,262849
GTXMQ_UN_Equity,304193
GWW_UN_Equity,738587
HAL_UN_Equity,852592
HAR_UN_Equity,746821
HAR_US_Equity,576906
HAS_US_Equity,384277
HAS_UW_Equity,352366
HBAN_UA_Equity,948077
HBAN_UQ_Equity,818951
HBAN_UW_Equity,172759
HBI_UN_Equity,348100
HCA_UN_Equity,92902
HCBK_UW_Equity,529984
HD_UN_Equity,865305
HES_UN_Equity,49217
HET_UN_Equity,608484
HFC_UN_Equity,144311
HIG_UN_Equity,714584
HII_UN_Equity,679451
HLT_UN_Equity,737979
HMA_UN_Equity,598829
HNZ_UN_Equity,881479
HOG_UN_Equity,103675
HOLX_UW_Equity,851829
HON_UN_Equity,440832
HOT_UN_Equity,194328
HP_UN_Equity,408697
HPC_US_Equity,346487
HPE_UN_Equity,542987
HPQ_UN_Equity,393541
HRB_UN_Equity,757505
HRL_UN_Equity,998380
HSH_UN_Equity,732103
HSIC_UW_Equity,675511
HSP_UN_Equity,64100
HST_UN_Equity,875434
HSY_UN_Equity,952705
HUM_UN_Equity,257529
HWM_UN_Equity,612621
IBM_UN_Equity,988134
ICE_UN_Equity,40504
IDXX_UW_Equity,696419
IEX_UN_Equity,140473
IFF_UN_Equity,342041
ILMN_UW_Equity,405474
INCY_UW_Equity,729022
INFO_UN_Equity,370436
INFO_UW_Equity,367725
INTC_UQ_Equity,603874
INTC_UW_Equity,373930
INTU_UQ_Equity,799440
INTU_UW_Equity,787917
IP_UN_Equity,2682
IPG_UN_Equity,764986
IPGP_UW_Equity,710342
IQV_UN_Equity,717495
IR_UN_Equity,38961
IRM_UN_Equity,714432
ISRG_UW_Equity,102787
IT_UN_Equity,118829
ITT_UN_Equity,693055
ITW_UN_Equity,685388
IVZ_UN_Equity,178962
J_UN_Equity,702882
JAVA_UQ_Equity,528938
JAVA_UW_Equity,633532
JBGS_UN_Equity,738849
JBHT_UW_Equity,264275
JBL_UN_Equity,866142
JCI_UN_Equity,816460
JEF_UN_Equity,739415
JKHY_UW_Equity,232244
JNJ_UN_Equity,343639
JNPR_UN_Equity,910895
JNPR_UQ_Equity,91360
JNPR_UW_Equity,832325
JNS_UN_Equity,567862
JNY_UN_Equity,8042
JOY_UN_Equity,2284
JOY_UW_Equity,952859
JPM_UN_Equity,686385
JWN_UN_Equity,394352
K_UN_Equity,265246
KATE_UN_Equity,943161
KBH_UN_Equity,566908
KDP_UN_Equity,291763
KEY_UN_Equity,298124
KEYS_UN_Equity,79170
KG_UN_Equity,657043
KHC_UW_Equity,272496
KIM_UN_Equity,983982
KLAC_UQ_Equity,573777
KLAC_UW_Equity,393875
KMB_UN_Equity,259791
KMI_UN_Equity,422579
KMX_UN_Equity,110474
KO_UN_Equity,974466
KR_UN_Equity,325944
KRB_UN_Equity,833083
KRFT_UW_Equity,207224
KRI_UN_Equity,860702
KSE_UN_Equity,427981
KSS_UN_Equity,306424
KSU_UN_Equity,800997
L_UN_Equity,403794
LB_UN_Equity,889855
LDOS_UN_Equity,789457
LEG_UN_Equity,697315
LEHMQ_UN_Equity,842690
LEHMQ_UP_Equity,461934
LEN_B_UN_Equity,198123
LEN_UN_Equity,525195
LH_UN_Equity,936455
LHX_UN_Equity,274925
LIN_UN_Equity,769835
LKQ_UW_Equity,987165
LLL_UN_Equity,248928
LLTC_UQ_Equity,611582
LLTC_UW_Equity,314627
LLY_UN_Equity,13054
LM_UN_Equity,106228
PPG_UN_Equity,204399
PPL_UN_Equity,770512
PRGO_UN_Equity,583818
PRGO_UW_Equity,631864
PRSP_UN_Equity,605312
PRU_UN_Equity,343283
PSA_UN_Equity,557147
PSX_UN_Equity,229314
PTC_UQ_Equity,650630
PTC_UW_Equity,921149
PTV_UN_Equity,254979
PVH_UN_Equity,408191
PWER_UQ_Equity,767081
PWR_UN_Equity,666270
PX_UN_Equity,319199
PXD_UN_Equity,198814
PYPL_UW_Equity,906068
QCOM_UQ_Equity,190590
QCOM_UW_Equity,413111
QEP_UN_Equity,850196
QLGC_UQ_Equity,606912
QLGC_UW_Equity,521923
QRVO_UW_Equity,954399
R_UN_Equity,785935
RAI_UN_Equity,893958
RBK_UN_Equity,120109
RCL_UN_Equity,275559
RDC_UN_Equity,500701
RE_UN_Equity,529746
REG_UN_Equity,863289
REG_UW_Equity,157363
REGN_UW_Equity,115946
REZI_UN_Equity,951163
RF_UN_Equity,633828
RHI_UN_Equity,65384
RHT_UN_Equity,531974
RHT_US_Equity,907504
RIG_UN_Equity,945613
RJF_UN_Equity,78111
RL_UN_Equity,351083
RMD_UN_Equity,686772
ROH_UN_Equity,310124
ROK_UN_Equity,147965
ROL_UN_Equity,63075
ROP_UN_Equity,573758
ROST_UW_Equity,62085
RRC_UN_Equity,358497
RRD_UN_Equity,620913
RRD_UW_Equity,285582
RSG_UN_Equity,619596
RSHCQ_UN_Equity,185860
RTN_UN_Equity,414404
RTX_UN_Equity,983388
RX_UN_Equity,394768
SANM_UQ_Equity,748222
SANM_UW_Equity,972930
SBAC_UW_Equity,660950
SBUX_UA_Equity,487441
SBUX_UQ_Equity,502746
SBUX_UW_Equity,192067
SCG_UN_Equity,154956
SCHW_UN_Equity,688000
SCHW_UQ_Equity,899291
SCHW_UW_Equity,657702
SEBL_UQ_Equity,9019
SEE_UN_Equity,992872
SGP_UN_Equity,283274
SHLDQ_UQ_Equity,149396
SHLDQ_UW_Equity,398006
SHW_UN_Equity,65355
SIAL_UQ_Equity,371259
SIAL_UW_Equity,795071
SIG_UN_Equity,726115
SITC_UN_Equity,679468
SIVB_UW_Equity,956017
SJM_UN_Equity,16461
SLB_UN_Equity,467569
SLG_UN_Equity,935847
SLM_UN_Equity,277394
SLM_UQ_Equity,153892
SLM_UW_Equity,771557
SNA_UN_Equity,981571
SNDK_UQ_Equity,833312
SNDK_UW_Equity,671295
SNI_UN_Equity,947196
SNPS_UW_Equity,635925
SNV_UN_Equity,627919
SO_UN_Equity,411136
SOV_UN_Equity,291516
SPG_UN_Equity,200745
SPGI_UN_Equity,768481
SPLS_UA_Equity,164548
SPLS_UQ_Equity,119658
SPLS_US_Equity,23243
SPLS_UW_Equity,439984
SRCL_UW_Equity,107271
SRE_UN_Equity,24058
SSP_UN_Equity,49892
STE_UN_Equity,747610
STI_UN_Equity,331367
STJ_UN_Equity,463252
STR_UN_Equity,18146
STT_UN_Equity,304831
STX_UW_Equity,473522
STZ_UN_Equity,122327
SUNEQ_UN_Equity,364211
SVU_UN_Equity,101208
SWK_UN_Equity,264396
SWKS_UW_Equity,629711
SWN_UN_Equity,159663
SWY_UN_Equity,475770
SYF_UN_Equity,123340
SYK_UN_Equity,534536
SYY_UN_Equity,30691
T_UN_Equity,918043
TAP_UN_Equity,979002
TDC_UN_Equity,294310
TDG_UN_Equity,877431
TDY_UN_Equity,834880
TEG_UN_Equity,389239
TEK_UN_Equity,409356
TEL_UN_Equity,462498
TER_UN_Equity,787601
TER_UW_Equity,522818
TEX_UN_Equity,751964
TFC_UN_Equity,436394
TFCF_UW_Equity,697111
TFCFA_UN_Equity,363613
PAYX_UW_Equity,546571
PBCT_UW_Equity,188522
PBG_UN_Equity,46661
PBI_UN_Equity,788743
PCAR_UQ_Equity,462064
PCAR_UW_Equity,618244
PCG_UN_Equity,813516
PCL_UN_Equity,210417
PCP_UN_Equity,880009
PDCO_UQ_Equity,707749
PDCO_UW_Equity,577631
PEAK_UN_Equity,555549
PEG_UN_Equity,398293
PEP_UN_Equity,111180
PEP_UW_Equity,332214
PETM_UW_Equity,186628
