ticker,ALXN US Equity
2000-05-24,-0.3559
2000-05-25,-8.2143
2000-05-26,2.3346
2000-05-30,9.3156
2000-05-31,3.4783
2000-06-01,2.8571
2000-06-02,13.7255
2000-06-05,-1.7241
2000-06-06,8.1871
2000-06-07,0.5405
2000-06-08,-2.957
2000-06-09,3.7396000000000003
2000-06-12,-1.6021
2000-06-13,-1.4925
2000-06-14,-3.0303
2000-06-15,-1.9886
2000-06-16,2.3188
2000-06-19,9.915
2000-06-20,6.1856
2000-06-21,7.2816
2000-06-22,2.7149
2000-06-23,2.2026
2000-06-26,17.0259
2000-06-27,-9.3002
2000-06-28,6.802
2000-06-29,3.8023
2000-06-30,4.7619
2000-07-03,-4.1958
2000-07-05,5.1095
2000-07-06,0.6076
2000-07-07,1.1217
2000-07-10,2.9863
2000-07-11,-0.9114
2000-07-12,7.6087
2000-07-13,-6.9153
2000-07-14,-4.1736
2000-07-17,11.1498
2000-07-18,-2.3511
2000-07-19,-2.4077
2000-07-20,2.4671
2000-07-21,0.1605
2000-07-24,2.0833
2000-07-25,-8.1633
2000-07-26,-4.1026
2000-07-27,-4.0998
2000-07-28,-7.8067
2000-07-31,4.0323
2000-08-01,6.8314
2000-08-02,10.2948
2000-08-03,3.9474
2000-08-04,0.9494
2000-08-07,-1.2539
2000-08-08,-2.8571
2000-08-09,1.7974
2000-08-10,-7.2231
2000-08-11,3.6332
2000-08-14,-4.8414
2000-08-15,1.1404
2000-08-16,-1.6479
2000-08-17,0.7937
2000-08-18,-4.8119
2000-08-21,3.7683999999999997
2000-08-22,3.9858000000000002
2000-08-23,-4.0034
2000-08-24,11.6238
2000-08-25,7.7901
2000-08-28,4.8673
2000-08-29,1.7581
2000-08-30,9.9516
2000-08-31,5.594
2000-09-01,-3.6905
2000-09-05,-4.3263
2000-09-06,-4.0052
2000-09-07,7.537
2000-09-08,0.6258
2000-09-11,-6.6542
2000-09-12,2.8814
2000-09-13,4.5168
2000-09-14,9.5415
2000-09-15,-0.5656
2000-09-18,-1.8203
2000-09-19,0.0
2000-09-20,1.0429
2000-09-21,-1.3761
2000-09-22,8.1395
2000-09-25,-2.4731
2000-09-26,-7.3870000000000005
2000-09-27,1.3094999999999999
2000-09-28,3.1727
2000-09-29,3.8724
2000-10-02,-4.6601
2000-10-03,-7.5331
2000-10-04,-0.8085
2000-10-05,4.8903
2000-10-06,2.0921
2000-10-09,-9.0749
2000-10-10,1.0303
2000-10-11,-4.1428
2000-10-12,-6.516
2000-10-13,5.9744
2000-10-16,3.4899
2000-10-17,-0.3891
2000-10-18,2.0833
2000-10-19,-2.1684
2000-10-20,3.781
2000-10-23,5.5276
2000-10-24,-4.7619
2000-10-25,-4.5625
2000-10-26,4.7151
2000-10-27,-5.566
2000-10-30,0.6623
2000-10-31,8.8158
2000-11-01,-0.1209
2000-11-02,2.6634
2000-11-03,0.4127
2000-11-06,2.2901
2000-11-07,0.6889
2000-11-08,0.057
2000-11-09,-9.8575
2000-11-10,-1.8963
2000-11-13,-11.018
2000-11-14,2.2448
2000-11-15,3.1161
2000-11-16,-3.4341
2000-11-17,2.7027
2000-11-20,-20.2216
2000-11-21,7.0313
2000-11-22,-2.6764
2000-11-24,8.0
2000-11-27,6.25
2000-11-28,-5.8824
2000-11-29,4.321
2000-11-30,-0.8136
2000-12-01,2.6846
2000-12-04,-10.6754
2000-12-05,8.1301
2000-12-06,-7.1429
2000-12-07,1.8622999999999998
2000-12-08,2.3847
2000-12-11,7.5311
2000-12-12,-3.6101
2000-12-13,-10.7116
2000-12-14,-4.9497
2000-12-15,-4.8544
2000-12-18,-4.2672
2000-12-19,3.9729
2000-12-20,-10.5312
2000-12-21,-4.7917
2000-12-22,9.163
2000-12-26,0.426
2000-12-27,3.7923999999999998
2000-12-28,6.9231
2000-12-29,-6.5647
2001-01-02,-5.1973
2001-01-03,10.6599
2001-01-04,-12.4771
2001-01-05,-14.8847
2001-01-08,-13.9163
2001-01-09,7.5823
2001-01-10,5.8178
2001-01-11,1.7908
2001-01-12,8.5185
2001-01-16,11.9454
2001-01-17,-10.9756
2001-01-18,3.9954
2001-01-19,-1.6465
2001-01-22,2.0089
2001-01-23,24.9453
2001-01-24,0.5254
2001-01-25,2.9617
2001-01-26,1.1844000000000001
2001-01-29,-7.6923
2001-01-30,-13.0435
2001-01-31,-12.8125
2001-02-01,-4.4205
2001-02-02,-24.25
2001-02-05,4.2904
2001-02-06,0.0
2001-02-07,0.0
2001-02-08,-4.7468
2001-02-09,-5.9801
2001-02-12,9.5406
2001-02-13,-5.0
2001-02-14,-2.8862
2001-02-15,1.7483
2001-02-16,-6.701
2001-02-20,-6.0313
2001-02-21,-0.049
2001-02-22,-6.2745
2001-02-23,0.6276
2001-02-26,8.9397
2001-02-27,-7.4427
2001-02-28,-3.0928
2001-03-01,1.0638
2001-03-02,-7.3684
2001-03-05,-5.7386
2001-03-06,-0.4219
2001-03-07,-5.569
2001-03-08,-1.5385
2001-03-09,-6.5104
2001-03-12,-7.5209
2001-03-13,-2.1084
2001-03-14,-1.5385
2001-03-15,2.5
2001-03-16,-2.1341
2001-03-19,13.3956
2001-03-20,-12.6374
2001-03-21,1.5723
2001-03-22,22.6006
2001-03-23,9.8485
2001-03-26,-6.6667
2001-03-27,-2.2167
2001-03-28,-11.0831
2001-03-29,-3.3994
2001-03-30,7.0381
2001-04-02,-7.9452
2001-04-03,-9.5238
2001-04-04,1.6447
2001-04-05,10.0324
2001-04-06,3.2353
2001-04-09,7.7607
2001-04-10,6.176
2001-04-11,-3.4263
2001-04-12,-0.2063
2001-04-16,-0.9921
2001-04-17,-1.6284
2001-04-18,7.3004999999999995
2001-04-19,-1.1076
2001-04-20,-13.0
2001-04-23,1.1034
2001-04-24,-6.0937
2001-04-25,-2.6634
2001-04-26,1.99
2001-04-27,5.2195
2001-04-30,8.1595
2001-05-01,-0.9859
2001-05-02,0.0433
2001-05-03,-1.0818
2001-05-04,0.5249
2001-05-07,1.8277
2001-05-08,-2.0085
2001-05-09,-2.6603
2001-05-10,4.8387
2001-05-11,-1.1111
2001-05-14,-4.6672
2001-05-15,-0.272
2001-05-16,4.0
2001-05-17,5.1136
2001-05-18,-0.2079
2001-05-21,18.75
2001-05-22,-5.2982
2001-05-23,-6.1134
2001-05-24,2.8019
2001-05-25,-0.1152
2001-05-29,-0.4228
2001-05-30,-1.7368000000000001
2001-05-31,2.121
2001-06-01,0.9231
2001-06-04,-0.7622
2001-06-05,3.8402
2001-06-06,3.1435
2001-06-07,-13.5174
2001-06-08,-6.6335
2001-06-11,-6.4831
2001-06-12,2.8015
2001-06-13,3.0023
2001-06-14,-5.8296
2001-06-15,0.0476
2001-06-18,-1.999
2001-06-19,-2.5741
2001-06-20,7.7268
2001-06-21,1.1569
2001-06-22,-2.7904999999999998
2001-06-25,0.8471
2001-06-26,4.573
2001-06-27,-1.2494
2001-06-28,3.0276
2001-06-29,5.2632
2001-07-02,1.2083
2001-07-03,-0.7822
2001-07-05,-0.6224
2001-07-06,-7.5157
2001-07-09,6.3205
2001-07-10,-6.4119
2001-07-11,-2.2232
2001-07-12,-1.1601
2001-07-13,-0.4695
2001-07-16,-5.6132
2001-07-17,3.8481
2001-07-18,-2.5505
2001-07-19,-0.6914
2001-07-20,-0.2984
2001-07-23,0.7481
2001-07-24,-6.9307
2001-07-25,8.5638
2001-07-26,-2.0578
2001-07-27,0.3502
2001-07-30,-4.0379
2001-07-31,-3.8442
2001-08-01,7.2393
2001-08-02,-1.9144
2001-08-03,-2.7735
2001-08-06,0.5283
2001-08-07,-5.1498
2001-08-08,-1.2187999999999999
2001-08-09,-2.1312
2001-08-10,-4.0688
2001-08-13,-2.6882
2001-08-14,1.7187999999999999
2001-08-15,-2.7761
2001-08-16,-0.0621
2001-08-17,3.7267
2001-08-20,-1.1377
2001-08-21,1.6959
2001-08-22,3.3353
2001-08-23,2.9971
2001-08-24,8.5618
2001-08-27,-2.3196
2001-08-28,-2.3747
2001-08-29,2.7027
2001-08-30,0.0
2001-08-31,-0.7895
2001-09-04,-1.1671
2001-09-05,2.2544
2001-09-06,-1.5223
2001-09-07,-4.4776
2001-09-10,0.0
2001-09-17,-0.8929
2001-09-18,-3.9414
2001-09-19,-6.5064
2001-09-20,1.7555
2001-09-21,-6.5927
2001-09-24,4.6174
2001-09-25,-3.8462
2001-09-26,-1.9672
2001-09-27,4.3478
2001-09-28,9.1026
2001-10-01,-4.1128
2001-10-02,-1.8995
2001-10-03,4.1224
2001-10-04,-2.2196
2001-10-05,-3.8662
2001-10-08,3.0006
2001-10-09,-3.9032999999999998
2001-10-10,7.8659
2001-10-11,1.4344999999999999
2001-10-12,3.0053
2001-10-15,3.2609
2001-10-16,3.5457
2001-10-17,-7.3301
2001-10-18,-1.3857
2001-10-19,5.9719
2001-10-22,1.768
2001-10-23,-3.203
2001-10-24,-0.3365
2001-10-25,4.0518
2001-10-26,-2.0552
2001-10-29,-6.9023
2001-10-30,-1.8980000000000001
2001-10-31,4.0508
2001-11-01,2.5567
2001-11-02,-2.2096
2001-11-05,2.6071999999999997
2001-11-06,2.9927
2001-11-07,-3.5636
2001-11-08,1.7055
2001-11-09,5.3661
2001-11-12,7.6923
2001-11-13,6.8966
2001-11-14,-3.4562
2001-11-15,-0.716
2001-11-16,-1.1538
2001-11-19,3.9397
2001-11-20,-3.1352
2001-11-21,0.3865
2001-11-23,2.9836
2001-11-26,8.7383
2001-11-27,-3.309
2001-11-28,-4.7111
2001-11-29,0.7463
2001-11-30,-1.25
2001-12-03,0.2813
2001-12-04,1.6362999999999999
2001-12-05,6.2557
2001-12-06,1.9912999999999998
2001-12-07,-2.4618
2001-12-10,-4.6127
2001-12-11,0.0912
2001-12-12,-0.8204
2001-12-13,0.7353
2001-12-14,-0.0456
2001-12-17,0.639
2001-12-18,6.712
2001-12-19,-3.5699
2001-12-20,-0.1763
2001-12-21,4.3709
2001-12-24,-3.934
2001-12-26,1.4971
2001-12-27,1.9523000000000001
2001-12-28,3.7872
2001-12-31,0.205
2002-01-02,-5.4828
2002-01-03,0.3463
2002-01-04,0.0431
2002-01-07,-2.9754
2002-01-08,4.5333
2002-01-09,-4.7619
2002-01-10,2.5
2002-01-11,0.9582
2002-01-14,-6.2554
2002-01-15,-1.0584
2002-01-16,-1.814
2002-01-17,-0.7106
2002-01-18,-0.0477
2002-01-22,0.2387
2002-01-23,1.8571
2002-01-24,1.2623
2002-01-25,0.7849
2002-01-28,-3.1608
2002-01-29,0.1419
2002-01-30,1.5588
2002-01-31,3.7209
2002-02-01,0.2242
2002-02-04,-4.2058
2002-02-05,-1.2144
2002-02-06,0.7565
2002-02-07,2.8156
2002-02-08,0.3651
2002-02-11,0.5912
2002-02-12,4.8825
2002-02-13,4.6983
2002-02-14,-7.4928
2002-02-15,-0.445
2002-02-19,-3.2633
2002-02-20,-1.0166
2002-02-21,-1.4006
2002-02-22,0.3788
2002-02-25,0.1887
2002-02-26,1.1299
2002-02-27,0.2328
2002-02-28,-0.5574
2002-03-01,2.7557
2002-03-04,-0.3182
2002-03-05,-0.8208
2002-03-06,5.0575
2002-03-07,-3.7199
2002-03-08,4.9545
2002-03-11,2.9017
2002-03-12,-2.904
2002-03-13,4.2913
2002-03-14,0.0416
2002-03-15,0.2908
2002-03-18,5.551
2002-03-19,2.1586
2002-03-20,-4.3411
2002-03-21,5.4618
2002-03-22,-1.7517
2002-03-25,-4.6124
2002-03-26,-2.117
2002-03-27,-1.7809
2002-03-28,-0.634
2002-04-01,-0.2552
2002-04-02,-1.322
2002-04-03,-1.7286000000000001
2002-04-04,-5.8927
2002-04-05,-2.5701
2002-04-08,3.3573
2002-04-09,-3.4803
2002-04-10,5.7212
2002-04-11,-5.4116
2002-04-12,2.4038
2002-04-15,4.2722999999999995
2002-04-16,4.7276
2002-04-17,-3.4351
2002-04-18,4.1806
2002-04-19,-5.8547
2002-04-22,-3.8129999999999997
2002-04-23,0.5191
2002-04-24,0.7512
2002-04-25,-4.0587
2002-04-26,-10.5833
2002-04-29,-4.7257
2002-04-30,5.3592
2002-05-01,-5.6277
2002-05-02,-1.6627999999999998
2002-05-03,-0.9329
2002-05-06,-7.8281
2002-05-07,-3.8952999999999998
2002-05-08,8.9701
2002-05-09,-4.878
2002-05-10,-3.2051
2002-05-13,7.4834
2002-05-14,7.2089
2002-05-15,-2.3563
2002-05-16,-5.0618
2002-05-17,0.248
2002-05-20,1.6078999999999999
2002-05-21,-5.6604
2002-05-22,1.6129
2002-05-23,10.1587
2002-05-24,-5.9942
2002-05-28,5.3955
2002-05-29,-3.9558
2002-05-30,1.8171
2002-05-31,-6.3653
2002-06-03,-11.3723
2002-06-04,4.9462
2002-06-05,-0.2732
2002-06-06,-7.5342
2002-06-07,15.7778
2002-06-10,-10.0448
2002-06-11,-12.091
2002-06-12,1.5372
2002-06-13,3.5857
2002-06-14,6.0
2002-06-17,8.8534
2002-06-18,-3.7333
2002-06-19,-2.7701000000000002
2002-06-20,-3.8462
2002-06-21,-3.7037
2002-06-24,3.7692
2002-06-25,2.9652
2002-06-26,-0.216
2002-06-27,3.824
2002-06-28,5.2814
2002-07-01,-4.5545
2002-07-02,-10.0968
2002-07-03,-7.3846
2002-07-05,6.8106
2002-07-08,-4.9767
2002-07-09,-5.6465
2002-07-10,-1.9081000000000001
2002-07-11,-1.5401
2002-07-12,7.7604
2002-07-15,6.3333
2002-07-16,8.542300000000001
2002-07-17,0.8664
2002-07-18,-4.7244
2002-07-19,-0.0751
2002-07-22,-4.3609
2002-07-23,2.5157
2002-07-24,6.0583
2002-07-25,-9.2552
2002-07-26,-0.3984
2002-07-29,4.0
2002-07-30,9.1538
2002-07-31,9.3023
2002-08-01,-9.0264
2002-08-02,-2.6931000000000003
2002-08-05,-5.681
2002-08-06,7.1815
2002-08-07,-4.4669
2002-08-08,6.7119
2002-08-09,-4.3816
2002-08-12,3.9172000000000002
2002-08-13,-9.744
2002-08-14,2.0489
2002-08-15,-1.6987999999999999
2002-08-16,-1.7282
2002-08-19,-3.9968
2002-08-20,3.5803000000000003
2002-08-21,2.492
2002-08-22,-1.6471
2002-08-23,-2.7113
2002-08-26,1.1475
2002-08-27,-2.7553
2002-08-28,-2.8333
2002-08-29,4.5455
2002-08-30,-2.6250999999999998
2002-09-03,-8.1719
2002-09-04,5.7798
2002-09-05,-5.6808
2002-09-06,5.7471
2002-09-09,3.2174
2002-09-10,0.1685
2002-09-11,1.5812
2002-09-12,-0.563
2002-09-13,1.1907
2002-09-16,-1.6703999999999999
2002-09-17,1.1715
2002-09-18,7.5269
2002-09-19,-8.0769
2002-09-20,0.4184
2002-09-23,-6.8333
2002-09-24,1.0733
2002-09-25,3.4513
2002-09-26,5.3892
2002-09-27,-4.9513
2002-09-30,-1.0248
2002-10-01,3.4513
2002-10-02,5.9216
2002-10-03,2.6772
2002-10-04,-4.8313
2002-10-07,1.2086999999999999
2002-10-08,0.1433
2002-10-09,-4.5953
2002-10-10,1.4167
2002-10-11,-1.2325
2002-10-14,1.4975
2002-10-15,-1.6393
2002-10-16,0.0
2002-10-17,-0.0833
2002-10-18,-2.9191000000000003
2002-10-21,-2.0619
2002-10-22,-4.6491
2002-10-23,-0.644
2002-10-24,-10.2778
2002-10-25,-1.1352
2002-10-28,4.9061
2002-10-29,-0.4975
2002-10-30,0.79
2002-10-31,1.1013
2002-11-01,-3.4249
2002-11-04,-0.315
2002-11-05,-0.6116
2002-11-06,3.0769
2002-11-07,1.791
2002-11-08,-0.87
2002-11-11,-1.9821
2002-11-12,-2.2133
2002-11-13,3.5185
2002-11-14,10.0179
2002-11-15,0.1807
2002-11-18,36.5194
2002-11-19,-2.3778
2002-11-20,0.8119
2002-11-21,1.4094
2002-11-22,16.1482
2002-11-25,0.6838
2002-11-26,-0.6225
2002-11-27,-0.4556
2002-11-29,0.286
2002-12-02,-1.6543
2002-12-03,-5.1624
2002-12-04,0.6728
2002-12-05,-2.8554
2002-12-06,-0.5629
2002-12-09,-2.7673
2002-12-10,-1.3583
2002-12-11,3.6066000000000003
2002-12-12,-1.3924
2002-12-13,-1.7972000000000001
2002-12-16,0.0
2002-12-17,0.3268
2002-12-18,-2.6059
2002-12-19,-4.3478
2002-12-20,4.8252
2002-12-23,-2.1348
2002-12-24,0.8862
2002-12-26,1.1419
2002-12-27,-4.4692
2002-12-30,-0.6993
2002-12-31,-0.5634
2003-01-02,2.6912000000000003
2003-01-03,0.3379
2003-01-06,0.3505
2003-01-07,-0.6164
2003-01-08,-3.2391
2003-01-09,2.208
2003-01-10,0.2787
2003-01-13,0.139
2003-01-14,1.4573
2003-01-15,-1.8468
2003-01-16,0.6969
2003-01-17,-1.7301
2003-01-21,-4.2958
2003-01-22,-1.2509000000000001
2003-01-23,-2.2355
2003-01-24,-3.3537
2003-01-27,-3.5489
2003-01-28,3.843
2003-01-29,-0.7087
2003-01-30,-2.4584
2003-01-31,2.3577
2003-02-03,-5.004
2003-02-04,-3.4281
2003-02-05,-1.3853
2003-02-06,-0.0878
2003-02-07,1.1424
2003-02-10,0.695
2003-02-11,-3.7964
2003-02-12,-0.9865
2003-02-13,1.5399
2003-02-14,-0.1784
2003-02-18,3.1278
2003-02-19,-1.4731
2003-02-20,0.3518
2003-02-21,1.9281000000000001
2003-02-24,-1.8056999999999999
2003-02-25,0.3503
2003-02-26,-2.356
2003-02-27,0.2681
2003-02-28,-1.8717000000000001
2003-03-03,2.7248
2003-03-04,-5.0398
2003-03-05,-2.1415
2003-03-06,0.8563
2003-03-07,-2.4528
2003-03-10,1.1605
2003-03-11,5.1625
2003-03-12,-4.3636
2003-03-13,1.2357
2003-03-14,0.0
2003-03-17,10.6103
2003-03-18,7.4618
2003-03-19,1.1928
2003-03-20,5.0742
2003-03-21,-0.2972
2003-03-24,-1.7884
2003-03-25,-1.9727000000000001
2003-03-26,-3.0186
2003-03-27,-1.5962
2003-03-28,0.2433
2003-03-31,-1.6181
2003-04-01,4.9342
2003-04-02,6.6614
2003-04-03,4.7024
2003-04-04,-1.0456
2003-04-07,-7.4534
2003-04-08,1.2261
2003-04-09,-1.1355
2003-04-10,-0.4594
2003-04-11,0.5385
2003-04-14,0.3826
2003-04-15,1.5168
2003-04-16,-4.4223
2003-04-17,4.0063
2003-04-21,-2.2659000000000002
2003-04-22,4.7141
2003-04-23,3.7638
2003-04-24,-4.9075
2003-04-25,-3.4405
2003-04-28,3.7955
2003-04-29,-1.194
2003-04-30,-0.6798
2003-05-01,2.5856
2003-05-02,3.0393
2003-05-05,-2.0863
2003-05-06,-1.6165
2003-05-07,-3.5848
2003-05-08,0.6197
2003-05-09,1.6936
2003-05-12,2.4224
2003-05-13,3.9098
2003-05-14,1.2873999999999999
2003-05-15,-0.7022
2003-05-16,-2.1216
2003-05-19,-0.7948
2003-05-20,-1.6752
2003-05-21,0.2889
2003-05-22,-1.913
2003-05-23,-0.6024
2003-05-27,7.5758
2003-05-28,-2.3239
2003-05-29,-1.2978
2003-05-30,2.3375
2003-06-02,0.6424
2003-06-03,4.1844
2003-06-04,3.8802
2003-06-05,13.6959
2003-06-06,3.2277
2003-06-09,-0.1675
2003-06-10,0.1678
2003-06-11,1.5634000000000001
2003-06-12,5.0577
2003-06-13,-0.5756
2003-06-16,3.1579
2003-06-17,2.0918
2003-06-18,-7.5962
2003-06-19,-6.3818
2003-06-20,0.3466
2003-06-23,-2.5907
2003-06-24,-3.9007
2003-06-25,0.369
2003-06-26,2.8799
2003-06-27,3.8714
2003-06-30,-1.4335
2003-07-01,-2.0942
2003-07-02,3.1551
2003-07-03,-0.5818
2003-07-07,2.7231
2003-07-08,8.1782
2003-07-09,-2.7633
2003-07-10,1.0724
2003-07-11,3.0769
2003-07-14,-2.0021
2003-07-15,-1.2132
2003-07-16,-1.2759
2003-07-17,-4.0388
2003-07-18,-1.2907
2003-07-21,-0.6254
2003-07-22,3.032
2003-07-23,-1.6657
2003-07-24,-3.7267
2003-07-25,-1.8768
2003-07-28,3.1082
2003-07-29,0.8696
2003-07-30,-3.7356
2003-07-31,0.3582
2003-08-01,-4.9375
2003-08-04,0.1252
2003-08-05,-21.3938
2003-08-06,-0.7712
2003-08-07,1.7628
2003-08-08,-0.4724
2003-08-11,-1.8987
2003-08-12,1.2097
2003-08-13,0.3984
2003-08-14,3.8889
2003-08-15,3.1322
2003-08-18,5.9259
2003-08-19,4.1958
2003-08-20,-0.9396
2003-08-21,1.1518
2003-08-22,-3.4829
2003-08-25,-0.8328
2003-08-26,-3.7789
2003-08-27,1.8909
2003-08-28,0.8565
2003-08-29,-0.2831
2003-09-02,0.7807
2003-09-03,-0.3521
2003-09-04,6.7138
2003-09-05,-0.6623
2003-09-08,3.3333
2003-09-09,1.4194
2003-09-10,-7.5064
2003-09-11,-0.2751
2003-09-12,4.2069
2003-09-15,1.9854
2003-09-16,4.4127
2003-09-17,0.2486
2003-09-18,2.6038
2003-09-19,5.7402
2003-09-22,-0.9714
2003-09-23,1.9619
2003-09-24,-3.7917
2003-09-25,-0.5882
2003-09-26,-2.3077
2003-09-29,-0.3634
2003-09-30,2.9179
2003-10-01,4.3709
2003-10-02,13.1862
2003-10-03,1.45
2003-10-06,-2.415
2003-10-07,5.6566
2003-10-08,-5.5449
2003-10-09,3.7449
2003-10-10,-1.2683
2003-10-13,1.3636
2003-10-14,-0.8091
2003-10-15,-5.8477
2003-10-16,0.6263
2003-10-17,-6.5870999999999995
2003-10-20,2.1655
2003-10-21,0.5978
2003-10-22,-5.9427
2003-10-23,-0.1149
2003-10-24,4.0253
2003-10-27,-2.4323
2003-10-28,2.8895
2003-10-29,2.8634
2003-10-30,-4.5503
2003-10-31,3.7577
2003-11-03,-1.4595
2003-11-04,5.266
2003-11-05,1.407
2003-11-06,-1.8498999999999999
2003-11-07,-5.5497
2003-11-10,-7.7051
2003-11-11,3.3634
2003-11-12,2.2661
2003-11-13,4.1477
2003-11-14,-5.0736
2003-11-17,-5.2299
2003-11-18,2.8502
2003-11-19,-0.3538
2003-11-20,1.1834
2003-11-21,0.2339
2003-11-24,9.5099
2003-11-25,-1.9712
2003-11-26,1.1957
2003-11-28,0.7519
2003-12-01,5.3838
2003-12-02,1.7198
2003-12-03,-7.0114
2003-12-04,1.6042999999999998
2003-12-05,-0.5263
2003-12-08,-2.6455
2003-12-09,-1.9022000000000001
2003-12-10,-2.9363
2003-12-11,3.0251
2003-12-12,-0.6094
2003-12-15,-4.0134
2003-12-16,-0.9872
2003-12-17,-0.2933
2003-12-18,-0.8235
2003-12-19,-0.0593
2003-12-22,0.5341
2003-12-23,0.2952
2003-12-24,0.4709
2003-12-26,-0.3515
2003-12-29,1.9988000000000001
2003-12-30,-1.7290999999999999
2003-12-31,-0.2346
2004-01-02,1.4109
2004-01-05,1.6812
2004-01-06,-1.3683
2004-01-07,3.0058
2004-01-08,2.0202
2004-01-09,2.3652
2004-01-12,-1.1284
2004-01-13,-1.7934999999999999
2004-01-14,1.8262
2004-01-15,2.5543
2004-01-16,-0.212
2004-01-20,0.9028
2004-01-21,0.5263
2004-01-22,-4.712
2004-01-23,2.6374
2004-01-26,1.9807000000000001
2004-01-27,0.4724
2004-01-28,-3.2393
2004-01-29,-1.3498999999999999
2004-01-30,-0.6021
2004-02-02,4.0749
2004-02-03,12.6984
2004-02-04,-8.5915
2004-02-05,2.8249
2004-02-06,1.6983000000000001
2004-02-09,3.2908
2004-02-10,6.3718
2004-02-11,0.3576
2004-02-12,-2.3608000000000002
2004-02-13,0.4106
2004-02-17,-0.4089
2004-02-18,0.5931
2004-02-19,-2.9478
2004-02-20,2.8037
2004-02-23,0.9545
2004-02-24,4.8627
2004-02-25,-1.6316000000000002
2004-02-26,0.3928
2004-02-27,-0.5652
2004-03-01,0.1137
2004-03-02,5.6953
2004-03-03,1.405
2004-03-04,0.4523
2004-03-05,3.1195
2004-03-08,0.3147
2004-03-09,-4.5843
2004-03-10,-5.7581
2004-03-11,-1.7008
2004-03-12,8.3407
2004-03-15,-6.1425
2004-03-16,-1.0471
2004-03-17,1.7196
2004-03-18,1.3004
2004-03-19,-4.6213
2004-03-22,-2.6917999999999997
2004-03-23,2.1669
2004-03-24,-5.37
2004-03-25,6.2947
2004-03-26,-1.0319
2004-03-29,6.5277
2004-03-30,1.9149
2004-03-31,-0.7516
2004-04-01,0.9676
2004-04-02,-0.7083
2004-04-05,2.8116
2004-04-06,-4.2449
2004-04-07,1.9607999999999999
2004-04-08,-1.714
2004-04-12,0.0
2004-04-13,-2.9775
2004-04-14,0.3946
2004-04-15,2.9694000000000003
2004-04-16,0.6785
2004-04-19,1.4743
2004-04-20,-2.9058
2004-04-21,1.7101
2004-04-22,2.9004
2004-04-23,-0.531
2004-04-26,1.5194999999999999
2004-04-27,-0.5259
2004-04-28,-2.074
2004-04-29,-1.2458
2004-04-30,-5.2986
2004-05-03,1.2433
2004-05-04,-1.4474
2004-05-05,1.1126
2004-05-06,-2.1567
2004-05-07,-2.1592000000000002
2004-05-10,-3.6322
2004-05-11,0.0
2004-05-12,0.1908
2004-05-13,-0.5714
2004-05-14,0.0479
2004-05-17,-2.5371
2004-05-18,1.5716999999999999
2004-05-19,-1.9826000000000001
2004-05-20,-1.7267000000000001
