ticker,OSTK US Equity
2002-10-16,-0.2212
2002-10-17,0.2217
2002-10-18,0.6637
2002-10-21,1.0989
2002-10-22,6.7391
2002-10-23,9.9796
2002-10-24,4.0741
2002-10-25,24.5552
2002-10-28,2.2857
2002-10-29,12.1508
2002-10-30,15.8157
2002-10-31,8.4946
2002-11-01,-4.8563
2002-11-04,4.1667
2002-11-05,0.0
2002-11-06,0.0
2002-11-07,-1.2
2002-11-08,-1.3158
2002-11-11,-2.6769
2002-11-12,-0.9274
2002-11-13,6.3717
2002-11-14,-1.1
2002-11-15,6.1678
2002-11-18,2.9429
2002-11-19,-1.1934
2002-11-20,-4.6815999999999995
2002-11-21,0.3929
2002-11-22,0.8806
2002-11-25,15.4316
2002-11-26,-5.9743
2002-11-27,5.0045
2002-11-29,14.2128
2002-12-02,9.1654
2002-12-03,5.3242
2002-12-04,-3.1108
2002-12-05,0.3344
2002-12-06,-4.6667
2002-12-09,-0.7063
2002-12-10,-2.9509
2002-12-11,-1.1611
2002-12-12,6.094
2002-12-13,0.2768
2002-12-16,-3.9337
2002-12-17,-4.454
2002-12-18,-9.7744
2002-12-19,2.025
2002-12-20,11.4106
2002-12-23,5.7918
2002-12-24,2.0097
2002-12-26,-6.25
2002-12-27,-4.3478
2002-12-30,-1.3561
2002-12-31,-0.1613
2003-01-02,2.3923
2003-01-03,-0.9841
2003-01-06,-3.1866
2003-01-07,1.0502
2003-01-08,-4.9946
2003-01-09,14.6122
2003-01-10,-0.7123
2003-01-13,4.0172
2003-01-14,4.1379
2003-01-15,6.2914
2003-01-16,7.1028
2003-01-17,2.2106
2003-01-21,-2.9596
2003-01-22,-0.6452
2003-01-23,-1.0035
2003-01-24,-4.2934
2003-01-27,3.9875
2003-01-28,-8.6279
2003-01-29,-1.8361
2003-01-30,-0.4008
2003-01-31,-2.4816
2003-02-03,-2.3384
2003-02-04,3.169
2003-02-05,1.0239
2003-02-06,-1.5541
2003-02-07,-1.5854
2003-02-10,0.0767
2003-02-11,3.1359
2003-02-12,3.0405
2003-02-13,2.6885
2003-02-14,3.129
2003-02-18,5.2632
2003-02-19,-1.0588
2003-02-20,-1.7835999999999999
2003-02-21,0.2421
2003-02-24,9.3599
2003-02-25,-18.0011
2003-02-26,-7.9461
2003-02-27,-5.267
2003-02-28,-1.9304999999999999
2003-03-03,12.126
2003-03-04,-2.1067
2003-03-05,4.7346
2003-03-06,-0.8904
2003-03-07,2.0733
2003-03-10,-3.1144
2003-03-11,-0.0699
2003-03-12,1.1189
2003-03-13,4.426
2003-03-14,-4.6358
2003-03-17,-5.7639
2003-03-18,-4.5689
2003-03-19,-16.139
2003-03-20,2.2099
2003-03-21,11.1712
2003-03-24,-1.0535
2003-03-25,-1.3104
2003-03-26,-13.6929
2003-03-27,-6.3462
2003-03-28,1.8479999999999999
2003-03-31,-1.7137
2003-04-01,6.5641
2003-04-02,2.7815
2003-04-03,-6.171
2003-04-04,2.5948
2003-04-07,5.1556
2003-04-08,0.6475
2003-04-09,1.8382
2003-04-10,6.8591999999999995
2003-04-11,-1.3514
2003-04-14,2.9966
2003-04-15,-0.9975
2003-04-16,-0.5877
2003-04-17,0.9291
2003-04-21,-4.0167
2003-04-22,-3.1386
2003-04-23,2.1602
2003-04-24,-4.5815
2003-04-25,-6.2789
2003-04-28,1.4778
2003-04-29,-17.0874
2003-04-30,-6.3232
2003-05-01,8.875
2003-05-02,13.318
2003-05-05,7.7001
2003-05-06,10.4421
2003-05-07,-5.8859
2003-05-08,0.3711
2003-05-09,4.1479
2003-05-12,5.0216
2003-05-13,3.8747
2003-05-14,4.8413
2003-05-15,5.2233
2003-05-16,-0.1439
2003-05-19,-3.4582
2003-05-20,-1.2687
2003-05-21,1.5873
2003-05-22,5.2083
2003-05-23,3.3239
2003-05-27,-0.9582
2003-05-28,-2.8334
2003-05-29,-2.6316
2003-05-30,-1.7530999999999999
2003-06-02,-5.2045
2003-06-03,-8.4706
2003-06-04,8.826
2003-06-05,1.5748
2003-06-06,-5.6589
2003-06-09,-1.8899
2003-06-10,1.7588
2003-06-11,14.4033
2003-06-12,4.1727
2003-06-13,-3.1768
2003-06-16,-2.7104
2003-06-17,0.2199
2003-06-18,3.8771
2003-06-19,-3.9507
2003-06-20,-1.0191
2003-06-23,1.4074
2003-06-24,1.9722
2003-06-25,1.7191999999999998
2003-06-26,3.4507
2003-06-27,-1.9741
2003-06-30,0.7639
2003-07-01,-5.5134
2003-07-02,-1.167
2003-07-03,-2.0664
2003-07-07,7.0083
2003-07-08,2.7465
2003-07-09,-3.2899
2003-07-10,-3.9688
2003-07-11,-0.9594
2003-07-14,8.2712
2003-07-15,-10.5299
2003-07-16,-3.8462
2003-07-17,-4.8
2003-07-18,9.1597
2003-07-21,-3.0023
2003-07-22,3.4127
2003-07-23,-2.3791
2003-07-24,-2.5157
2003-07-25,0.8065
2003-07-28,7.52
2003-07-29,-2.6042
2003-07-30,3.3613
2003-07-31,-20.1035
2003-08-01,2.0352
2003-08-04,0.1813
2003-08-05,1.9005
2003-08-06,-6.6607
2003-08-07,0.3806
2003-08-08,-0.7583
2003-08-11,5.2531
2003-08-12,2.1779
2003-08-13,1.6874
2003-08-14,-1.738
2003-08-15,1.8576000000000001
2003-08-18,1.6579000000000002
2003-08-19,4.6438
2003-08-20,2.7807
2003-08-21,-4.8683
2003-08-22,-1.2584
2003-08-25,5.3526
2003-08-26,8.0645
2003-08-27,2.4627
2003-08-28,2.8405
2003-08-29,0.9207
2003-09-02,4.0702
2003-09-03,8.4289
2003-09-04,1.3682
2003-09-05,-3.0675
2003-09-08,1.5823
2003-09-09,-2.4299
2003-09-10,-4.1443
2003-09-11,2.3916
2003-09-12,-1.3663
2003-09-15,6.6623
2003-09-16,-1.4224
2003-09-17,1.192
2003-09-18,2.7960000000000003
2003-09-19,1.3208
2003-09-22,-3.75
2003-09-23,6.6172
2003-09-24,-3.1323
2003-09-25,-6.2275
2003-09-26,-3.8952999999999998
2003-09-29,-0.9967
2003-09-30,-0.0537
2003-10-01,9.3204
2003-10-02,0.0
2003-10-03,3.5627
2003-10-06,2.3132
2003-10-07,-3.3623
2003-10-08,-3.0594
2003-10-09,0.1856
2003-10-10,-9.4503
2003-10-13,7.6944
2003-10-14,0.5194
2003-10-15,-8.2546
2003-10-16,-4.1209
2003-10-17,-5.4441
2003-10-20,-1.3636
2003-10-21,7.7573
2003-10-22,-5.9159
2003-10-23,-0.1515
2003-10-24,-2.5038
2003-10-27,1.5564
2003-10-28,-1.6092
2003-10-29,3.5826000000000002
2003-10-30,9.7744
2003-10-31,1.3699
2003-11-03,-3.9189
2003-11-04,0.7032
2003-11-05,5.0279
2003-11-06,-3.5239000000000003
2003-11-07,0.9649
2003-11-10,-1.2287
2003-11-11,-2.2806
2003-11-12,1.4851
2003-11-13,2.3693
2003-11-14,2.1784
2003-11-17,-4.8634
2003-11-18,-5.042
2003-11-19,-0.295
2003-11-20,-1.0355
2003-11-21,-0.299
2003-11-24,5.4723
2003-11-25,3.2694
2003-11-26,-2.2023
2003-11-28,11.5412
2003-12-01,2.6498
2003-12-02,24.1549
2003-12-03,-2.8712999999999997
2003-12-04,-1.1213
2003-12-05,-6.2887
2003-12-08,7.2607
2003-12-09,-6.7692
2003-12-10,-3.1353
2003-12-11,10.1079
2003-12-12,0.361
2003-12-15,-5.3443
2003-12-16,5.0489
2003-12-17,-0.4134
2003-12-18,-2.5947
2003-12-19,1.3852
2003-12-22,-2.5749
2003-12-23,2.9666
2003-12-24,9.5862
2003-12-26,-0.0956
2003-12-29,-1.1482999999999999
2003-12-30,-3.3882
2003-12-31,-0.4509
2004-01-02,-3.6739
2004-01-05,1.2017
2004-01-06,-1.9618
2004-01-07,0.5793
2004-01-08,-0.6806
2004-01-09,-7.7491
2004-01-12,-0.6286
2004-01-13,-6.1702
2004-01-14,1.1215
2004-01-15,10.9091
2004-01-16,-0.9836
2004-01-20,2.7042
2004-01-21,2.015
2004-01-22,-0.1317
2004-01-23,-2.0042
2004-01-26,3.2831
2004-01-27,7.1912
2004-01-28,1.1181
2004-01-29,1.9231
2004-01-30,-10.806000000000001
2004-02-02,-5.4425
2004-02-03,2.2371
2004-02-04,-3.6105
2004-02-05,0.2838
2004-02-06,1.7544
2004-02-09,2.7809
2004-02-10,0.9199
2004-02-11,1.3405
2004-02-12,-2.5397
2004-02-13,-1.4658
2004-02-17,16.2534
2004-02-18,13.981
2004-02-19,-6.2786
2004-02-20,4.8358
2004-02-23,7.2789
2004-02-24,6.075
2004-02-25,4.537
2004-02-26,-0.498
2004-02-27,4.6478
2004-03-01,9.2245
2004-03-02,-0.2502
2004-03-03,1.662
2004-03-04,0.2468
2004-03-05,2.1231
2004-03-08,3.254
2004-03-09,1.6633
2004-03-10,-13.3467
2004-03-11,-7.2541
2004-03-12,6.3214
2004-03-15,-4.8707
2004-03-16,2.3658
2004-03-17,8.5892
2004-03-18,-4.892
2004-03-19,0.2338
2004-03-22,-3.4655
2004-03-23,-1.9676
2004-03-24,-2.3592
2004-03-25,5.2651
2004-03-26,2.1583
2004-03-29,3.2193
2004-03-30,1.2995
2004-03-31,-0.9622
2004-04-01,0.7448
2004-04-02,3.9537
2004-04-05,3.5869
2004-04-06,-3.2239
2004-04-07,1.2338
2004-04-08,-0.1219
2004-04-12,11.4704
2004-04-13,-3.5850999999999997
2004-04-14,-0.0852
2004-04-15,-2.1023
2004-04-16,-1.6541000000000001
2004-04-19,6.1375
2004-04-20,-3.7253
2004-04-21,1.0684
2004-04-22,0.1429
2004-04-23,3.4237
2004-04-26,1.1586
2004-04-27,8.9992
2004-04-28,-1.2259
2004-04-29,-3.5968
2004-04-30,-4.7819
2004-05-03,3.2837
2004-05-04,0.187
2004-05-05,4.08
2004-05-06,-1.2554
2004-05-07,-5.0337
2004-05-10,-10.4372
2004-05-11,1.9219
2004-05-12,-2.0353
2004-05-13,-0.3361
2004-05-14,0.6744
2004-05-17,-5.4811
2004-05-18,2.4162
2004-05-19,-0.1258
2004-05-20,-3.4646
2004-05-21,1.5661
2004-05-24,3.2445
2004-05-25,7.2806
2004-05-26,1.2181
2004-05-27,1.1461000000000001
2004-05-28,1.9546999999999999
2004-06-01,0.1111
2004-06-02,0.2775
2004-06-03,-2.9337999999999997
2004-06-04,2.1101
2004-06-07,1.0053
2004-06-08,1.4377
2004-06-09,-4.0338
2004-06-10,-0.4544
2004-06-14,-1.7974
2004-06-15,3.6897
2004-06-16,0.1401
2004-06-17,-1.5949
2004-06-18,-0.7393
2004-06-21,1.375
2004-06-22,3.306
2004-06-23,4.7867
2004-06-24,1.4357
2004-06-25,0.3345
2004-06-28,3.1803
2004-06-29,-0.0746
2004-06-30,-2.7114000000000003
2004-07-01,-2.7359
2004-07-02,-0.5521
2004-07-06,-0.1057
2004-07-07,1.2702
2004-07-08,-2.1165
2004-07-09,0.8275
2004-07-12,-4.1567
2004-07-13,-3.5911999999999997
2004-07-14,-0.8596
2004-07-15,3.3237
2004-07-16,-1.958
2004-07-19,-8.0171
2004-07-20,4.8387
2004-07-21,-6.5976
2004-07-22,6.4935
2004-07-23,4.878
2004-07-26,3.0062
2004-07-27,-1.4868000000000001
2004-07-28,-3.6612999999999998
2004-07-29,1.7987
2004-07-30,-0.057
2004-08-02,-2.0245
2004-08-03,-0.7567
2004-08-04,-3.4018
2004-08-05,-3.9466
2004-08-06,-7.9014
2004-08-09,-2.5051
2004-08-10,3.5903
2004-08-11,-0.9174
2004-08-12,-2.8121
2004-08-13,-1.6231
2004-08-16,5.9182
2004-08-17,2.9123
2004-08-18,6.5482
2004-08-19,-0.6794
2004-08-20,4.1667
2004-08-23,-4.8358
2004-08-24,-2.6662
2004-08-25,4.2539
2004-08-26,-0.4637
2004-08-27,1.1801
2004-08-30,-3.9288
2004-08-31,0.1597
2004-09-01,2.9984
2004-09-02,1.6414
2004-09-03,-4.2352
2004-09-07,2.4817
2004-09-08,-3.0736
2004-09-09,-1.9218
2004-09-10,1.1757
2004-09-13,4.0994
2004-09-14,2.6977
2004-09-15,1.6002
2004-09-16,0.4458
2004-09-17,-0.0148
2004-09-20,-0.9321
2004-09-21,5.0777
2004-09-22,-4.008
2004-09-23,7.3438
2004-09-24,1.5448
2004-09-27,-3.1242
2004-09-28,1.4863
2004-09-29,0.9671
2004-09-30,0.52
2004-10-01,5.7991
2004-10-04,2.2645
2004-10-05,-0.6039
2004-10-06,0.5316
2004-10-07,3.1478
2004-10-08,-3.4424
2004-10-11,-2.8319
2004-10-12,0.8327
2004-10-13,1.9097
2004-10-14,4.2796
2004-10-15,-1.4813
2004-10-18,1.0229
2004-10-19,11.187
2004-10-20,-3.4013999999999998
2004-10-21,6.3835
2004-10-22,12.3852
2004-10-25,-0.095
2004-10-26,1.6545999999999998
2004-10-27,7.3901
2004-10-28,-2.3955
2004-10-29,-3.3646
2004-11-01,4.5992
2004-11-02,-1.0772
2004-11-03,7.5509
2004-11-04,1.0373
2004-11-05,-4.0657
2004-11-08,3.4247
2004-11-09,2.2848
2004-11-10,-7.0573
2004-11-11,6.9836
2004-11-12,-2.0023
2004-11-15,-4.8173
2004-11-16,-0.9424
2004-11-17,1.3566
2004-11-18,0.9908
2004-11-19,-5.1119
2004-11-22,1.6688
2004-11-23,6.0125
2004-11-24,4.931
2004-11-26,5.2125
2004-11-29,5.2439
2004-11-30,3.2155
2004-12-01,-2.105
2004-12-02,-0.086
2004-12-03,3.2999
2004-12-06,5.625
2004-12-07,-12.5049
2004-12-08,3.8773999999999997
2004-12-09,-0.651
2004-12-10,1.4198
2004-12-13,7.4664
2004-12-14,-1.443
2004-12-15,0.2508
2004-12-16,-3.3807
2004-12-17,-0.5738
2004-12-20,0.9009
2004-12-21,-2.3298
2004-12-22,-0.6071
2004-12-23,-1.2503
2004-12-27,3.1361
2004-12-28,2.1024
2004-12-29,-2.9851
2004-12-30,-0.292
2004-12-31,-1.4215
2005-01-03,-4.5942
2005-01-04,-2.7799
2005-01-05,-1.0625
2005-01-06,-6.7277000000000005
2005-01-07,4.9949
2005-01-10,-10.0951
2005-01-11,-2.4395
2005-01-12,1.3973
2005-01-13,-0.6346
2005-01-14,2.9927
2005-01-18,9.8777
2005-01-19,1.8141
2005-01-20,-6.351
2005-01-21,1.5897000000000001
2005-01-24,-5.993
2005-01-25,3.2407
2005-01-26,7.5214
2005-01-27,5.1926
2005-01-28,-19.821
2005-01-31,-1.324
2005-02-01,-7.2455
2005-02-02,0.2273
2005-02-03,0.2062
2005-02-04,10.8848
2005-02-07,0.0928
2005-02-08,-0.6303
2005-02-09,0.7463
2005-02-10,-2.6111
2005-02-11,2.4339
2005-02-14,1.9491
2005-02-15,2.8587
2005-02-16,1.5224
2005-02-17,-2.4412
2005-02-18,-1.7873
2005-02-22,-5.6415
2005-02-23,1.0029
2005-02-24,0.3055
2005-02-25,1.9132
2005-02-28,0.2989
2005-03-01,-4.0879
2005-03-02,0.9709
2005-03-03,-0.3846
2005-03-04,-0.2124
2005-03-07,2.7471
2005-03-08,-0.0941
2005-03-09,-8.971
2005-03-10,0.4762
2005-03-11,-3.7709
2005-03-14,-4.818
2005-03-15,2.6772
2005-03-16,-0.3287
2005-03-17,2.4621
2005-03-18,-1.1478
2005-03-21,-0.0977
2005-03-22,-3.476
2005-03-23,-2.7009
2005-03-24,0.9484
2005-03-28,-1.6499000000000001
2005-03-29,-2.726
2005-03-30,3.6886
2005-03-31,-0.693
2005-04-01,-0.9072
2005-04-04,4.7887
2005-04-05,-1.5681
2005-04-06,-1.3655
2005-04-07,4.5339
2005-04-08,-4.6904
2005-04-11,-1.2274
2005-04-12,-0.5627
2005-04-13,1.3676
2005-04-14,-1.605
2005-04-15,-3.3333
2005-04-18,0.6114
2005-04-19,-1.0937999999999999
2005-04-20,-1.7694999999999999
2005-04-21,-4.9287
2005-04-22,-10.1316
2005-04-25,6.3836
2005-04-26,-2.9177
2005-04-27,0.0
2005-04-28,-1.2192
2005-04-29,1.2629000000000001
2005-05-02,5.6264
2005-05-03,-1.9186999999999999
2005-05-04,-3.9672
2005-05-05,-1.8519
2005-05-06,1.2482
2005-05-09,0.3727
2005-05-10,-0.5713
2005-05-11,0.2298
2005-05-12,2.5221999999999998
2005-05-13,-0.8666
2005-05-16,6.6836
2005-05-17,0.3172
2005-05-18,4.1370000000000005
2005-05-19,1.6447
2005-05-20,0.9709
2005-05-23,-0.6164
2005-05-24,1.6621000000000001
2005-05-25,-0.5612
2005-05-26,-3.5583
2005-05-27,-0.8906
2005-05-31,-1.6945000000000001
2005-06-01,6.3985
2005-06-02,-0.7609
2005-06-03,-3.1165
2005-06-06,1.2765
2005-06-07,-0.5294
2005-06-08,1.6979
2005-06-09,0.0498
2005-06-10,-1.2453
2005-06-13,-0.2522
2005-06-14,-0.2781
2005-06-15,0.9128
2005-06-16,-0.0503
2005-06-17,-2.5641
2005-06-20,-0.3354
2005-06-21,-0.1035
2005-06-22,2.6173
2005-06-23,-1.5152
2005-06-24,-0.9359
2005-06-27,-6.1732
2005-06-28,-1.9586000000000001
2005-06-29,0.2532
2005-06-30,-0.0842
2005-07-01,2.3596
2005-07-05,2.7991
2005-07-06,1.0411
2005-07-07,2.6684
2005-07-08,1.2867
2005-07-11,4.7002
2005-07-12,-3.1788
2005-07-13,-1.2530999999999999
2005-07-14,1.6497000000000002
2005-07-15,-0.5993
2005-07-18,-2.4868
2005-07-19,3.9413
2005-07-20,-1.0161
2005-07-21,0.4256
2005-07-22,2.0942
2005-07-25,0.3907
2005-07-26,-0.3405
2005-07-27,3.8077
2005-07-28,0.5408
2005-07-29,1.2395
2005-08-01,-0.231
2005-08-02,1.5281
2005-08-03,-3.3067
2005-08-04,-0.3774
2005-08-05,0.4498
2005-08-08,-2.6395999999999997
2005-08-09,1.9123999999999999
2005-08-10,-0.19
2005-08-11,4.1171
2005-08-12,7.1314
2005-08-15,-3.8404
2005-08-16,-4.1491
2005-08-17,0.6019
2005-08-18,-3.7276
2005-08-19,-0.5258
2005-08-22,-1.8981
2005-08-23,-1.1021
2005-08-24,-0.6934
2005-08-25,1.4713
2005-08-26,-0.8356
2005-08-29,-1.1400000000000001
2005-08-30,0.8273
2005-08-31,0.2984
2005-09-01,-0.8428
2005-09-02,4.85
2005-09-06,-0.5484
2005-09-07,-2.2776
2005-09-08,-0.5397
2005-09-09,-0.1727
2005-09-12,9.1426
2005-09-13,-0.883
2005-09-14,-2.1699
2005-09-15,1.1207
2005-09-16,-1.0621
2005-09-19,-6.9545
2005-09-20,0.5267
2005-09-21,-0.0749
2005-09-22,-0.0499
2005-09-23,1.8486
2005-09-26,0.1717
2005-09-27,-1.2977
2005-09-28,-4.1925
2005-09-29,-0.0777
2005-09-30,-0.6219
2005-10-03,2.1121
2005-10-04,-0.3064
2005-10-05,-2.8689
2005-10-06,-4.7996
2005-10-07,0.554
2005-10-10,-4.3251
2005-10-11,-2.5625999999999998
2005-10-12,1.0934
2005-10-13,0.4092
2005-10-14,1.7467000000000001
2005-10-17,0.7153
2005-10-18,0.767
2005-10-19,1.5224
2005-10-20,-2.9159
2005-10-21,-1.23
2005-10-24,2.0562
2005-10-25,0.4824
2005-10-26,-2.9370000000000003
2005-10-27,-4.2188
2005-10-28,1.0936
2005-10-31,0.1502
2005-11-01,-1.4401
2005-11-02,-0.3653
2005-11-03,1.8332000000000002
2005-11-04,4.8905
2005-11-07,-4.0904
2005-11-08,-1.8193000000000001
2005-11-09,2.0352
2005-11-10,0.8038
2005-11-11,-0.886
2005-11-14,-0.0596
2005-11-15,-1.8784
2005-11-16,1.732
2005-11-17,10.7826
2005-11-18,0.5932
2005-11-21,11.4715
2005-11-22,-3.5345
2005-11-23,0.2493
2005-11-25,-1.6658
2005-11-28,-6.6245
2005-11-29,0.8394
2005-11-30,-0.0806
2005-12-01,2.6874000000000002
2005-12-02,5.8100000000000005
2005-12-05,-0.9152
2005-12-06,-0.3245
2005-12-07,-0.1753
2005-12-08,0.2258
2005-12-09,-3.4043
2005-12-12,-0.5442
2005-12-13,-4.716
2005-12-14,0.9297
2005-12-15,-0.9212
2005-12-16,0.5196
2005-12-19,-2.7203
2005-12-20,-4.2226
2005-12-21,1.8686
2005-12-22,-0.172
2005-12-23,-3.4166
2005-12-27,-7.4019
2005-12-28,-7.5441
2005-12-29,0.2083
2005-12-30,-2.4602
2006-01-03,-2.4867
2006-01-04,-0.9107
2006-01-05,0.7721
2006-01-06,0.4743
2006-01-09,1.1619
2006-01-10,-1.8665
2006-01-11,2.158
2006-01-12,-2.4705
2006-01-13,-0.4405
2006-01-17,-3.9454000000000002
2006-01-18,-0.5374
2006-01-19,0.2702
2006-01-20,-3.1563
2006-01-23,-2.186
2006-01-24,-0.3251
2006-01-25,1.0192
2006-01-26,1.7755999999999998
2006-01-27,-2.1808
2006-01-30,-0.4054
2006-01-31,-2.5234
2006-02-01,-1.5866
2006-02-02,4.5821
2006-02-03,-3.2049
2006-02-06,-4.6521
2006-02-07,6.7253
2006-02-08,4.86
2006-02-09,-0.5892
2006-02-10,-2.2126
2006-02-13,2.1414
2006-02-14,-0.4351
2006-02-15,0.2384
2006-02-16,0.6738
2006-02-17,-0.1969
2006-02-21,-1.499
2006-02-22,0.6808
2006-02-23,-3.4606
2006-02-24,-3.5846999999999998
2006-02-27,-1.4102999999999999
2006-02-28,-2.4707
2006-03-01,1.3333
2006-03-02,-1.0526
2006-03-03,-1.6844000000000001
2006-03-06,3.6069
2006-03-07,-0.2611
2006-03-08,0.2182
2006-03-09,-0.5224
2006-03-10,0.0
2006-03-13,11.8162
2006-03-14,11.546
2006-03-15,-0.9474
2006-03-16,-0.7793
2006-03-17,-2.7133000000000003
2006-03-20,3.633
2006-03-21,0.4958
2006-03-22,5.9197
2006-03-23,-0.2329
2006-03-24,1.4338
2006-03-27,6.7061
2006-03-28,-5.3296
2006-03-29,-0.2278
2006-03-30,-0.848
2006-03-31,-1.9079000000000002
2006-04-03,-3.2193
2006-04-04,-0.6237
2006-04-05,-0.802
2006-04-06,3.0228
2006-04-07,-2.9683
2006-04-10,-1.4416
2006-04-11,-2.3546
2006-04-12,-1.8268
2006-04-13,1.8980000000000001
2006-04-17,-0.9131
2006-04-18,1.3269
2006-04-19,2.3645
2006-04-20,-1.6702
2006-04-21,-1.7709000000000001
2006-04-24,-3.1641
2006-04-25,4.1033
2006-04-26,4.1606
2006-04-27,0.6307
2006-04-28,-9.8886
2006-05-01,-6.3756
2006-05-02,1.4032
2006-05-03,-3.4595000000000002
2006-05-04,4.0051
2006-05-05,-3.0401
2006-05-08,0.2926
2006-05-09,4.877
2006-05-10,-1.6296
2006-05-11,-5.9798
2006-05-12,0.9024
2006-05-15,-2.5128
2006-05-16,-4.5435
2006-05-17,2.1968
2006-05-18,-2.3063000000000002
2006-05-19,1.8565
2006-05-22,-3.7354000000000003
2006-05-23,-0.1403
2006-05-24,0.2341
2006-05-25,2.8024
2006-05-26,2.9532
2006-05-30,-4.4572
2006-05-31,-0.5543
2006-06-01,1.7650000000000001
2006-06-02,-0.7303
2006-06-05,-0.6897
2006-06-06,0.0
2006-06-07,0.0
2006-06-08,7.5926
2006-06-09,-5.6368
2006-06-12,-4.2408
2006-06-13,-0.5238
2006-06-14,-4.9306
2006-06-15,1.3092
2006-06-16,-2.6342
2006-06-19,1.7866
2006-06-20,1.0532
2006-06-21,0.4467
2006-06-22,-2.0257
2006-06-23,-0.7564
2006-06-26,16.9715
2006-06-27,-5.2562999999999995
2006-06-28,-0.917
2006-06-29,0.7867
2006-06-30,-2.3875
2006-07-03,3.4337
2006-07-05,-2.1373
2006-07-06,1.7193
2006-07-07,-2.1014
2006-07-10,-3.5464
2006-07-11,1.3546
2006-07-12,-0.4773
2006-07-13,-2.9736000000000002
2006-07-14,-1.5324
2006-07-17,-1.6566
2006-07-18,-0.4084
2006-07-19,0.2563
2006-07-20,-2.9141
2006-07-21,0.0527
2006-07-24,2.0
2006-07-25,-1.9607999999999999
2006-07-26,-3.3684
2006-07-27,-5.1198
2006-07-28,2.5832
2006-07-31,-3.3016
2006-08-01,-1.794
2006-08-02,-1.4732
2006-08-03,2.0933
2006-08-04,0.703
2006-08-07,-1.5707
2006-08-08,-2.5414
2006-08-09,0.9096
2006-08-10,-0.6611
2006-08-11,-1.5729
2006-08-14,-0.3073
2006-08-15,1.233
2006-08-16,-0.609
2006-08-17,6.8015
2006-08-18,0.1721
2006-08-21,1.0309
2006-08-22,0.4535
2006-08-23,1.6366
2006-08-24,0.2221
2006-08-25,-0.554
2006-08-28,-2.4513
2006-08-29,2.6271
2006-08-30,5.3979
2006-08-31,-0.1584
2006-09-01,-2.6441
2006-09-05,0.3259
2006-09-06,-2.7071
2006-09-07,-1.0017
2006-09-08,-0.4497
2006-09-11,3.5008
2006-09-12,9.8745
2006-09-13,0.7448
2006-09-14,-0.0493
2006-09-15,-1.3807
2006-09-18,-1.4
2006-09-19,-1.4199
2006-09-20,-0.4115
2006-09-21,-2.0145
2006-09-22,-3.0047
2006-09-25,0.2174
2006-09-26,2.9284
2006-09-27,-5.3214
2006-09-28,-3.2832
2006-09-29,0.8631
2006-10-02,-2.3388
2006-10-03,0.4089
2006-10-04,1.6289
2006-10-05,3.6062
