ticker,PZZA US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-05-23,5.2239
2000-05-24,-4.9645
2000-05-25,3.9801
2000-05-26,-1.4354
2000-05-30,-2.9126
2000-05-31,0.25
2000-06-01,-0.4988
2000-06-02,1.2530999999999999
2000-06-05,-1.4851
2000-06-06,-1.005
2000-06-07,-2.2843
2000-06-08,-5.974
2000-06-09,-0.8287
2000-06-12,-1.1142
2000-06-13,-2.5352
2000-06-14,7.8035
2000-06-15,-1.3405
2000-06-16,-4.0761
2000-06-19,0.2833
2000-06-20,-0.565
2000-06-21,0.0
2000-06-22,1.1364
2000-06-23,2.2472
2000-06-26,2.1978
2000-06-27,-2.1505
2000-06-28,4.3956
2000-06-29,4.2105
2000-06-30,-1.0101
2000-07-03,0.2551
2000-07-05,-1.7812000000000001
2000-07-06,4.6632
2000-07-07,0.9901
2000-07-10,-3.4314
2000-07-11,0.0
2000-07-12,0.7614
2000-07-13,1.2594
2000-07-14,0.995
2000-07-17,-2.7094
2000-07-18,0.7595
2000-07-19,1.005
2000-07-20,4.602
2000-07-21,-4.6373
2000-07-24,-1.4963
2000-07-25,2.5316
2000-07-26,-1.2346
2000-07-27,-5.5
2000-07-28,0.0
2000-07-31,0.7937
2000-08-01,-3.4121
2000-08-02,-0.2717
2000-08-03,-0.545
2000-08-04,1.0959
2000-08-07,0.0
2000-08-08,-3.252
2000-08-09,-1.4006
2000-08-10,-0.5682
2000-08-11,0.0
2000-08-14,-0.5714
2000-08-15,-1.4368
2000-08-16,4.9563
2000-08-17,-1.3889
2000-08-18,-2.8169
2000-08-21,4.3478
2000-08-22,2.7778
2000-08-23,-0.8108
2000-08-24,0.0
2000-08-25,-1.3624
2000-08-28,0.8287
2000-08-29,1.0959
2000-08-30,-2.71
2000-08-31,0.8357
2000-09-01,0.0
2000-09-05,0.5525
2000-09-06,-1.0989
2000-09-07,-1.3889
2000-09-08,-6.1972
2000-09-11,2.1021
2000-09-12,-0.5882
2000-09-13,2.6627
2000-09-14,6.3401
2000-09-15,-3.794
2000-09-18,1.4085
2000-09-19,0.8333
2000-09-20,3.2369
2000-09-21,-3.4023
2000-09-22,1.3812
2000-09-25,2.1798
2000-09-26,0.0
2000-09-27,1.8667
2000-09-28,4.1885
2000-09-29,0.7538
2000-10-02,-2.4314
2000-10-03,-3.8978
2000-10-04,2.3936
2000-10-05,3.8961
2000-10-06,-2.5
2000-10-09,3.5897
2000-10-10,0.0
2000-10-11,-4.4554
2000-10-12,-4.6632
2000-10-13,6.7935
2000-10-16,0.5089
2000-10-17,-0.5063
2000-10-18,-0.7634
2000-10-19,3.0769
2000-10-20,6.0945
2000-10-23,-2.2274
2000-10-24,-1.199
2000-10-25,-7.767
2000-10-26,4.4737
2000-10-27,-2.267
2000-10-30,2.0619
2000-10-31,1.5152
2000-11-01,0.0
2000-11-02,1.7412999999999998
2000-11-03,-1.467
2000-11-06,-2.4814
2000-11-07,-0.5089
2000-11-08,0.7673
2000-11-09,-3.0457
2000-11-10,-0.7853
2000-11-13,2.3747
2000-11-14,-0.7732
2000-11-15,-1.5584
2000-11-16,4.2216
2000-11-17,0.7595
2000-11-20,-1.005
2000-11-21,-1.5228000000000002
2000-11-22,1.0309
2000-11-24,-0.2551
2000-11-27,1.7903
2000-11-28,2.0101
2000-11-29,0.4926
2000-11-30,4.1667
2000-12-01,-1.6471
2000-12-04,-1.6745999999999999
2000-12-05,4.3796
2000-12-06,-6.5268
2000-12-07,0.2494
2000-12-08,-0.2488
2000-12-11,9.2269
2000-12-12,-2.0548
2000-12-13,-18.4149
2000-12-14,-6.2857
2000-12-15,-3.9634
2000-12-18,0.6349
2000-12-19,-0.9464
2000-12-20,1.5924
2000-12-21,3.1348
2000-12-22,7.2948
2000-12-26,-6.7989
2000-12-27,4.8632
2000-12-28,0.2899
2000-12-29,2.8902
2001-01-02,-6.1798
2001-01-03,0.8982
2001-01-04,0.2967
2001-01-05,2.071
2001-01-08,0.2899
2001-01-09,-2.3121
2001-01-10,4.142
2001-01-11,0.0
2001-01-12,2.8409
2001-01-16,3.5911999999999997
2001-01-17,0.5333
2001-01-18,0.5305
2001-01-19,1.0554
2001-01-22,-1.3054999999999999
2001-01-23,-0.5291
2001-01-24,-1.0638
2001-01-25,-1.8817
2001-01-26,3.5616
2001-01-29,3.9683
2001-01-30,0.2545
2001-01-31,-3.0457
2001-02-01,-1.3089
2001-02-02,-2.6525
2001-02-05,5.9946
2001-02-06,0.0
2001-02-07,0.2571
2001-02-08,-1.7949000000000002
2001-02-09,0.5222
2001-02-12,-0.5195
2001-02-13,2.8721
2001-02-14,-5.8376
2001-02-15,1.3477000000000001
2001-02-16,-3.9894
2001-02-20,5.5402000000000005
2001-02-21,0.5249
2001-02-22,-2.8721
2001-02-23,-0.8065
2001-02-26,4.336
2001-02-27,-5.7143
2001-02-28,5.2342
2001-03-01,-1.5051999999999999
2001-03-02,-0.0664
2001-03-05,0.5319
2001-03-06,-0.2646
2001-03-07,-0.2653
2001-03-08,-0.5319
2001-03-09,0.0
2001-03-12,-2.9412000000000003
2001-03-13,3.5813
2001-03-14,-2.3936
2001-03-15,-0.2725
2001-03-16,-2.1858
2001-03-19,1.6760000000000002
2001-03-20,-1.0989
2001-03-21,-3.3333
2001-03-22,0.5747
2001-03-23,3.7143
2001-03-26,-0.8264
2001-03-27,4.4444
2001-03-28,-4.5213
2001-03-29,4.7354
2001-03-30,1.3298
2001-04-02,-1.8373
2001-04-03,-3.2086
2001-04-04,3.8674
2001-04-05,4.8537
2001-04-06,-2.8535
2001-04-09,-0.7833
2001-04-10,1.3053
2001-04-11,-2.9093999999999998
2001-04-12,0.7277
2001-04-16,7.1823
2001-04-17,-0.8723
2001-04-18,1.6
2001-04-19,0.315
2001-04-20,2.2763
2001-04-23,-0.0384
2001-04-24,0.1919
2001-04-25,2.4904
2001-04-26,0.0
2001-04-27,0.1869
2001-04-30,4.1045
2001-05-01,2.4013999999999998
2001-05-02,2.6250999999999998
2001-05-03,-6.1392
2001-05-04,1.1991
2001-05-07,0.1795
2001-05-08,0.5735
2001-05-09,0.1426
2001-05-10,-1.21
2001-05-11,0.8646
2001-05-14,0.0
2001-05-15,0.1786
2001-05-16,0.0
2001-05-17,0.9982
2001-05-18,-0.1059
2001-05-21,2.0848
2001-05-22,0.7269
2001-05-23,0.5155
2001-05-24,-2.6325
2001-05-25,1.5098
2001-05-29,-3.3552
2001-05-30,-2.1832
2001-05-31,-6.4398
2001-06-01,-0.0782
2001-06-04,-0.5479
2001-06-05,-1.4561
2001-06-06,-1.0383
2001-06-07,0.686
2001-06-08,0.2004
2001-06-11,1.0
2001-06-12,1.3860999999999999
2001-06-13,0.0
2001-06-14,-1.3672
2001-06-15,-0.6733
2001-06-18,-1.3158
2001-06-19,-0.1616
2001-06-20,0.3238
2001-06-21,-2.3397
2001-06-22,1.4043999999999999
2001-06-25,0.7739
2001-06-26,-2.1019
2001-06-27,0.0
2001-06-28,1.9818
2001-06-29,2.6316
2001-07-02,-0.5917
2001-07-03,-1.2302
2001-07-05,-0.4821
2001-07-06,-2.7049
2001-07-09,0.2905
2001-07-10,-1.5722
2001-07-11,0.3783
2001-07-12,-0.335
2001-07-13,2.1849
2001-07-16,2.0148
2001-07-17,0.8867
2001-07-18,-0.9988
2001-07-19,-1.1299
2001-07-20,1.3469
2001-07-23,0.8055
2001-07-24,-0.04
2001-07-25,-1.7586
2001-07-26,-0.9357
2001-07-27,-1.4374
2001-07-30,3.125
2001-07-31,-2.2222
2001-08-01,2.8512
2001-08-02,-0.1205
2001-08-03,0.1609
2001-08-06,0.5221
2001-08-07,-2.8366
2001-08-08,0.3289
2001-08-09,1.8033000000000001
2001-08-10,-1.1675
2001-08-13,-0.1629
2001-08-14,1.3872
2001-08-15,-1.4085
2001-08-16,2.2449
2001-08-17,-0.2794
2001-08-20,1.5211999999999999
2001-08-21,0.0394
2001-08-22,1.0642
2001-08-23,0.195
2001-08-24,-0.3503
2001-08-27,-0.3906
2001-08-28,0.1569
2001-08-29,-1.2138
2001-08-30,-0.0396
2001-08-31,0.119
2001-09-04,2.0198
2001-09-05,0.9317
2001-09-06,-1.1538
2001-09-07,-1.6732
2001-09-10,-1.0685
2001-09-17,-4.76
2001-09-18,8.5678
2001-09-19,-2.089
2001-09-20,-3.1213
2001-09-21,0.3263
2001-09-24,3.4553
2001-09-25,-0.3536
2001-09-26,-0.8281
2001-09-27,-1.9881
2001-09-28,5.6795
2001-10-01,-3.1094
2001-10-02,4.8336
2001-10-03,5.6311
2001-10-04,-0.3578
2001-10-05,2.3339
2001-10-08,-3.1228
2001-10-09,-1.5574
2001-10-10,2.649
2001-10-11,2.9749
2001-10-12,-1.079
2001-10-15,-0.4222
2001-10-16,-0.3887
2001-10-17,-1.4899
2001-10-18,-0.108
2001-10-19,0.4326
2001-10-22,0.682
2001-10-23,-0.2852
2001-10-24,-1.1083
2001-10-25,1.4461
2001-10-26,-0.9979
2001-10-29,-0.324
2001-10-30,2.9614000000000003
2001-10-31,-2.2799
2001-11-01,0.5025
2001-11-02,-0.6429
2001-11-05,1.4019
2001-11-06,-2.1978
2001-11-07,0.6887
2001-11-08,-2.8078
2001-11-09,0.1481
2001-11-12,1.9969999999999999
2001-11-13,0.3263
2001-11-14,-0.7951
2001-11-15,-1.8215
2001-11-16,-1.5584
2001-11-19,-7.1994
2001-11-20,2.6401
2001-11-21,-0.277
2001-11-23,-0.5952
2001-11-26,0.5589
2001-11-27,-0.7146
2001-11-28,-0.04
2001-11-29,0.84
2001-11-30,2.4197
2001-12-03,-0.0775
2001-12-04,0.6589
2001-12-05,0.308
2001-12-06,0.9981
2001-12-07,0.3801
2001-12-10,-0.0379
2001-12-11,-0.0758
2001-12-12,-0.5307
2001-12-13,0.8003
2001-12-14,-0.4915
2001-12-17,1.8237
2001-12-18,0.709
2001-12-19,-1.9637
2001-12-20,-0.907
2001-12-21,4.9199
2001-12-24,-0.3272
2001-12-26,2.3341
2001-12-27,0.8553
2001-12-28,0.0353
2001-12-31,-2.9318
2002-01-02,-1.2009
2002-01-03,3.7201
2002-01-04,-0.1065
2002-01-07,-0.6399
2002-01-08,1.4311
2002-01-09,-0.5644
2002-01-10,0.9933
2002-01-11,-1.1591
2002-01-14,-2.6297
2002-01-15,1.6787999999999998
2002-01-16,-1.5074999999999998
2002-01-17,0.6195
2002-01-18,-0.326
2002-01-22,-0.2544
2002-01-23,1.3843
2002-01-24,1.6888
2002-01-25,0.1413
2002-01-28,0.5646
2002-01-29,-1.193
2002-01-30,0.4972
2002-01-31,0.1767
2002-02-01,-2.5397
2002-02-04,2.9678
2002-02-05,-1.3708
2002-02-06,-5.9872
2002-02-07,-1.7058
2002-02-08,1.0413000000000001
2002-02-11,0.229
2002-02-12,-0.8759
2002-02-13,0.8068
2002-02-14,-3.8491
2002-02-15,-1.7043
2002-02-19,-2.4596999999999998
2002-02-20,2.6457
2002-02-21,-2.4164
2002-02-22,1.3618999999999999
2002-02-25,-2.6873
2002-02-26,-2.0084
2002-02-27,11.614
2002-02-28,-0.8799
2002-03-01,0.5403
2002-03-04,-0.8829
2002-03-05,0.2711
2002-03-06,3.1286
2002-03-07,0.412
2002-03-08,1.7158
2002-03-11,-2.5669
2002-03-12,-0.0753
2002-03-13,1.5443
2002-03-14,1.4837
2002-03-15,0.5848
2002-03-18,-0.327
2002-03-19,1.5676
2002-03-20,-0.4666
2002-03-21,1.4425
2002-03-22,-2.3818
2002-03-25,0.1092
2002-03-26,0.582
2002-03-27,1.9167999999999998
2002-03-28,-1.0646
2002-04-01,-0.0717
2002-04-02,0.1436
2002-04-03,-0.1434
2002-04-04,0.5025
2002-04-05,2.4643
2002-04-08,1.3942
2002-04-09,0.3781
2002-04-10,0.1712
2002-04-11,0.2735
2002-04-12,2.148
2002-04-15,-0.3672
2002-04-16,0.335
2002-04-17,-0.4341
2002-04-18,0.5366
2002-04-19,0.0033
2002-04-22,-0.1034
2002-04-23,2.0668
2002-04-24,0.1995
2002-04-25,0.0653
2002-04-26,-2.0555
2002-04-29,0.2665
2002-04-30,3.3223
2002-05-01,-1.8006
2002-05-02,1.6404999999999998
2002-05-03,3.3472
2002-05-06,0.3741
2002-05-07,0.9006
2002-05-08,0.554
2002-05-09,-0.7346
2002-05-10,-0.1233
2002-05-13,-0.6792
2002-05-14,3.9478
2002-05-15,0.299
2002-05-16,-2.2063
2002-05-17,1.0061
2002-05-20,-0.1479
2002-05-21,-0.2449
2002-05-22,-0.7273
2002-05-23,3.022
2002-05-24,-1.2741
2002-05-28,-0.5102
2002-05-29,-0.4223
2002-05-30,0.9088
2002-05-31,1.8313000000000001
2002-06-03,-1.7689
2002-06-04,-1.1705
2002-06-05,-0.2429
2002-06-06,-1.9787
2002-06-07,3.323
2002-06-10,2.1942
2002-06-11,-2.5294
2002-06-12,2.2933
2002-06-13,-2.6254
2002-06-14,0.4847
2002-06-17,1.7787
2002-06-18,2.7843999999999998
2002-06-19,-3.2277
2002-06-20,0.4765
2002-06-21,-0.2964
2002-06-24,0.8918
2002-06-25,-2.1214
2002-06-26,-0.8429
2002-06-27,3.7644
2002-06-28,-2.3113
2002-07-01,-1.0183
2002-07-02,-2.239
2002-07-03,-3.0331
2002-07-05,1.6917
2002-07-08,-1.5662
2002-07-09,-2.7454
2002-07-10,0.8525
2002-07-11,-1.5605
2002-07-12,-0.9247
2002-07-15,0.8333
2002-07-16,-0.8264
2002-07-17,1.2333
2002-07-18,-1.8439
2002-07-19,-4.0255
2002-07-22,-2.5516
2002-07-23,0.1435
2002-07-24,7.6289
2002-07-25,1.4309
2002-07-26,1.7388
2002-07-29,1.6446
2002-07-30,-1.047
2002-07-31,1.2183
2002-08-01,-1.4571
2002-08-02,-3.8573
2002-08-05,0.3009
2002-08-06,2.8333
2002-08-07,-0.4862
2002-08-08,-1.9544000000000001
2002-08-09,1.1628
2002-08-12,1.0181
2002-08-13,-5.1691
2002-08-14,2.5711
2002-08-15,1.738
2002-08-16,0.1971
2002-08-19,5.7705
2002-08-20,-1.7359
2002-08-21,1.1041
2002-08-22,-1.2793
2002-08-23,-1.8331
2002-08-26,1.7386
2002-08-27,-1.4557
2002-08-28,-1.8304
2002-08-29,1.2103
2002-08-30,-2.2624
2002-09-03,-2.2751
2002-09-04,-2.8830999999999998
2002-09-05,-1.1847
2002-09-06,2.1509
2002-09-09,1.1046
2002-09-10,-0.6487
2002-09-11,-0.5155
2002-09-12,-3.0052
2002-09-13,0.641
2002-09-16,-0.5697
2002-09-17,-1.7759
2002-09-18,0.3623
2002-09-19,-0.361
2002-09-20,0.1812
2002-09-23,-1.085
2002-09-24,0.2194
2002-09-25,5.3629999999999995
2002-09-26,4.0859
2002-09-27,-1.3972
2002-09-30,-1.7206000000000001
2002-10-01,3.2612
2002-10-02,-0.266
2002-10-03,0.8
2002-10-04,-0.6944
2002-10-07,-3.3
2002-10-08,2.9994
2002-10-09,-0.5684
2002-10-10,-2.4882
2002-10-11,-0.4483
2002-10-14,0.1732
2002-10-15,4.4606
2002-10-16,-2.7474
2002-10-17,0.1702
2002-10-18,0.4417
2002-10-21,2.5034
2002-10-22,-0.396
2002-10-23,1.3254000000000001
2002-10-24,-1.0464
2002-10-25,1.5532
2002-10-28,-3.0589
2002-10-29,0.8056
2002-10-30,-3.7296
2002-10-31,-9.962
2002-11-01,-5.9547
2002-11-04,2.6144
2002-11-05,1.5127000000000002
2002-11-06,3.5686
2002-11-07,-0.6437
2002-11-08,0.3049
2002-11-11,-2.3176
2002-11-12,0.4278
2002-11-13,2.7111
2002-11-14,2.6772
2002-11-15,0.0734
2002-11-18,-0.844
2002-11-19,-1.7395
2002-11-20,3.1262
2002-11-21,0.2557
2002-11-22,0.5464
2002-11-25,-0.9058
2002-11-26,-3.1079
2002-11-27,3.9245
2002-11-29,-1.4524
2002-12-02,-0.2948
2002-12-03,-3.3259
2002-12-04,1.6055000000000001
2002-12-05,1.091
2002-12-06,1.377
2002-12-09,-1.8721999999999999
2002-12-10,1.7583
2002-12-11,0.4779
2002-12-12,1.1343
2002-12-13,-1.1216
2002-12-16,-0.2927
2002-12-17,-3.3028
2002-12-18,1.3321
2002-12-19,-0.3034
2002-12-20,0.4884
2002-12-23,3.0654
2002-12-24,0.4752
2002-12-26,1.4404
2002-12-27,0.1068
2002-12-30,-0.7821
2002-12-31,-0.1075
2003-01-02,-0.0717
2003-01-03,-1.4034
2003-01-06,1.4962
2003-01-07,-0.5022
2003-01-08,0.8291
2003-01-09,0.1073
2003-01-10,0.1429
2003-01-13,-0.214
2003-01-14,-1.3580999999999999
2003-01-15,0.9058
2003-01-16,-1.6517
2003-01-17,-3.8335
2003-01-21,-1.2528000000000001
2003-01-22,-0.5767
2003-01-23,-1.6202999999999999
2003-01-24,0.2319
2003-01-27,-0.9412
2003-01-28,0.5938
2003-01-29,-0.5116
2003-01-30,-0.3956
2003-01-31,0.1986
2003-02-03,0.2774
2003-02-04,-0.7115
2003-02-05,-0.8758
2003-02-06,-2.1647
2003-02-07,-2.7544
2003-02-10,1.2664
2003-02-11,-0.3376
2003-02-12,-0.9954
2003-02-13,-1.5673
2003-02-14,0.8155
2003-02-18,1.49
2003-02-19,0.9648
2003-02-20,-1.1217
2003-02-21,-0.1681
2003-02-24,-1.936
2003-02-25,-1.5021
2003-02-26,5.0109
2003-02-27,-3.2324
2003-02-28,1.9253
2003-03-03,-0.5069
2003-03-04,-0.3784
2003-03-05,-0.8489
2003-03-06,0.5993
2003-03-07,-0.6383
2003-03-10,0.0
2003-03-11,0.2141
2003-03-12,0.0
2003-03-13,2.5641
2003-03-14,-0.5417
2003-03-17,4.0637
2003-03-18,0.2778
2003-03-19,1.0117
2003-03-20,0.4332
2003-03-21,2.8888
2003-03-24,-2.3077
2003-03-25,-0.0394
2003-03-26,-0.5908
2003-03-27,1.1094
2003-03-28,1.4889999999999999
2003-03-31,-3.3590999999999998
2003-04-01,-1.1586
2003-04-02,3.3952999999999998
2003-04-03,-1.1728
2003-04-04,0.712
2003-04-07,-0.707
2003-04-08,-0.0791
2003-04-09,-6.9279
2003-04-10,-0.8082
2003-04-11,0.5146
2003-04-14,3.029
2003-04-15,-2.029
2003-04-16,1.6061
2003-04-17,2.4542
2003-04-21,-2.5173
2003-04-22,0.8746
2003-04-23,1.1561
2003-04-24,1.0204
2003-04-25,-4.3232
2003-04-28,2.6605
2003-04-29,-1.4397
2003-04-30,-0.793
2003-05-01,0.9676
2003-05-02,1.7083
2003-05-05,-1.9254
2003-05-06,0.0459
2003-05-07,-0.2547
2003-05-08,-1.0046
2003-05-09,0.2114
2003-05-12,2.2785
2003-05-13,-1.1139000000000001
2003-05-14,0.0
2003-05-15,-0.3755
2003-05-16,-1.2563
2003-05-19,-1.3571
2003-05-20,-0.215
2003-05-21,1.4218
2003-05-22,-0.8496
2003-05-23,1.3282
2003-05-27,0.296
2003-05-28,0.8853
2003-05-29,1.5044
2003-05-30,2.1408
2003-06-02,-0.2015
2003-06-03,0.0
2003-06-04,3.5137
2003-06-05,1.4436
2003-06-06,2.5
2003-06-09,-1.0131000000000001
2003-06-10,1.8195999999999999
2003-06-11,0.7446
2003-06-12,-1.9956
2003-06-13,-1.9231
2003-06-16,2.5375
2003-06-17,1.0499
2003-06-18,-0.2968
2003-06-19,-0.3722
2003-06-20,0.8218
2003-06-23,0.0
2003-06-24,4.0756
2003-06-25,1.9936
2003-06-26,-0.7679
2003-06-27,-1.3366
2003-06-30,-0.2852
2003-07-01,-0.6471
2003-07-02,1.6229
2003-07-03,-1.6997
2003-07-07,1.7651
2003-07-08,-0.0708
2003-07-09,-3.6486
2003-07-10,-3.3824
2003-07-11,0.0761
2003-07-14,0.3802
2003-07-15,-2.1212
2003-07-16,-0.3483
2003-07-17,-0.9709
2003-07-18,0.0
2003-07-21,-1.9216
2003-07-22,0.6797
2003-07-23,1.2311
2003-07-24,-2.6285
2003-07-25,0.4029
2003-07-28,0.321
2003-07-29,1.2
2003-07-30,3.5968
2003-07-31,0.5341
2003-08-01,-3.7951
2003-08-04,1.6963
2003-08-05,-3.3747
2003-08-06,1.1642000000000001
2003-08-07,-0.5556
2003-08-08,0.3591
2003-08-11,-0.8748
2003-08-12,2.6875
2003-08-13,-0.8203
2003-08-14,1.733
2003-08-15,0.0774
2003-08-18,-3.0948
2003-08-19,2.475
2003-08-20,0.896
2003-08-21,-1.8533
2003-08-22,-1.6916
2003-08-25,-2.441
2003-08-26,1.1895
2003-08-27,1.4593
2003-08-28,1.5981
2003-08-29,-0.9044
2003-09-02,0.1984
2003-09-03,-1.2277
2003-09-04,-0.3609
2003-09-05,-0.6036
2003-09-08,1.7004000000000001
2003-09-09,-1.8312
2003-09-10,1.9059
2003-09-11,0.2388
2003-09-12,-1.5482
2003-09-15,0.6048
2003-09-16,1.483
2003-09-17,0.7109
2003-09-18,1.4118
2003-09-19,0.4254
2003-09-22,-3.196
2003-09-23,1.0342
2003-09-24,0.7874
2003-09-25,-3.3203
2003-09-26,0.0
2003-09-29,1.0505
2003-09-30,-0.7997
2003-10-01,1.8138
2003-10-02,0.4751
2003-10-03,2.1277
2003-10-06,0.3086
2003-10-07,0.9615
2003-10-08,-7.619
2003-10-09,0.8247
2003-10-10,-1.1861
2003-10-13,1.5314999999999999
2003-10-14,-1.0192
2003-10-15,-0.1236
2003-10-16,1.2371
2003-10-17,0.0815
2003-10-20,-0.6512
2003-10-21,-0.2048
2003-10-22,-1.1494
2003-10-23,-1.1628
2003-10-24,0.4622
2003-10-27,0.5019
2003-10-28,3.4956
2003-10-29,3.8601
2003-10-30,-0.8904
2003-10-31,1.9141
2003-11-03,0.7666
2003-11-04,0.989
2003-11-05,-0.1883
2003-11-06,-0.0755
2003-11-07,3.7387
2003-11-10,-1.5289000000000001
2003-11-11,-0.1848
2003-11-12,0.0
2003-11-13,0.0
2003-11-14,-0.3704
2003-11-17,-0.7063
2003-11-18,-1.4976
2003-11-19,-1.5583
2003-11-20,0.3861
2003-11-21,-0.1154
2003-11-24,1.8483
2003-11-25,0.0
2003-11-26,-0.1512
2003-11-28,-0.0757
2003-12-01,2.6525
2003-12-02,-0.0738
2003-12-03,5.2826
2003-12-04,1.2982
2003-12-05,-0.1386
2003-12-08,3.3646
2003-12-09,-2.6846
2003-12-10,0.6897
2003-12-11,6.8493
2003-12-12,3.6218
2003-12-15,-2.7838000000000003
2003-12-16,1.0181
2003-12-17,-0.2205
2003-12-18,0.8838
2003-12-19,1.3767
2003-12-22,0.679
2003-12-23,1.4715
2003-12-24,-1.3293
2003-12-26,0.5205
2003-12-29,1.3707
2003-12-30,-0.7212
2003-12-31,1.0291
2004-01-02,0.3295
2004-01-05,-2.2992
2004-01-06,0.6724
2004-01-07,-2.5501
2004-01-08,-0.1246
2004-01-09,-0.8422
2004-01-12,1.101
2004-01-13,0.8401
2004-01-14,-0.1851
2004-01-15,0.711
2004-01-16,0.6753
2004-01-20,0.6098
2004-01-21,0.6061
2004-01-22,-0.0602
2004-01-23,0.9644
2004-01-26,0.0
2004-01-27,0.3284
2004-01-28,-1.7257
2004-01-29,3.0276
2004-01-30,-0.0882
2004-02-02,-0.4412
2004-02-03,2.3663
2004-02-04,-2.6868
2004-02-05,1.4828000000000001
2004-02-06,1.6949
2004-02-09,0.5747
2004-02-10,0.0
2004-02-11,2.2286
2004-02-12,-1.062
2004-02-13,-0.5932
2004-02-17,0.9946
2004-02-18,-0.0844
2004-02-19,-1.5207000000000002
2004-02-20,1.9731
2004-02-23,-0.4487
2004-02-24,0.2817
2004-02-25,0.9551
2004-02-26,2.8659
2004-02-27,-0.7844
2004-03-01,0.5998
2004-03-02,-2.439
2004-03-03,-0.1111
2004-03-04,0.5562
2004-03-05,0.3042
2004-03-08,-0.2481
2004-03-09,-0.8568
2004-03-10,-1.7006000000000001
2004-03-11,-1.0777
2004-03-12,0.3154
2004-03-15,-1.629
2004-03-16,0.2905
2004-03-17,0.8111
2004-03-18,0.431
2004-03-19,-2.5751
2004-03-22,1.0573
2004-03-23,-0.494
2004-03-24,-0.6425
2004-03-25,-0.6467
2004-03-26,2.6627
2004-03-29,-0.2594
2004-03-30,1.4447
2004-03-31,-3.8735
2004-04-01,-2.7259
2004-04-02,1.0966
2004-04-05,-0.7834
2004-04-06,-5.5876
2004-04-07,6.7867
2004-04-08,-0.5723
2004-04-12,0.4847
2004-04-13,-1.8692
2004-04-14,-2.5499
2004-04-15,0.3468
2004-04-16,2.3877
2004-04-19,0.583
2004-04-20,-1.3423
2004-04-21,1.8553
2004-04-22,2.6108000000000002
2004-04-23,-0.0888
2004-04-26,-0.9476
2004-04-27,1.8535
2004-04-28,-2.8764
2004-04-29,0.3022
2004-04-30,0.7834
2004-05-03,-2.6607
2004-05-04,0.43
2004-05-05,1.896
2004-05-06,-1.6507
2004-05-07,-6.1642
2004-05-10,0.813
2004-05-11,0.9032
2004-05-12,-3.7404
2004-05-13,-0.5978
2004-05-14,-0.3007
2004-05-17,-0.3016
2004-05-18,0.0672
2004-05-19,-2.1834
2004-05-20,-3.331
2004-05-21,0.5329
2004-05-24,1.3780999999999999
2004-05-25,2.9976000000000003
2004-05-26,1.5228000000000002
