ticker,9876588D US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,0.3922
2000-01-04,-2.7344
2000-01-05,-0.2008
2000-01-06,2.2133
2000-01-07,-0.7874
2000-01-10,0.3968
2000-01-11,-3.1621
2000-01-12,-0.8163
2000-01-13,2.0576
2000-01-14,-0.4032
2000-01-18,0.4049
2000-01-19,-0.2016
2000-01-20,-1.3131
2000-01-21,0.0
2000-01-24,-0.1024
2000-01-25,2.8689
2000-01-26,-1.1952
2000-01-27,-2.0161
2000-01-28,2.0576
2000-01-31,-6.8548
2000-02-01,3.4632
2000-02-02,0.4184
2000-02-03,0.4167
2000-02-04,0.8299
2000-02-07,-1.4403000000000001
2000-02-08,1.8789
2000-02-09,0.0
2000-02-10,-0.4098
2000-02-11,-1.4403000000000001
2000-02-14,0.2088
2000-02-15,1.0417
2000-02-16,0.4124
2000-02-17,-0.616
2000-02-18,-0.6198
2000-02-22,2.027
2000-02-23,-0.9679
2000-02-24,0.4115
2000-02-25,-3.2787
2000-02-28,0.0
2000-02-29,-0.8475
2000-03-01,5.0598
2000-03-02,-2.4691
2000-03-03,-3.27
2000-03-06,-4.253
2000-03-07,-1.139
2000-03-08,-2.765
2000-03-09,3.3175
2000-03-10,-1.8349
2000-03-13,0.0
2000-03-14,-0.2336
2000-03-15,0.0
2000-03-16,1.171
2000-03-17,-1.3889
2000-03-20,-2.3474
2000-03-21,2.4038
2000-03-22,3.2864
2000-03-23,4.5455
2000-03-24,-0.8696
2000-03-27,-7.6754
2000-03-28,10.4513
2000-03-29,-8.172
2000-03-30,6.7916
2000-03-31,0.8772
2000-04-03,-5.6522
2000-04-04,-0.4608
2000-04-05,-8.2176
2000-04-06,6.6835
2000-04-07,2.0095
2000-04-10,-0.1159
2000-04-11,-0.6961
2000-04-12,0.2336
2000-04-13,-2.9138
2000-04-14,-1.8007
2000-04-17,0.0
2000-04-18,0.7335
2000-04-19,0.0
2000-04-20,0.9709
2000-04-24,0.9615
2000-04-25,-0.9524
2000-04-26,0.4808
2000-04-27,-2.6316
2000-04-28,1.4742
2000-05-01,1.8159999999999998
2000-05-02,-0.1189
2000-05-03,-0.4762
2000-05-04,0.4785
2000-05-05,0.7143
2000-05-08,-0.3546
2000-05-09,-0.5931
2000-05-10,0.358
2000-05-11,-0.5648
2000-05-12,-0.0299
2000-05-15,0.7177
2000-05-16,-2.6128
2000-05-17,2.9268
2000-05-18,-0.4739
2000-05-19,1.3094999999999999
2000-05-22,-1.9976
2000-05-23,-0.9592
