ticker,ANY US Equity
2014-01-13,-1.6878
2014-01-14,-1.1682
2014-01-15,0.402
2014-01-16,0.2786
2014-01-17,-6.1523
2014-01-21,-2.3795
2014-01-22,3.2026
2014-01-23,0.7528
2014-01-24,-1.7130999999999998
2014-01-27,3.1638
2014-01-28,3.1701
2014-01-29,1.1847
2014-01-30,1.2397
2014-01-31,2.4405
2014-02-03,-0.3102
2014-02-04,-1.5123
2014-02-05,-0.93
2014-02-06,0.6432
2014-02-07,3.2529
2014-02-10,5.6418
2014-02-11,-0.995
2014-02-12,10.5528
2014-02-13,1.859
2014-02-14,-3.2754
2014-02-18,-2.9268
2014-02-19,-5.6141
2014-02-20,2.1243
2014-02-21,-1.0526
2014-02-24,5.0425
2014-02-25,1.1637
2014-02-26,2.9162
2014-02-27,-0.6123
2014-02-28,4.1547
2014-03-03,-1.6505999999999998
2014-03-04,7.2028
2014-03-05,0.3914
2014-03-06,-4.9838000000000005
2014-03-07,0.5266
2014-03-10,0.7602
2014-03-11,-0.7545
2014-03-12,-3.6734999999999998
2014-03-13,1.4123999999999999
2014-03-14,-1.0028
2014-03-17,-0.1829
2014-03-18,-1.9944
2014-03-19,-3.3005
2014-03-20,0.238
2014-03-21,2.9674
2014-03-24,-7.0605
2014-03-25,1.3953
2014-03-26,-0.9174
2014-03-27,-1.5895000000000001
2014-03-28,-0.6273
2014-03-31,-0.2051
2014-04-01,-4.396
2014-04-02,5.1108
2014-04-03,11.5657
2014-04-04,-1.6925
2014-04-07,2.5251
2014-04-08,1.0216
2014-04-09,-1.6761
2014-04-10,-1.3948
2014-04-11,2.4432
2014-04-14,-11.9944
2014-04-15,0.5913
2014-04-16,4.5167
2014-04-17,10.7326
2014-04-21,3.1718
2014-04-22,3.0083
2014-04-23,-1.4729999999999999
2014-04-24,6.1972
2014-04-25,5.8394
2014-04-28,-7.5262
2014-04-29,-2.439
2014-04-30,1.7668
2014-05-01,1.0354
2014-05-02,8.7671
2014-05-05,-9.3215
2014-05-06,9.3552
2014-05-07,0.3584
2014-05-08,-3.237
2014-05-09,1.7976
2014-05-12,-1.8711
2014-05-13,1.4778
2014-05-14,2.1726
2014-05-15,-0.5848
2014-05-20,-3.5509
2014-05-21,-0.024
2014-05-22,-1.6787
2014-05-23,0.8537
2014-05-27,1.8622
2014-05-28,2.6235
2014-05-29,-1.5615999999999999
2014-05-30,-1.2926
2014-06-02,-1.7856999999999998
2014-06-03,-1.7212
2014-06-04,-1.0853
2014-06-05,0.9975
2014-06-06,2.8395
2014-06-09,-1.2402
2014-06-10,-0.446
2014-06-11,2.0024
2014-06-12,-1.604
2014-06-13,-1.5815000000000001
2014-06-16,-1.2361
2014-06-17,-1.6646
2014-06-18,-2.38
2014-06-19,0.6519
2014-06-20,1.2953000000000001
2014-06-23,5.5003
2014-06-24,-0.3651
2014-06-25,2.1031
2014-06-26,3.6355
2014-06-27,4.0469
2014-06-30,13.0387
2014-07-01,9.4819
2014-07-02,-6.9464
2014-07-03,-1.6503999999999999
2014-07-07,-3.4311
2014-07-08,1.0273
2014-07-09,-2.2
2014-07-10,-4.398
2014-07-11,-1.8169
2014-07-14,-6.1908
2014-07-15,-3.0387
2014-07-16,5.3892
2014-07-17,1.2955
2014-07-18,0.8526
2014-07-21,-0.6674
2014-07-22,-4.8166
2014-07-23,-3.7633
2014-07-24,-4.5232
2014-07-25,-6.402
2014-07-28,0.4104
2014-07-29,-4.6322
2014-07-30,-2.0
2014-07-31,-5.9913
2014-08-01,4.2022
2014-08-04,11.0119
2014-08-05,-1.4762
2014-08-06,-13.74
2014-08-07,0.3155
2014-08-08,2.9874
2014-08-11,1.0687
2014-08-12,0.7553
2014-08-13,-5.0993
2014-08-14,-2.8417
2014-08-15,0.5335
2014-08-18,8.9957
2014-08-19,0.6084
2014-08-20,3.7758000000000003
2014-08-21,0.8385
2014-08-22,3.1712
2014-08-25,3.4153000000000002
2014-08-26,-3.5651
2014-08-27,-3.8373
2014-08-28,-0.5698
2014-08-29,0.4298
2014-09-02,-1.8545
2014-09-03,0.1453
2014-09-04,-0.1451
2014-09-05,-2.907
2014-09-08,-1.9461
2014-09-09,0.6107
2014-09-10,0.4552
2014-09-11,-3.7763999999999998
2014-09-12,5.3375
2014-09-15,0.4471
2014-09-16,-1.7804
2014-09-17,5.7383
2014-09-18,-0.1411
2014-09-19,0.8584
2014-09-22,-1.4184
2014-09-23,2.8777
2014-09-24,1.2587
2014-09-25,-5.1105
2014-09-26,-0.3639
2014-09-29,0.073
2014-09-30,-0.6569
2014-10-01,-5.8046
2014-10-02,11.7005
2014-10-03,-7.2346
2014-10-06,-1.6862
2014-10-07,0.291
2014-10-08,-2.4279
2014-10-09,-8.9202
2014-10-10,-2.0619
2014-10-13,0.886
2014-10-14,-6.4429
2014-10-15,-0.7435
2014-10-16,-0.5618
2014-10-17,1.6949
2014-10-20,5.0
2014-10-21,0.1764
2014-10-22,-1.4085
2014-10-23,-3.2143
2014-10-24,0.369
2014-10-27,3.3088
2014-10-28,-4.2705
2014-10-29,0.1673
2014-10-30,5.2143
2014-10-31,-0.1764
2014-11-03,-0.1767
2014-11-04,13.0973
2014-11-05,14.7105
2014-11-06,11.7326
2014-11-07,4.5177
2014-11-10,-0.3505
2014-11-11,2.5777
2014-11-12,2.2872
2014-11-13,6.1285
2014-11-14,-3.669
2014-11-17,-0.5464
2014-11-18,1.0989
2014-11-19,-8.8043
2014-11-20,-4.8868
2014-11-21,2.5063
2014-11-24,-2.8133
2014-11-25,-3.2689
2014-11-26,4.2913
2014-11-28,-2.1197
2014-12-01,-1.7833999999999999
2014-12-02,-2.0752
2014-12-03,-2.6507
2014-12-04,-2.9915000000000003
2014-12-05,-10.2384
2014-12-08,-5.1563
2014-12-09,1.4827
2014-12-10,-4.0584
2014-12-11,0.6768
2014-12-12,3.1933
2014-12-15,-10.2932
2014-12-16,-2.6688
2014-12-17,5.5773
2014-12-18,-7.9505
2014-12-19,2.6871
2014-12-22,4.8598
2014-12-23,0.3565
2014-12-24,6.3943
2014-12-26,0.1669
2014-12-29,2.8333
2014-12-30,-2.7553
2014-12-31,-12.5
2015-01-02,3.2381
2015-01-05,-1.2915
2015-01-06,-0.9346
2015-01-07,2.0755
2015-01-08,10.9057
2015-01-09,-3.5
2015-01-12,-2.9361
2015-01-13,-9.2527
2015-01-14,-3.3333
2015-01-15,-2.6369
2015-01-16,0.0
2015-01-20,-9.375
2015-01-21,-0.4598
2015-01-22,3.4642
2015-01-23,-7.8125
2015-01-26,4.8426
2015-01-27,-6.2356
2015-01-28,-0.2494
2015-01-29,-1.4784
2015-01-30,-4.7619
2015-02-02,-4.7368
2015-02-03,0.2762
2015-02-04,12.9477
2015-02-05,0.4878
2015-02-06,-1.9022999999999999
2015-02-09,-5.731
2015-02-10,-3.9370000000000003
2015-02-11,-1.3660999999999999
2015-02-12,-3.8781
2015-02-13,1.4409
2015-02-17,18.1818
2015-02-18,11.7788
2015-02-19,-12.043
2015-02-20,5.379
2015-02-23,8.1206
2015-02-24,0.0
2015-02-25,-4.721
2015-02-26,-4.2793
2015-02-27,6.1176
2015-03-02,14.4124
2015-03-03,17.8295
2015-03-04,4.2763
2015-03-05,3.3123
2015-03-06,6.8702
2015-03-09,1.8571
2015-03-10,-14.446
2015-03-11,-13.6066
2015-03-12,9.1082
2015-03-13,-3.6522
2015-03-16,-11.3741
2015-03-17,8.1494
2015-03-18,-4.5198
2015-03-19,-4.1395
2015-03-20,-6.1753
2015-03-23,7.8947
2015-03-24,1.4228
2015-03-25,-7.2144
2015-03-26,-4.5356
2015-03-27,0.905
2015-03-30,-2.0179
2015-03-31,-15.3318
2015-04-01,-3.5101
2015-04-02,7.2792
2015-04-06,-1.0444
2015-04-07,-1.7233
2015-04-08,-2.5422000000000002
2015-04-09,-2.7583
2015-04-10,0.5701
2015-04-13,-1.4085
2015-04-14,1.1429
2015-04-15,-4.2373
2015-04-16,1.4748999999999999
2015-04-17,-0.9302
2015-04-20,5.3404
2015-04-21,-2.7855
2015-04-22,-4.5845
2015-04-23,28.2282
2015-04-24,-4.4496
2015-04-27,-10.7843
2015-04-28,-3.022
2015-04-29,-4.3768
2015-04-30,-6.9767
2015-05-01,5.7325
2015-05-04,1.506
2015-05-05,0.5935
2015-05-06,4.7198
2015-05-07,0.5634
2015-05-08,-0.2801
2015-05-11,0.0
2015-05-12,0.5618
2015-05-13,3.9106
2015-05-14,-5.1075
2015-05-15,8.7819
2015-05-18,9.8958
2015-05-19,-0.4739
2015-05-20,-3.3333
2015-05-21,2.9557
2015-05-22,0.0
2015-05-26,0.2392
2015-05-27,-4.2363
2015-05-28,-2.5545
2015-05-29,-4.6036
2015-06-01,-1.8767
2015-06-02,3.8251
2015-06-03,6.0526
2015-06-04,-1.4888
2015-06-05,3.0227
2015-06-08,4.401
2015-06-09,1.6393
2015-06-10,3.2258
2015-06-11,-2.2321
2015-06-12,0.6849
2015-06-15,-3.1746
2015-06-16,-0.7026
2015-06-17,2.3585
2015-06-18,3.6866
2015-06-19,9.7778
2015-06-22,4.6559
2015-06-23,-1.9342000000000001
2015-06-24,-4.7337
2015-06-25,0.207
2015-06-26,-1.8595000000000002
2015-06-29,4.4211
2015-06-30,2.2177
2015-07-01,-0.789
2015-07-02,0.994
2015-07-06,3.5433
2015-07-07,4.3726
2015-07-08,-2.3679
2015-07-09,-2.0522
2015-07-10,5.5238
2015-07-13,-1.083
2015-07-14,4.1971
2015-07-15,-2.8021000000000003
2015-07-16,-2.7027
2015-07-17,-1.2963
2015-07-20,-2.8143000000000002
2015-07-21,3.2819
2015-07-22,3.1799
2015-07-23,-0.3646
2015-07-24,-0.5455
2015-07-27,-1.2797
2015-07-28,-1.1111
2015-07-29,-2.4345
2015-07-30,-3.4549
2015-07-31,-1.5905
2015-08-03,-1.8182
2015-08-04,-3.7037
2015-08-05,-4.2735
2015-08-06,-8.0357
2015-08-07,-4.1262
2015-08-10,1.7722
2015-08-11,-5.2239
2015-08-12,-0.7874
2015-08-13,-15.0794
2015-08-14,0.0
2015-08-17,6.2305
2015-08-18,-2.9326
2015-08-19,-5.7402
2015-08-20,3.2051
2015-08-21,-1.2422
2015-08-24,-4.717
2015-08-25,-9.2409
2015-08-26,-1.4545
2015-08-27,4.428
2015-08-28,4.947
2015-08-31,-0.6734
2015-09-01,-11.0466
2015-09-02,-4.7683
2015-09-03,-5.5622
2015-09-04,-2.9661
2015-09-08,7.8603
2015-09-09,0.4049
2015-09-10,2.8226
2015-09-11,1.5686
2015-09-14,-1.5444
2015-09-15,-1.9607999999999999
2015-09-16,4.4
2015-09-17,2.682
2015-09-18,-7.8358
2015-09-21,-5.668
2015-09-22,4.721
2015-09-23,0.8197
2015-09-24,-2.439
2015-09-25,-3.3333
2015-09-28,-14.2241
2015-09-29,3.5176
2015-09-30,2.4272
2015-10-01,-2.8436
2015-10-02,32.6829
2015-10-05,-1.1029
2015-10-06,2.2305
2015-10-07,13.4545
2015-10-08,2.8846
2015-10-09,-4.9844
2015-10-12,-1.9672
2015-10-13,-7.0234
2015-10-14,13.6691
2015-10-15,6.3291
2015-10-16,-8.0357
2015-10-19,-11.6505
2015-10-20,-8.4249
2015-10-21,-9.2
2015-10-22,0.4405
2015-10-23,15.7895
2015-10-26,13.6364
2015-10-27,-7.0
2015-10-28,-1.0753
2015-10-29,-0.7246
2015-10-30,-3.2847
2015-11-02,3.0189
2015-11-03,0.7326
2015-11-04,-3.2727
2015-11-05,-2.2556
2015-11-06,2.6923
2015-11-09,-7.4906
2015-11-10,0.0
2015-11-11,-2.4291
2015-11-12,-0.4149
2015-11-13,-7.0833
2015-11-16,-5.3812
2015-11-17,-2.8436
2015-11-18,-4.878
2015-11-19,-5.1282
2015-11-20,-2.1622
2015-11-23,4.4199
2015-11-24,-3.1746
2015-11-25,-1.0929
2015-11-27,-1.105
2015-11-30,1.1173
2015-12-01,1.105
2015-12-02,-3.2787
2015-12-03,-7.3446
2015-12-04,-7.9268
2015-12-07,3.3113
2015-12-08,-2.5641
2015-12-09,-3.2895
2015-12-10,2.0408
2015-12-11,2.0
2015-12-14,-10.7843
2015-12-15,4.0293
2015-12-16,4.2254
2015-12-17,-10.1351
2015-12-18,5.2632
2015-12-21,10.7143
2015-12-22,9.6774
2015-12-23,-9.4118
2015-12-24,1.6761
2015-12-28,-1.6484999999999999
2015-12-29,1.2987
2015-12-30,-1.9231
2015-12-31,-0.9804
2016-01-04,-10.231
2016-01-05,-2.9412000000000003
2016-01-06,-6.8182
2016-01-07,0.0
2016-01-08,-5.7724
2016-01-11,18.2053
2016-01-12,-0.7299
2016-01-13,-4.4118
2016-01-14,-3.8462
2016-01-15,-8.0
2016-01-19,26.9565
2016-01-20,-4.4307
2016-01-21,-11.131
2016-01-22,4.8286
2016-01-25,-3.8369
2016-01-26,1.6
2016-01-27,-1.5748
2016-01-28,-0.8
2016-01-29,12.9032
2016-02-01,0.3571
2016-02-02,-9.6085
2016-02-03,-0.7874
2016-02-04,18.254
2016-02-05,3.0201
2016-02-08,10.7492
2016-02-09,-1.1764999999999999
2016-02-10,-4.7619
2016-02-11,-18.125
2016-02-12,-2.2901
2016-02-16,10.1563
2016-02-17,4.2553
2016-02-18,-8.1633
2016-02-19,0.7407
2016-02-22,12.5
2016-02-23,-7.1895
2016-02-24,-0.7042
2016-02-25,4.2553
2016-02-26,10.2041
2016-02-29,13.5802
2016-03-01,7.072
2016-03-02,-12.6959
2016-03-03,-5.814
2016-03-04,-4.321
2016-03-07,-10.9677
2016-03-08,-4.3478
2016-03-09,6.8182
2016-03-10,-0.7314
2016-03-11,2.1657
2016-03-14,0.6993
2016-03-15,-6.9444
2016-03-16,-0.7463
2016-03-17,4.5113
2016-03-18,0.0
2016-03-21,0.0
2016-03-22,1.4388
2016-03-23,-5.6738
2016-03-24,6.8327
2016-03-28,-6.3957
2016-03-29,2.2556
2016-03-30,-5.1471
2016-03-31,-3.876
2016-04-01,-1.0232
2016-04-04,-9.5585
2016-04-05,-5.4054
2016-04-06,15.2381
2016-04-07,10.7438
2016-04-08,-1.5019
2016-04-11,-1.5058
2016-04-12,-3.8462
2016-04-13,-4.8
2016-04-14,0.0
2016-04-15,8.4034
2016-04-18,-1.5504
2016-04-19,-2.3622
2016-04-20,-5.0
2016-04-21,3.5654
2016-04-22,-2.459
2016-04-25,-1.6806999999999999
2016-04-26,5.9829
2016-04-27,3.2258
2016-04-28,-2.3438
2016-04-29,-8.0
2016-05-02,2.6087
2016-05-03,4.2373
2016-05-04,0.0
2016-05-05,-5.6911000000000005
2016-05-06,-1.7241
2016-05-09,0.8882
2016-05-10,2.5975
2016-05-11,-3.3898
2016-05-12,4.386
2016-05-13,-0.8298
2016-05-16,1.6841
2016-05-17,0.8333
2016-05-18,7.438
2016-05-19,-10.7692
2016-05-20,-12.069
2016-05-23,7.8431
2016-05-24,-3.6364
2016-05-25,4.717
2016-05-26,-2.3592
2016-05-27,-3.1198
2016-05-31,-2.8689999999999998
2016-06-01,2.9538
2016-06-02,-1.8929
2016-06-03,-2.9244
2016-06-06,1.0
2016-06-07,4.1275
2016-06-08,1.7294
2016-06-09,2.8157
2016-06-10,-3.625
2016-06-13,-0.4834
2016-06-14,-0.4858
2016-06-15,-0.9406
2016-06-16,-1.9231
2016-06-17,-8.8235
2016-06-20,-9.6774
2016-06-21,-4.747
2016-06-22,-8.7643
2016-06-23,10.975999999999999
2016-06-24,-4.3512
2016-06-27,-7.3399
2016-06-28,-1.3928
2016-06-29,5.226
2016-06-30,7.3826
2016-07-01,0.0
2016-07-05,8.75
2016-07-06,-1.1494
2016-07-07,-3.4084
2016-07-08,3.5286999999999997
2016-07-11,5.7994
2016-07-12,-1.0853
2016-07-13,-5.5556
2016-07-14,2.3529
2016-07-15,-1.1351
2016-07-18,-1.1772
2016-07-19,1.1764999999999999
2016-07-20,1.1773
2016-07-21,5.7463
2016-07-22,-4.3608
2016-07-25,-3.4091
2016-07-26,-4.1029
2016-07-27,-5.536
2016-07-28,0.0162
2016-07-29,6.4762
2016-08-01,0.0
2016-08-02,-7.3171
2016-08-03,7.1053
2016-08-04,1.9502000000000002
2016-08-05,9.0526
2016-08-08,0.2348
2016-08-09,-4.5887
2016-08-10,-10.803
2016-08-11,5.9424
2016-08-12,-14.4123
2016-08-15,-4.2857
2016-08-16,-1.3433
2016-08-17,2.8744
2016-08-18,2.9412000000000003
2016-08-19,7.1429
2016-08-22,1.3333
2016-08-23,-6.1678
2016-08-24,-3.2428
2016-08-25,-7.2464
2016-08-26,-0.9375
2016-08-29,7.4428
2016-08-30,-3.4314999999999998
2016-08-31,-4.228
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,4.9802
2016-09-07,-7.7679
2016-09-08,-0.2664
2016-09-09,3.5545999999999998
2016-09-12,-5.1091
2016-09-13,5.4469
2016-09-14,-0.4065
2016-09-15,-1.2444
2016-09-16,-3.246
2016-09-19,-3.2923999999999998
2016-09-20,-5.473
2016-09-21,-3.3508
2016-09-22,-5.6368
2016-09-23,-9.8225
2016-09-26,3.1042
2016-09-27,7.5269
2016-09-28,2.0
2016-09-29,-3.9215999999999998
2016-09-30,-3.852
2016-10-03,4.0064
2016-10-04,16.3265
2016-10-05,-2.7522
2016-10-06,-4.2733
2016-10-07,-2.0024
2016-10-10,-0.649
2016-10-11,-10.3799
2016-10-12,5.872
2016-10-13,10.5444
2016-10-14,-0.346
2016-10-17,-0.9259
2016-10-18,-0.9346
2016-10-19,-1.8868
2016-10-20,-3.8462
2016-10-21,6.0
2016-10-24,3.7736
2016-10-25,10.4545
2016-10-26,2.0782
2016-10-27,1.5924
2016-10-28,4.4444
2016-10-31,-11.8541
2016-11-01,-13.9116
2016-11-02,-5.8706
2016-11-03,-6.1436
2016-11-04,4.0521
2016-11-07,22.0044
2016-11-08,0.0
2016-11-09,5.3571
2016-11-10,-3.3898
2016-11-11,7.0175
2016-11-14,10.1434
2016-11-15,-12.093
2016-11-16,-3.8095
2016-11-17,-6.7107
2016-11-18,3.6085000000000003
2016-11-21,5.6226
2016-11-22,6.9181
2016-11-23,-0.0202
2016-11-25,12.9032
2016-11-28,16.3036
2016-11-29,3.1783
2016-11-30,-4.7619
2016-12-01,-2.5
2016-12-02,-23.7179
2016-12-05,0.8403
2016-12-06,-8.1667
2016-12-07,4.0268
2016-12-08,15.1456
2016-12-09,-24.2992
2016-12-12,2.0766
2016-12-13,-6.0172
2016-12-14,-16.5471
2016-12-15,-17.5
2016-12-16,9.3939
2016-12-19,-27.9778
2016-12-20,-23.0769
2016-12-21,80.0
2016-12-22,-1.1111
2016-12-23,-13.0618
2016-12-27,-16.0541
2016-12-28,11.6671
2016-12-29,14.0888
2016-12-30,-9.3656
2017-01-03,-4.0625
2017-01-04,-2.3236
2017-01-05,-3.9573
2017-01-06,6.6667
2017-01-09,1.1502
2017-01-10,-1.7807
2017-01-11,0.9611
2017-01-12,0.3894
2017-01-13,1.681
2017-01-17,7.5032
2017-01-18,-5.3628
2017-01-19,21.6667
2017-01-20,-4.8972999999999995
2017-01-23,-5.5456
2017-01-24,0.3431
2017-01-25,3.0395
2017-01-26,6.5819
2017-01-27,-3.0964
2017-01-30,5.7658000000000005
2017-01-31,-13.0464
2017-02-01,8.3851
2017-02-02,-3.2056
2017-02-03,-4.0333
2017-02-06,-4.3763
2017-02-07,-0.1613
2017-02-08,-7.1486
2017-02-09,-1.8704
2017-02-10,2.4823
2017-02-13,3.763
2017-02-14,0.0834
2017-02-15,0.0
2017-02-16,5.1229
2017-02-17,-1.7433
2017-02-21,4.8387
2017-02-22,-1.5385
2017-02-23,1.2109
2017-02-24,-1.1964
2017-02-27,0.7813
2017-02-28,-7.7132
2017-03-01,3.8639
2017-03-02,-5.8633
2017-03-03,1.7182
2017-03-06,-3.8218
2017-03-07,-0.8123
2017-03-08,-0.5312
2017-03-09,-0.3115
2017-03-10,0.0
2017-03-13,1.7856999999999998
2017-03-14,4.0351
2017-03-15,-1.3069
2017-03-16,1.8795
2017-03-17,4.6122
2017-03-20,-3.8076
2017-03-21,-0.3333
2017-03-22,-6.2918
2017-03-23,3.3683
2017-03-24,-23.3492
2017-03-27,-3.7725
2017-03-28,1.8138999999999998
2017-03-29,1.6092
2017-03-30,11.1708
2017-03-31,-11.9308
2017-04-03,0.3466
2017-04-04,-5.5843
2017-04-05,-7.0122
2017-04-06,4.9836
2017-04-07,4.4347
2017-04-10,2.8708
2017-04-11,-3.1105
2017-04-12,-2.5503
2017-04-13,-1.6318000000000001
2017-04-17,-0.8451
2017-04-18,-2.1149
2017-04-19,-1.9670999999999998
2017-04-20,2.6316
2017-04-21,-1.0256
2017-04-24,-1.6192
2017-04-25,-5.4641
2017-04-26,1.9499
2017-04-27,4.918
2017-04-28,-3.125
2017-05-01,-3.9314999999999998
2017-05-02,2.3435
2017-05-03,-1.5721
2017-05-04,2.3958
2017-05-05,-1.7972000000000001
2017-05-08,-2.7624
2017-05-09,5.1136
2017-05-10,4.3243
2017-05-11,18.5881
2017-05-12,-11.3053
2017-05-15,-11.0837
2017-05-16,-3.0471
2017-05-17,-5.7143
2017-05-18,6.6667
2017-05-19,-1.7045
2017-05-22,2.7095000000000002
2017-05-23,-3.2008
2017-05-24,0.1817
2017-05-25,0.399
2017-05-26,-13.2225
2017-05-30,-9.4088
2017-05-31,-9.1912
2017-06-01,-9.2105
2017-06-02,8.8071
2017-06-05,10.6557
2017-06-06,-8.4444
2017-06-07,2.9935
2017-06-08,-3.3778
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,0.3252
2017-06-14,4.9433
2017-06-15,-0.7722
2017-06-16,1.1673
2017-06-19,-3.3846
2017-06-20,21.0987
2017-06-21,6.3774
2017-06-22,58.4672
2017-06-23,-33.3073
2017-06-26,16.0819
2017-06-27,-3.4761
2017-06-28,15.3596
2017-06-29,-7.2556
2017-06-30,-5.85
2017-07-03,-1.7098
2017-07-05,-5.2188
2017-07-06,-6.6185
2017-07-07,-4.6456
2017-07-10,-1.9363000000000001
2017-07-11,-16.6879
2017-07-12,-9.1743
2017-07-13,65.3199
2017-07-14,-7.1283
2017-07-17,-13.8158
2017-07-18,-0.7634
2017-07-19,6.9359
2017-07-20,4.5438
2017-07-21,5.2752
2017-07-24,-4.793
2017-07-25,-0.4577
2017-07-26,7.1264
2017-07-27,-0.4292
2017-07-28,7.8815
2017-07-31,1.8839000000000001
2017-08-01,3.9215999999999998
2017-08-02,-4.1509
2017-08-03,-1.5748
2017-08-04,-3.0
2017-08-07,7.6289
2017-08-08,-7.8544
2017-08-09,1.0395
2017-08-10,-3.2922000000000002
2017-08-11,-7.8723
2017-08-14,2.0785
2017-08-15,-9.276
2017-08-16,-3.4913
2017-08-17,-1.292
2017-08-18,-7.0681
2017-08-21,0.5634
2017-08-22,9.2437
2017-08-23,-2.4282
2017-08-24,4.591
2017-08-25,4.2714
2017-08-28,-0.4819
2017-08-29,1.4527999999999999
2017-08-30,0.2387
2017-08-31,0.9524
2017-09-01,3.5377
2017-09-05,1.8223
2017-09-06,1.7896999999999998
2017-09-07,-0.8791
2017-09-08,1.1086
2017-09-11,-1.3158
2017-09-12,-4.6667
2017-09-13,-10.0233
2017-09-14,-3.1088
2017-09-15,-1.3369
2017-09-18,-3.794
2017-09-19,-4.2254
2017-09-20,3.5294
2017-09-21,1.9886
2017-09-22,-4.1783
2017-09-25,-4.3605
2017-09-26,-1.8237
2017-09-27,-8.3591
2017-09-28,-23.9865
2017-09-29,-1.7778
2017-10-02,0.905
2017-10-03,0.4484
2017-10-04,0.0
2017-10-05,0.4464
2017-10-06,12.0
2017-10-09,14.6825
2017-10-10,-2.4221
2017-10-11,-0.7092
2017-10-12,-10.357099999999999
2017-10-13,-5.9761
2017-10-16,-4.2373
2017-10-17,3.969
2017-10-18,2.5663
2017-10-19,-1.6598000000000002
2017-10-20,-0.8439
2017-10-23,-0.4255
2017-10-24,-2.1368
2017-10-25,-0.4367
2017-10-26,1.3158
2017-10-27,-1.7316
2017-10-30,6.1674
2017-10-31,2.9046
2017-11-01,0.0
2017-11-02,10.8871
2017-11-03,-1.4545
2017-11-06,0.0
2017-11-07,-3.321
2017-11-08,5.3435
2017-11-09,7.971
2017-11-10,2.349
2017-11-13,-0.6557
2017-11-14,-8.5809
2017-11-15,-3.9711
2017-11-16,4.5113
2017-11-17,2.518
2017-11-20,0.3509
2017-11-21,0.6993
2017-11-22,2.0833
2017-11-24,-1.0204
2017-11-27,-0.3436
2017-11-28,-6.2345
2017-11-29,-1.8094000000000001
2017-11-30,-1.8727
2017-12-01,-5.3435
2017-12-04,-5.2419
2017-12-05,-4.6809
2017-12-06,9.375
2017-12-07,-1.2245
2017-12-08,-4.2727
2017-12-11,1.0101
2017-12-12,-18.3761
2017-12-13,14.6597
2017-12-14,3.653
2017-12-15,8.8106
2017-12-18,-1.2146
2017-12-19,-3.6885
2017-12-20,-1.2766
2017-12-21,3.8664
2017-12-22,-2.4775
2017-12-26,0.8511
2017-12-27,-0.8439
2017-12-28,3.4043
2017-12-29,1.2346
2018-01-02,9.7561
2018-01-03,-3.7037
2018-01-04,-3.8462
2018-01-05,4.8
2018-01-08,3.4351
2018-01-09,8.8561
2018-01-10,-9.1525
