date,Jobs topic
2006-12-17,0.0
2006-12-24,0.0
2006-12-31,0.0
2007-01-07,0.0
2007-01-14,0.0
2007-01-21,0.0
2007-01-28,0.0
2007-02-04,0.0
2007-02-11,78.0
2007-02-18,35.0
2007-02-25,0.0
2007-03-04,77.0
2007-03-11,0.0
2007-03-18,0.0
2007-03-25,0.0
2007-04-01,0.0
2007-04-08,0.0
2007-04-15,29.0
2007-04-22,63.0
2007-04-29,0.0
2007-05-06,100.0
2007-05-13,0.0
2007-05-20,36.0
2007-05-27,0.0
2007-06-03,0.0
2007-06-10,44.0
2007-06-17,35.0
2007-06-24,0.0
2007-07-01,0.0
2007-07-08,28.0
2007-07-15,66.0
2007-07-22,0.0
2007-07-29,0.0
2007-08-05,0.0
2007-08-12,0.0
2007-08-19,0.0
2007-08-26,24.0
2007-09-02,0.0
2007-09-09,0.0
2007-09-16,33.0
2007-09-23,0.0
2007-09-30,43.0
2007-10-07,44.0
2007-10-14,0.0
2007-10-21,0.0
2007-10-28,0.0
2007-11-04,0.0
2007-11-11,71.0
2007-11-18,0.0
2007-11-25,0.0
2007-12-02,0.0
2007-12-09,0.0
2007-12-16,17.0
2007-12-23,0.0
2007-12-30,0.0
2008-01-06,17.0
2008-01-13,0.0
2008-01-20,0.0
2008-01-27,20.0
2008-02-03,0.0
2008-02-10,19.0
2008-02-17,0.0
2008-02-24,31.0
2008-03-02,30.0
2008-03-09,18.0
2008-03-16,0.0
2008-03-23,0.0
2008-03-30,19.0
2008-04-06,0.0
2008-04-13,37.0
2008-04-20,18.0
2008-04-27,52.0
2008-05-04,0.0
2008-05-11,0.0
2008-05-18,22.0
2008-05-25,33.0
2008-06-01,100.0
2008-06-08,0.0
2008-06-15,16.0
2008-06-22,20.0
2008-06-29,41.0
2008-07-06,0.0
2008-07-13,16.0
2008-07-20,0.0
2008-07-27,0.0
2008-08-03,0.0
2008-08-10,0.0
2008-08-17,25.0
2008-08-24,0.0
2008-08-31,0.0
2008-09-07,27.0
2008-09-14,18.0
2008-09-21,0.0
2008-09-28,36.0
2008-10-05,14.0
2008-10-12,0.0
2008-10-19,38.0
2008-10-26,32.0
2008-11-02,33.0
2008-11-09,26.0
2008-11-16,18.0
2008-11-23,33.0
2008-11-30,0.0
2008-12-07,0.0
2008-12-14,56.0
2008-12-21,0.0
2008-12-28,48.0
2009-01-04,69.0
2009-01-11,29.0
2009-01-18,0.0
2009-01-25,59.0
2009-02-01,33.0
2009-02-08,0.0
2009-02-15,24.0
2009-02-22,0.0
2009-03-01,0.0
2009-03-08,0.0
2009-03-15,97.0
2009-03-22,0.0
2009-03-29,91.0
2009-04-05,0.0
2009-04-12,69.0
2009-04-19,56.0
2009-04-26,67.0
2009-05-03,0.0
2009-05-10,71.0
2009-05-17,0.0
2009-05-24,40.0
2009-05-31,25.0
2009-06-07,24.0
2009-06-14,42.0
2009-06-21,61.0
2009-06-28,75.0
2009-07-05,54.0
2009-07-12,35.0
2009-07-19,0.0
2009-07-26,40.0
2009-08-02,99.0
2009-08-09,0.0
2009-08-16,87.0
2009-08-23,47.0
2009-08-30,50.0
2009-09-06,0.0
2009-09-13,45.0
2009-09-20,32.0
2009-09-27,52.0
2009-10-04,51.0
2009-10-11,0.0
2009-10-18,0.0
2009-10-25,0.0
2009-11-01,0.0
2009-11-08,46.0
2009-11-15,100.0
2009-11-22,48.0
2009-11-29,44.0
2009-12-06,0.0
2009-12-13,36.0
2009-12-20,29.0
2009-12-27,61.0
2010-01-03,23.0
2010-01-10,33.0
2010-01-17,0.0
2010-01-24,0.0
2010-01-31,0.0
2010-02-07,48.0
2010-02-14,45.0
2010-02-21,19.0
2010-02-28,28.0
2010-03-07,27.0
2010-03-14,0.0
2010-03-21,25.0
2010-03-28,35.0
2010-04-04,0.0
2010-04-11,44.0
2010-04-18,48.0
2010-04-25,24.0
2010-05-02,18.0
2010-05-09,40.0
2010-05-16,49.0
2010-05-23,53.0
2010-05-30,84.0
2010-06-06,27.0
2010-06-13,62.0
2010-06-20,76.0
2010-06-27,57.0
2010-07-04,74.0
2010-07-11,37.0
2010-07-18,22.0
2010-07-25,57.0
2010-08-01,17.0
2010-08-08,19.0
2010-08-15,22.0
2010-08-22,43.0
2010-08-29,43.0
2010-09-05,35.0
2010-09-12,30.0
2010-09-19,79.0
2010-09-26,0.0
2010-10-03,34.0
2010-10-10,48.0
2010-10-17,48.0
2010-10-24,80.0
2010-10-31,38.0
2010-11-07,100.0
2010-11-14,67.0
2010-11-21,0.0
2010-11-28,37.0
2010-12-05,22.0
2010-12-12,0.0
2010-12-19,100.0
2010-12-26,22.0
2011-01-02,32.0
2011-01-09,32.0
2011-01-16,0.0
2011-01-23,29.0
2011-01-30,23.0
2011-02-06,26.0
2011-02-13,25.0
2011-02-20,34.0
2011-02-27,27.0
2011-03-06,17.0
2011-03-13,9.0
2011-03-20,38.0
2011-03-27,24.0
2011-04-03,13.0
2011-04-10,29.0
2011-04-17,43.0
2011-04-24,25.0
2011-05-01,31.0
2011-05-08,35.0
2011-05-15,51.0
2011-05-22,45.0
2011-05-29,46.0
2011-06-05,41.0
2011-06-12,36.0
2011-06-19,50.0
2011-06-26,27.0
2011-07-03,42.0
2011-07-10,35.0
2011-07-17,42.0
2011-07-24,58.0
2011-07-31,32.0
2011-08-07,49.0
2011-08-14,39.0
2011-08-21,43.0
2011-08-28,37.0
2011-09-04,19.0
2011-09-11,0.0
2011-09-18,34.0
2011-09-25,27.0
2011-10-02,55.0
2011-10-09,36.0
2011-10-16,61.0
2011-10-23,25.0
2011-10-30,30.0
2011-11-06,32.0
2011-11-13,52.0
2011-11-20,74.5
2011-11-27,50.0
2011-12-04,46.0
2011-12-11,55.0
2011-12-18,28.0
2011-12-25,31.0
2012-01-01,48.0
2012-01-08,33.0
2012-01-15,43.0
2012-01-22,52.0
2012-01-29,75.0
2012-02-05,54.0
2012-02-12,29.0
2012-02-19,21.0
2012-02-26,63.0
2012-03-04,15.0
2012-03-11,57.0
2012-03-18,50.0
2012-03-25,81.0
2012-04-01,67.0
2012-04-08,27.0
2012-04-15,47.0
2012-04-22,23.0
2012-04-29,74.0
2012-05-06,61.0
2012-05-13,58.0
2012-05-20,93.0
2012-05-27,71.0
2012-06-03,55.0
2012-06-10,78.0
2012-06-17,60.0
2012-06-24,57.0
2012-07-01,43.0
2012-07-08,53.0
2012-07-15,70.0
2012-07-22,86.0
2012-07-29,42.0
2012-08-05,56.0
2012-08-12,51.0
2012-08-19,43.0
2012-08-26,53.0
2012-09-02,35.0
2012-09-09,32.0
2012-09-16,77.0
2012-09-23,83.0
2012-09-30,60.0
2012-10-07,42.0
2012-10-14,76.0
2012-10-21,60.0
2012-10-28,45.0
2012-11-04,73.0
2012-11-11,64.0
2012-11-18,86.0
2012-11-25,45.0
2012-12-02,28.0
2012-12-09,33.0
2012-12-16,23.0
2012-12-23,37.0
2012-12-30,0.0
2013-01-06,34.0
2013-01-13,40.0
2013-01-20,41.0
2013-01-27,88.0
2013-02-03,41.0
2013-02-10,30.0
2013-02-17,36.0
2013-02-24,48.0
2013-03-03,55.0
2013-03-10,57.0
2013-03-17,70.0
2013-03-24,32.0
2013-03-31,26.0
2013-04-07,71.0
2013-04-14,85.0
2013-04-21,59.0
2013-04-28,79.0
2013-05-05,56.0
2013-05-12,40.0
2013-05-19,54.0
2013-05-26,32.0
2013-06-02,70.0
2013-06-09,42.0
2013-06-16,80.0
2013-06-23,74.0
2013-06-30,97.0
2013-07-07,71.0
2013-07-14,67.0
2013-07-21,65.0
2013-07-28,74.0
2013-08-04,64.0
2013-08-11,87.0
2013-08-18,92.0
2013-08-25,41.0
2013-09-01,64.0
2013-09-08,45.0
2013-09-15,36.0
2013-09-22,49.0
2013-09-29,33.0
2013-10-06,49.0
2013-10-13,94.0
2013-10-20,100.0
2013-10-27,48.0
2013-11-03,57.0
2013-11-10,45.0
2013-11-17,50.0
2013-11-24,49.0
2013-12-01,54.0
2013-12-08,80.0
2013-12-15,59.0
2013-12-22,74.0
2013-12-29,31.0
2014-01-05,66.0
2014-01-12,63.0
2014-01-19,34.0
2014-01-26,31.0
2014-02-02,45.0
2014-02-09,46.0
2014-02-16,48.0
2014-02-23,78.0
2014-03-02,35.0
2014-03-09,43.0
2014-03-16,57.0
2014-03-23,50.0
2014-03-30,34.0
2014-04-06,35.0
2014-04-13,69.0
2014-04-20,65.0
2014-04-27,71.0
2014-05-04,50.0
2014-05-11,44.0
2014-05-18,58.0
2014-05-25,90.0
2014-06-01,88.0
2014-06-08,84.0
2014-06-15,77.0
2014-06-22,100.0
2014-06-29,81.0
2014-07-06,30.0
2014-07-13,42.0
2014-07-20,82.0
2014-07-27,66.0
2014-08-03,93.0
2014-08-10,49.0
2014-08-17,57.0
2014-08-24,86.0
2014-08-31,47.0
2014-09-07,68.0
2014-09-14,62.0
2014-09-21,43.0
2014-09-28,53.0
2014-10-05,50.0
2014-10-12,75.0
2014-10-19,82.0
2014-10-26,74.0
2014-11-02,71.0
2014-11-09,43.0
2014-11-16,79.0
2014-11-23,63.0
2014-11-30,50.0
2014-12-07,67.0
2014-12-14,46.0
2014-12-21,39.0
2014-12-28,38.0
2015-01-04,35.0
2015-01-11,58.0
2015-01-18,79.0
2015-01-25,63.0
2015-02-01,37.0
2015-02-08,35.0
2015-02-15,68.0
2015-02-22,46.0
2015-03-01,27.0
2015-03-08,33.0
2015-03-15,40.0
2015-03-22,62.0
2015-03-29,72.0
2015-04-05,51.0
2015-04-12,35.0
2015-04-19,50.0
2015-04-26,47.0
2015-05-03,64.0
2015-05-10,59.0
2015-05-17,44.0
2015-05-24,76.0
2015-05-31,72.0
2015-06-07,87.0
2015-06-14,67.0
2015-06-21,74.0
2015-06-28,100.0
2015-07-05,84.0
2015-07-12,72.0
2015-07-19,85.0
2015-07-26,58.0
2015-08-02,59.0
2015-08-09,70.0
2015-08-16,63.0
2015-08-23,61.0
2015-08-30,69.0
2015-09-06,85.0
2015-09-13,85.0
2015-09-20,63.0
2015-09-27,100.0
2015-10-04,86.0
2015-10-11,81.0
2015-10-18,90.0
2015-10-25,30.0
2015-11-01,78.0
2015-11-08,79.0
2015-11-15,56.0
2015-11-22,39.0
2015-11-29,100.0
2015-12-06,31.0
2015-12-13,49.0
2015-12-20,30.0
2015-12-27,43.0
2016-01-03,0.0
2016-01-10,52.0
2016-01-17,48.0
2016-01-24,72.0
2016-01-31,36.0
2016-02-07,44.0
2016-02-14,41.0
2016-02-21,30.0
2016-02-28,64.0
2016-03-06,61.0
2016-03-13,47.0
2016-03-20,36.0
2016-03-27,51.0
2016-04-03,42.0
2016-04-10,31.0
2016-04-17,55.0
2016-04-24,34.0
2016-05-01,43.0
2016-05-08,72.0
2016-05-15,30.0
2016-05-22,48.0
2016-05-29,37.0
2016-06-05,88.0
2016-06-12,63.0
2016-06-19,59.0
2016-06-26,42.0
2016-07-03,45.0
2016-07-10,50.0
2016-07-17,26.0
2016-07-24,66.0
2016-07-31,56.0
2016-08-07,16.0
2016-08-14,19.0
2016-08-21,23.0
2016-08-28,33.0
2016-09-04,42.0
2016-09-11,61.0
2016-09-18,35.0
2016-09-25,47.0
2016-10-02,9.0
2016-10-09,54.0
2016-10-16,42.0
2016-10-23,31.0
2016-10-30,75.0
2016-11-06,53.0
2016-11-13,40.0
2016-11-20,18.0
2016-11-27,53.0
2016-12-04,58.0
2016-12-11,45.0
2016-12-18,47.0
2016-12-25,38.0
2017-01-01,46.0
2017-01-08,82.0
2017-01-15,24.0
2017-01-22,60.0
2017-01-29,59.0
2017-02-05,65.0
2017-02-12,72.0
2017-02-19,46.0
2017-02-26,60.0
2017-03-05,43.0
2017-03-12,63.0
2017-03-19,37.0
2017-03-26,56.0
2017-04-02,59.0
2017-04-09,57.0
2017-04-16,51.0
2017-04-23,61.0
2017-04-30,44.0
2017-05-07,44.0
2017-05-14,33.0
2017-05-21,54.0
2017-05-28,68.0
2017-06-04,100.0
2017-06-11,56.0
2017-06-18,68.0
2017-06-25,36.0
2017-07-02,44.0
2017-07-09,53.0
2017-07-16,63.0
2017-07-23,67.0
2017-07-30,76.0
2017-08-06,59.0
2017-08-13,25.0
2017-08-20,72.0
2017-08-27,64.0
2017-09-03,41.0
2017-09-10,50.0
2017-09-17,61.0
2017-09-24,65.0
2017-10-01,78.0
2017-10-08,58.0
2017-10-15,66.0
2017-10-22,66.0
2017-10-29,93.0
2017-11-05,73.0
2017-11-12,61.0
2017-11-19,45.0
2017-11-26,43.0
2017-12-03,30.0
2017-12-10,44.0
2017-12-17,47.0
2017-12-24,32.0
2017-12-31,39.0
2018-01-07,52.0
2018-01-14,39.0
2018-01-21,82.0
2018-01-28,62.0
2018-02-04,57.0
2018-02-11,52.0
2018-02-18,32.0
2018-02-25,45.0
2018-03-04,52.0
2018-03-11,42.0
2018-03-18,39.0
2018-03-25,40.0
2018-04-01,70.0
2018-04-08,66.0
2018-04-15,59.0
2018-04-22,82.0
2018-04-29,64.0
2018-05-06,52.0
2018-05-13,90.0
2018-05-20,99.0
2018-05-27,27.0
2018-06-03,100.0
2018-06-10,39.0
2018-06-17,58.0
2018-06-24,56.0
2018-07-01,80.0
2018-07-08,65.0
2018-07-15,44.0
2018-07-22,64.0
2018-07-29,38.0
2018-08-05,53.0
2018-08-12,45.0
2018-08-19,73.0
2018-08-26,34.0
2018-09-02,72.0
2018-09-09,41.0
2018-09-16,46.0
2018-09-23,67.0
2018-09-30,50.0
2018-10-07,37.0
2018-10-14,81.0
2018-10-21,49.0
2018-10-28,63.0
2018-11-04,66.0
2018-11-11,58.0
2018-11-18,46.0
2018-11-25,48.0
2018-12-02,58.0
2018-12-09,56.0
2018-12-16,42.0
2018-12-23,67.0
2018-12-30,69.0
2019-01-06,56.0
2019-01-13,91.0
2019-01-20,62.0
2019-01-27,76.0
2019-02-03,43.0
2019-02-10,78.0
2019-02-17,50.0
2019-02-24,74.0
2019-03-03,53.0
2019-03-10,49.0
2019-03-17,64.0
2019-03-24,56.0
2019-03-31,52.0
2019-04-07,30.0
2019-04-14,82.0
2019-04-21,59.0
2019-04-28,46.0
2019-05-05,74.0
2019-05-12,63.0
2019-05-19,60.0
2019-05-26,74.0
2019-06-02,56.0
2019-06-09,94.0
2019-06-16,36.0
2019-06-23,65.0
2019-06-30,53.0
2019-07-07,86.0
2019-07-14,27.0
2019-07-21,68.0
2019-07-28,66.0
2019-08-04,47.0
2019-08-11,57.0
2019-08-18,41.0
2019-08-25,80.0
2019-09-01,43.0
2019-09-08,67.0
2019-09-15,65.0
2019-09-22,54.0
2019-09-29,100.0
2019-10-06,67.0
2019-10-13,75.0
2019-10-20,100.0
2019-10-27,82.0
2019-11-03,81.0
2019-11-10,56.0
2019-11-17,59.0
2019-11-24,49.0
2019-12-01,49.0
2019-12-08,60.0
2019-12-15,48.0
2019-12-22,49.0
2019-12-29,73.0
2020-01-05,53.0
2020-01-12,80.0
2020-01-19,27.0
2020-01-26,58.0
2020-02-02,53.0
2020-02-09,57.0
2020-02-16,48.0
2020-02-23,83.0
2020-03-01,43.0
2020-03-08,53.0
2020-03-15,32.0
2020-03-22,23.0
2020-03-29,32.0
2020-04-05,27.0
2020-04-12,37.0
2020-04-19,28.0
2020-04-26,28.0
2020-05-03,56.0
2020-05-10,65.0
2020-05-17,55.0
2020-05-24,47.0
2020-05-31,42.0
2020-06-07,46.0
2020-06-14,78.0
2020-06-21,40.0
2020-06-28,66.0
2020-07-05,86.0
2020-07-12,89.0
2020-07-19,61.0
2020-07-26,60.0
2020-08-02,52.0
2020-08-09,63.0
2020-08-16,48.0
2020-08-23,68.0
2020-08-30,75.0
2020-09-06,74.0
2020-09-13,61.0
2020-09-20,53.0
2020-09-27,80.0
2020-10-04,84.0
2020-10-11,70.0
2020-10-18,83.0
2020-10-25,71.0
2020-11-01,67.0
2020-11-08,37.0
2020-11-15,61.0
2020-11-22,36.0
2020-11-29,85.0
2020-12-06,69.0
2020-12-13,61.0
2020-12-20,32.0
2020-12-27,73.0
2021-01-03,62.0
2021-01-10,67.0
2021-01-17,67.0
2021-01-24,41.0
2021-01-31,96.0
2021-02-07,53.0
2021-02-14,17.0
2021-02-21,73.0
2021-02-28,85.0
2021-03-07,46.0
2021-03-14,0.0
2021-03-21,63.0
2021-03-28,40.0
2021-04-04,49.0
2021-04-11,56.0
2021-04-18,80.0
2021-04-25,66.0
2021-05-02,47.0
2021-05-09,100.0
2021-05-16,85.0
2021-05-23,71.0
2021-05-30,46.0
2021-06-06,59.0
2021-06-13,71.0
2021-06-20,71.0
2021-06-27,30.0
2021-07-04,49.0
2021-07-11,58.0
2021-07-18,68.0
2021-07-25,77.0
2021-08-01,76.0
2021-08-08,54.0
2021-08-15,52.0
2021-08-22,40.0
2021-08-29,69.0
2021-09-05,91.0
2021-09-12,62.0
2021-09-19,82.0
2021-09-26,94.0
2021-10-03,26.0
2021-10-10,97.0
2021-10-17,38.0
2021-10-24,38.0
2021-10-31,57.0
2021-11-07,59.0
2021-11-14,50.0
2021-11-21,29.0
2021-11-28,63.0
2021-12-05,70.0
2021-12-12,53.0
2021-12-19,35.0
2021-12-26,28.0
2022-01-02,92.0
2022-01-09,53.0
2022-01-16,70.0
2022-01-23,73.0
2022-01-30,18.0
2022-02-06,47.0
2022-02-13,75.0
2022-02-20,35.0
2022-02-27,82.0
2022-03-06,79.0
2022-03-13,89.0
2022-03-20,68.0
2022-03-27,54.0
2022-04-03,66.0
2022-04-10,82.0
2022-04-17,54.0
2022-04-24,73.0
2022-05-01,73.0
2022-05-08,76.0
2022-05-15,77.0
2022-05-22,90.0
2022-05-29,60.0
2022-06-05,63.0
2022-06-12,66.0
2022-06-19,100.0
2022-06-26,65.0
2022-07-03,44.0
2022-07-10,98.0
2022-07-17,81.0
2022-07-24,66.0
2022-07-31,71.0
2022-08-07,37.0
2022-08-14,64.0
2022-08-21,36.0
2022-08-28,49.0
2022-09-04,58.0
2022-09-11,60.0
2022-09-18,77.0
