features,feature_score
financial_markets_5,0.019417315869787864
rare_earths_16,0.0038782544145202595
default_9,0.003203832368162491
county_9,0.0031820718483395764
BUY_AND_HOLD_12,0.0031353894056971115
risk_9,0.002637260668452848
BUY_AND_HOLD_4,0.002585523635531772
community_15,0.002529797928372973
federal_11,0.002425895436784326
court_1,0.0022009916792762904
metals_18,0.002157241667206823
founded_20,0.0020825966386019525
metals_17,0.0018825620518349044
tourism_19,0.001878402781384803
invest_1,0.0018770995255880747
media_4,0.001679822746788411
media_14,0.0016323680165903967
leverage_20,0.0016190587781962228
elections_7,0.001591615704104644
invest_7,0.0015914593044233686
georgia_1,0.0015899022331999375
gold_11,0.0015643073014212927
fun_12,0.001523725879779087
crash_18,0.001500713173052084
stocks_18,0.0014813500560865334
financial_4,0.001479617044726067
movie_1,0.0014587361740461243
financial_markets_6,0.0014486970874992857
energy_9,0.0014408528675903683
crash_19,0.0014214023054349408
corporation_9,0.0014087683842865864
judge_17,0.0013796394585428925
service_19,0.0013695924139388957
stock_market_17,0.0013375101598461395
tourism_18,0.0013340275509590345
travel_6,0.0013339847040611506
crash_1,0.0013267867824032274
war_9,0.0013170590423744496
ministry_17,0.0013082332726048898
invest_3,0.0012930669604932958
market_19,0.0012866682265562388
financial_11,0.0012784302407812382
short_sell_18,0.0012762296858196273
movement_12,0.0012694836870942188
default_3,0.0012625626342163587
success_11,0.0012613506233094287
movie_5,0.0012577963915855318
food_1,0.0012442845507852037
texas_5,0.0012007384543478259
inc_14,0.0011982077591080945
crash_4,0.001196449223854526
inflation_17,0.0011894970229306013
train_2,0.0011821484657969514
cash_2,0.0011794278245777774
judge_1,0.0011673407336815797
restaurant_19,0.0011640827749008877
short_selling_19,0.0011465274568695078
crash_16,0.0011344839039647717
bank_4,0.0010983938067685697
arts_3,0.0010822166259405732
travel_12,0.001065025608091143
financial_markets_17,0.001060423412497173
return_6,0.0010333901257526127
freedom_15,0.0010140434468875572
restaurant_1,0.0010130683543811592
culture_17,0.0009988903246166009
fond_9,0.000978779170361871
financial_markets_13,0.0009442084840685565
unemployment_16,0.0009352576674298364
transaction_13,0.0009213033793065995
