test_year,feature_names,importance
2005,community_20,0.22203816028188286
2005,members_7,0.18584540476793213
2005,opportunity_2,0.2180805714497764
2005,representatives_17,0.14336471670543202
2005,stats_12,0.2306711467949766
2006,community_20,0.3374740973084381
2006,members_7,0.22065298216950205
2006,opportunity_2,0.11479905537137079
2006,representatives_17,0.06511541546459826
2006,stats_12,0.2619584496860908
2007,community_20,0.3437498410567313
2007,members_7,0.1851222579997134
2007,opportunity_2,0.16524569304269948
2007,representatives_17,0.13014632332294634
2007,stats_12,0.1757358845779094
2008,community_20,0.33235073315419666
2008,members_7,0.1999235609636707
2008,opportunity_2,0.15607201509391125
2008,representatives_17,0.12338265202136668
2008,stats_12,0.18827103876685475
2009,community_20,0.3747379739306689
2009,members_7,0.13627791419818733
2009,opportunity_2,0.17205140969408247
2009,representatives_17,0.1290424004477129
2009,stats_12,0.18789030172934837
2010,community_20,0.32906745343785626
2010,members_7,0.18401729639228692
2010,opportunity_2,0.1668674256238257
2010,representatives_17,0.13746859926691501
2010,stats_12,0.18257922527911608
2011,community_20,0.3316302896630115
2011,members_7,0.18095359895893592
2011,opportunity_2,0.16069139619183131
2011,representatives_17,0.14458045848228857
2011,stats_12,0.1821442567039329
2012,community_20,0.33466177907729155
2012,members_7,0.17506840068272114
2012,opportunity_2,0.15569361832821255
2012,representatives_17,0.15096858147431283
2012,stats_12,0.18360762043746182
2013,community_20,0.33108641614687884
2013,members_7,0.20493833244807494
2013,opportunity_2,0.1637802142159403
2013,representatives_17,0.12647978039971963
2013,stats_12,0.17371525678938643
2014,community_20,0.3684868930931201
2014,members_7,0.1491550925824593
2014,opportunity_2,0.14669430795686328
2014,representatives_17,0.1371733963511892
2014,stats_12,0.19849031001636824
2015,community_20,0.34854631033147454
2015,members_7,0.17220460041989907
2015,opportunity_2,0.1500213696883434
2015,representatives_17,0.14403255792717448
2015,stats_12,0.18519516163310856
2016,community_20,0.3567919777919737
2016,members_7,0.165319219075195
2016,opportunity_2,0.14749084052514494
2016,representatives_17,0.14615877022159376
2016,stats_12,0.18423919238609265
2017,community_20,0.34912002677672666
2017,members_7,0.16722214076229136
2017,opportunity_2,0.14754862460404516
2017,representatives_17,0.1438078453974936
2017,stats_12,0.19230136245944313
2018,community_20,0.36452454411022855
2018,members_7,0.1655935736446508
2018,opportunity_2,0.13900291063580075
2018,representatives_17,0.14175040419589388
2018,stats_12,0.18912856741342587
2019,community_20,0.31412653836386284
2019,members_7,0.18475242780964704
2019,opportunity_2,0.16397371404158823
2019,representatives_17,0.15170269408625267
2019,stats_12,0.1854446256986492
2020,community_20,0.3190540218779989
2020,members_7,0.17357772176432368
2020,opportunity_2,0.1702689813821609
2020,representatives_17,0.15021590431284082
2020,stats_12,0.1868833706626758
